#{"t_start": 1642787844.5875847, "env_id": null}
r,l,t
-7.368544,652,45.743438
-7.001,1,47.937285
-8.553726,334,66.133853
-7.001,1,67.181341
-3.274254,652,104.980057
-9.068028,352,131.439723
-7.224928,3,131.734228
-7.73034,291,149.930037
-8.774481,108,157.334792
-7.001,1,158.397196
-7.001,1,159.756256
-9.247712,226,174.712815
-7.64016,74,179.380758
-8.33628,199,195.401502
-3.37011,652,238.340752
-7.001,1,238.624941
-7.001,1,239.270009
-1.513466,652,285.132831
3.42633,652,330.140058
-2.397192,652,373.738817
1.96454,652,417.599133
-5.740615,413,445.224872
-5.506541,573,479.598768
1.207402,652,521.235017
-7.001,1,521.872775
-2.966382,314,543.147815
-7.04864,5,544.045837
1.305655,652,589.13768
-6.693638,117,597.74947
3.816209,652,646.032311
-6.73562,90,651.300598
-5.025675,557,690.800012
-5.106809,180,701.490319
-7.001,1,701.813629
-2.393841,276,718.875771
-7.001,1,720.159186
0.907833,652,760.513039
-5.18271,115,769.478317
-6.537713,58,772.86335
-7.662705,38,775.342808
-7.001,1,776.418311
3.219148,652,829.276008
-4.090483,285,846.74122
-7.001,1,846.978492
1.416231,564,883.337554
-7.001,1,884.818354
-7.001,1,885.114603
-7.001,1,885.838637
8.070829,652,930.276905
3.815331,652,972.370407
-7.001,1,973.108952
-5.202419,403,997.252419
-7.001,1,997.517089
-5.311439,45,1002.652536
6.606561,652,1043.773757
-0.196254,207,1056.225209
-7.001,1,1056.531039
-5.948443,638,1104.15917
-5.434646,74,1108.82916
0.696961,385,1131.928606
-3.279276,187,1146.920101
-7.001,1,1147.130353
-7.001,1,1147.372536
0.457802,646,1187.481129
0.400538,499,1224.308696
-7.001,1,1224.590128
2.869813,651,1268.239208
-7.001,1,1270.120512
-7.001,1,1270.314888
14.238902,652,1317.961102
-2.440355,214,1332.185857
-1.359551,399,1362.310753
-7.02825,3,1362.702495
-4.2981,275,1379.355405
-6.236631,417,1405.391036
-6.528695,54,1408.88589
-6.700257,382,1436.126347
-5.767109,96,1444.345426
-6.461504,87,1450.076977
-2.012071,283,1474.331051
-5.556193,45,1477.109798
-6.783748,46,1481.53913
-1.154755,255,1500.830518
-6.906034,2,1502.188768
-7.001,1,1503.232252
-7.001,1,1503.554523
-5.516934,55,1506.528546
7.969732,652,1553.981783
-6.894607,5,1554.398815
3.420963,517,1593.92088
2.365429,522,1630.78879
-6.139945,36,1633.866609
-7.001,1,1634.512071
14.384493,652,1683.855003
-7.001,1,1684.108064
3.993745,288,1703.41168
-4.287974,65,1712.890507
-5.332894,63,1717.008793
-5.022435,148,1729.463559
1.217037,307,1753.75403
5.377588,465,1784.984897
-2.299812,250,1802.786929
-5.159071,70,1809.25259
-7.001,1,1809.577799
22.131695,652,1862.409229
-6.902467,2,1863.068689
8.555139,399,1893.625689
-2.163615,198,1908.558146
-6.198389,72,1913.011272
-5.086788,28,1914.830001
