#{"t_start": 1642787844.5824592, "env_id": null}
r,l,t
-7.186745,33,8.971195
-4.232096,652,50.627299
-1.609476,652,88.708693
-7.08117,538,119.500232
-3.778097,652,168.214226
-1.614348,652,213.687281
-7.117905,38,217.730473
-1.58847,652,260.791684
-1.633063,652,308.040376
-5.350102,178,319.054062
-3.025819,652,360.983199
-7.152109,30,363.567415
9.999,1,363.737017
-7.001,1,364.443074
-3.602865,652,405.273841
-7.108114,80,410.463554
-0.651206,652,457.00953
-0.987555,652,494.444888
-7.001,1,495.418772
-7.001,1,495.694876
-7.001,1,496.432014
-7.079403,50,499.657356
3.239779,652,545.998019
-6.137297,91,552.920979
-1.386603,652,595.810714
1.925329,652,644.927044
-5.101753,203,656.70516
-5.654034,493,692.321833
-8.128439,97,698.703476
0.324713,583,735.330683
6.858452,652,781.358257
-7.153124,4,782.563502
-2.246991,336,808.235376
-7.001,1,808.973495
-5.603001,62,814.519337
2.18935,449,843.549183
4.85107,652,888.068667
-6.994545,159,899.274376
2.980209,652,944.152961
-7.001,1,944.413049
9.973947,652,984.181242
5.009479,652,1029.724219
-3.936386,543,1060.889446
6.694966,652,1110.323076
-9.09736,356,1131.565429
-6.868707,91,1138.850819
-7.001,1,1139.124604
-6.138834,112,1148.120351
16.36048,652,1189.039493
-5.41512,51,1192.136333
-3.864876,153,1200.594196
-6.885305,54,1205.061488
-6.072983,68,1209.611548
7.78427,652,1258.103837
-1.046197,312,1279.996922
-6.694436,65,1283.438522
-6.240589,85,1288.973964
8.073894,652,1338.994927
-4.511432,281,1359.796857
-1.726398,384,1383.998585
-7.001,1,1385.258994
-5.555862,24,1387.826648
13.118163,652,1429.236944
-4.483931,261,1447.971998
-7.023441,17,1448.968439
-4.401969,103,1456.440768
-5.454836,116,1467.792889
-7.001,1,1468.798393
9.401085,652,1518.116265
-7.001,1,1518.331345
8.767616,652,1567.250104
-6.596733,72,1571.140665
-6.950903,14,1572.49051
3.105763,489,1611.515347
-3.055714,652,1658.732716
-7.001,1,1661.051949
-5.461317,163,1673.212691
-0.89206,428,1701.236497
-7.001,1,1701.899121
-3.011712,127,1715.87131
-2.138776,80,1724.107424
2.544136,257,1743.318802
10.837536,139,1753.994667
-4.757946,92,1760.824678
-7.001,1,1762.365796
12.439089,652,1804.987575
-2.694536,267,1827.751214
-7.001,1,1828.030097
-6.632702,5,1828.60467
-1.533419,152,1840.885246
-7.001,1,1841.509322
-1.704243,363,1870.133088
26.221342,652,1919.111207
0.412226,293,1937.119943
-3.4487,148,1949.295505
-0.731775,155,1963.149346
-6.783885,6,1964.007533
-7.001,1,1964.634841
8.447615,652,2012.770168
12.666327,652,2056.043339
-4.266546,162,2070.383401
-1.601195,197,2088.716802
0.468382,307,2110.963716
13.751706,634,2156.686111
-4.504233,74,2161.848631
-3.136732,165,2174.301141
-7.013512,2,2175.011231
1.007923,232,2189.512738
-2.827909,235,2209.72403
-5.232439,67,2213.391927
-6.103427,24,2216.64435
7.267955,357,2243.228342
11.555167,652,2291.581898
-7.001,1,2291.877533
-3.1629,120,2303.660653
-3.27725,60,2306.920254
3.430901,652,2360.708366
-7.001,1,2361.005118
-7.001,1,2361.193722
2.073616,279,2379.879626
-2.398039,81,2385.491751
-7.001,1,2386.163075
-5.972778,12,2387.852297
-3.822766,110,2400.284441
1.188474,368,2430.882328
-4.594479,109,2442.121952
9.30189,433,2473.027979
9.924744,497,2506.610374
12.001905,465,2537.913172
0.029281,205,2551.001432
-1.963394,183,2568.175121
-5.015539,65,2574.18366
4.922231,454,2607.26937
3.689757,394,2640.439968
-3.182051,89,2649.151566
-7.001,1,2649.906702
-7.172223,38,2654.159967
-1.912565,137,2663.372763
14.252784,652,2709.829856
-6.833759,19,2712.29471
-6.987588,3,2713.093519
-7.001,1,2713.772182
-7.001,1,2714.035539
-7.001,1,2715.157357
1.564745,477,2750.986312
5.863123,418,2784.598076
-1.739875,180,2799.844453
1.958976,225,2812.253435
2.120048,213,2828.771168
-7.001,1,2829.96778
-3.528437,133,2839.143092
3.139431,318,2870.391033
10.516426,552,2910.199227
-5.180805,26,2912.903394
-7.001,1,2913.568325
-5.191305,40,2917.735622
2.865436,342,2943.687472
-5.501228,28,2945.251237
-7.001,1,2945.522031
-7.001,1,2945.704082
16.145959,652,3000.777314
0.618234,216,3019.800129
-1.212543,160,3030.896934
-3.842831,118,3040.781315
19.562605,607,3086.415401
-4.02971,101,3092.76765
13.292883,652,3137.21751
-6.708138,4,3138.350071
-7.001,1,3138.94723
5.387369,251,3154.294696
-6.407328,8,3154.808251
-7.001,1,3155.004486
-5.267797,70,3159.770753
-4.073209,69,3165.519882
15.471191,652,3212.969748
-6.516491,78,3217.939562
2.693031,264,3233.312341
-7.001,1,3233.575355
-3.693678,89,3242.1606
-5.024458,75,3249.342391
6.991498,596,3296.046396
2.58283,320,3318.819524
-5.969503,38,3322.050857
9.544347,652,3371.63754
-4.258779,69,3375.871715
10.870781,652,3425.160893
20.119566,652,3469.619692
-5.106678,45,3473.985978
-7.001,1,3475.323194
-7.001,1,3475.569441
-1.731909,305,3495.928176
-6.80514,9,3497.986518
2.041449,269,3519.595573
4.422954,314,3538.733124
-6.078806,48,3543.89329
10.03075,337,3567.134741
17.275518,652,3618.018169
4.61086,417,3650.620606
7.253893,456,3679.051936
-6.247759,15,3681.169339
-5.909764,36,3684.761426
0.621368,244,3714.774363
-1.232529,196,3726.343956
8.461589,433,3759.270475
12.684396,598,3803.913267
3.517192,536,3841.733797
5.09029,316,3867.233814
-4.560655,71,3874.971723
5.971164,545,3915.828219
2.558344,204,3932.408007
-0.189882,191,3947.975844
-7.001,1,3948.610648
1.413779,264,3974.54898
-7.001,1,3974.841648
3.185361,247,3993.609662
6.374796,276,4017.112548
-7.001,1,4018.059406
16.43676,467,4074.84228
-7.001,1,4075.478739
-7.001,1,4076.082088
3.809183,222,4095.009551
-5.461485,30,4098.501565
-7.001,1,4099.068728
-5.668676,58,4103.761463
-6.91763,2,4104.59642
-2.84511,133,4116.934099
2.789654,294,4138.013125
-7.001,1,4139.039903
-1.738035,173,4152.682765
-7.001,1,4152.929539
-5.58072,44,4156.77744
3.08779,359,4189.683621
4.022651,365,4220.756384
-6.928252,5,4221.227707
-1.815247,106,4234.721729
-7.001,1,4235.723603
2.880164,296,4258.978094
16.498824,652,4304.951999
4.770685,519,4337.397495
-7.001,1,4337.637875
11.28559,616,4382.081995
-4.861922,80,4387.24621
-4.984422,49,4393.36784
1.834912,203,4407.523561
-6.420196,16,4408.996839
13.479917,652,4461.06274
-7.001,1,4462.038264
-3.289858,120,4469.522036
-3.067142,106,4478.539593
15.700859,652,4523.493838
-6.456291,14,4525.944969
-2.133649,150,4537.391534
1.98345,179,4549.523947
-3.357021,89,4554.605036
-5.780864,26,4558.06565
-7.001,1,4558.410785
-7.068032,16,4560.87251
6.399273,336,4585.278857
22.335868,652,4638.814347
2.779459,309,4660.9431
5.513157,398,4687.476208
1.014562,204,4703.298862
3.427466,210,4718.340131
-7.001,1,4718.698161
-3.98615,94,4724.722023
-6.968678,5,4726.237674
-2.802124,124,4736.223119
-6.944289,43,4740.582818
-7.001,1,4741.207927
14.853693,652,4794.465378
-6.876352,3,4797.530745
-7.001,1,4798.205151
1.436631,247,4823.233699
6.456771,376,4853.096095
-1.965412,158,4863.924626
-7.001,1,4864.631087
18.11105,652,4911.344543
-1.950135,99,4918.615134
4.0731,343,4944.748014
0.304806,198,4964.102073
-7.001,1,4964.714958
-0.120094,211,4985.254646
-7.021172,3,4985.588235
-3.070636,138,4997.356568
-0.100755,152,5011.19915
-0.230722,205,5029.961591
-7.001,1,5030.200044
