#{"env_id": null, "t_start": 1644339135.2958603}
r,l,t
-14.764139,93,15.450796
-7.001,1,16.20549
-9.700967,60,23.202835
-14.670566,652,88.359557
-6.37646,107,98.120505
-6.650527,195,119.828425
-12.95633,493,173.885936
-5.734909,116,185.738673
-10.16291,652,249.640536
-9.733665,191,266.638706
-7.001,1,267.979946
-18.917633,415,304.827435
-6.326689,17,307.275099
-13.62443,456,346.694735
-26.508271,323,377.985866
-33.989205,248,401.117348
-7.001,1,401.390605
-15.042446,148,415.795875
-30.450256,652,481.568671
-28.500024,652,545.286546
-11.350563,151,559.361931
-6.427476,27,562.166127
-16.663772,274,589.71353
-6.888211,116,601.468025
-4.158752,14,603.5863
-6.407296,102,611.898333
-5.037306,24,614.17217
-7.911955,123,624.625516
-16.17605,32,627.511517
-10.924969,44,632.819285
-10.18212,17,634.764058
-2.586363,142,649.234622
-12.889215,534,707.330665
-11.410217,545,759.936937
-6.663166,9,760.907095
-7.387577,2,762.134392
-6.694542,10,763.024287
-7.001,1,763.248998
-6.200404,3,763.825718
-15.74131,63,771.933693
-2.855674,41,776.516349
-7.286592,54,780.918352
-20.790487,115,790.785298
-14.730724,183,806.687323
-13.764386,331,836.64098
-17.00298,173,855.759453
-9.790578,23,858.965402
-5.435154,311,883.441436
-7.001,1,884.260252
-7.001,1,885.101949
-7.001,1,885.450669
-12.121311,60,891.051448
-4.57516,28,894.643261
-11.227856,150,910.085821
-27.670328,652,974.346504
-7.001,1,974.605725
-6.476296,287,1004.76675
-8.240199,13,1006.332761
-7.001,1,1007.431863
-11.290058,117,1019.227303
-8.64063,263,1044.839604
-9.318466,459,1087.832442
-13.270954,67,1098.661391
-10.295787,99,1108.85541
-6.882295,2,1109.599687
-7.688273,8,1110.401502
-16.277344,652,1172.349684
-6.790326,2,1172.697353
-7.001,1,1172.92748
-30.215716,232,1194.856918
-8.132611,47,1201.009865
-22.497529,585,1262.63152
-7.001,1,1263.317518
-6.024262,20,1266.062701
-7.001,1,1266.456708
-7.001,1,1267.236207
-7.001,1,1267.555895
-7.001,1,1268.211318
-12.563855,185,1285.094691
-9.952481,27,1287.485451
-12.631487,191,1304.538564
-24.104715,652,1370.890962
-7.79838,485,1420.531007
-7.001,1,1421.516422
-6.638891,13,1422.852074
-9.996704,120,1435.994263
-7.001,1,1436.615817
-11.707001,409,1477.998096
-6.603225,3,1478.87105
-25.081505,305,1507.317719
-7.001,1,1508.035458
-21.488402,652,1567.852786
-4.031,28,1570.856916
-17.970307,169,1585.893235
-10.953212,72,1593.878203
