#{"env_id": null, "t_start": 1644339135.2712097}
r,l,t
-12.077917,50,10.651946
-10.95142,131,25.866601
-25.300436,464,70.409172
-6.660419,5,71.585685
-8.172419,92,81.320328
-7.001,1,82.009894
-4.688069,14,83.825273
-12.124244,217,105.38825
-11.185616,33,109.019865
-12.913919,187,128.166046
-13.118652,258,157.601765
-9.070534,21,160.177226
-7.811581,89,170.071262
-14.971305,652,231.446773
-6.880577,3,233.081297
-6.299685,3,233.580667
-21.583428,652,295.520954
-12.216027,290,321.762657
-11.896973,44,327.250939
-12.403885,315,354.493599
-19.880009,95,362.726243
-7.0,1,363.441435
-7.001,1,363.70534
-7.001,1,363.972883
-5.619484,58,368.46035
-28.007488,652,433.735705
-6.938026,54,440.913323
-23.978368,569,492.318362
-7.509956,69,499.637645
-7.001,1,499.89611
-1.0622,178,516.167035
-6.664572,6,516.772858
-29.448137,648,582.096056
-8.117635,23,584.294374
-15.715539,652,647.830465
-9.223408,115,659.638656
-8.005424,34,666.774409
-12.190837,87,675.095338
-5.10041,350,710.421603
-7.001,1,711.192937
-18.262322,302,739.756779
-14.36401,296,772.818099
-15.578531,579,823.514547
-37.319438,652,886.057789
-6.754639,75,892.687459
-7.135827,21,895.754413
-7.020916,2,896.51774
-5.75895,6,897.117241
-7.001,1,897.875207
-9.375017,12,898.968745
-24.334752,312,928.027816
-11.699706,652,995.216254
-13.342898,56,1000.01105
-7.56335,4,1000.479235
-9.862646,61,1009.295984
-7.001,1,1010.024306
-7.001,1,1010.331244
0.754832,541,1059.364082
-2.501798,101,1071.750389
-3.138848,163,1085.937735
-5.473949,44,1092.270495
-7.001,1,1092.57439
-7.001,1,1094.53855
-8.573902,652,1159.076792
-9.712013,12,1160.198861
-18.428345,518,1209.965219
-13.5574,276,1239.361084
-7.001,1,1239.641548
-7.001,1,1240.378625
-7.0,1,1241.104594
-15.429592,121,1255.50705
-8.529053,10,1256.406671
-18.810612,652,1321.291275
-21.989973,652,1386.56734
-14.705985,46,1390.448071
-8.204107,8,1391.27585
-14.12756,158,1408.166692
-9.726551,146,1424.272266
-29.368769,384,1464.898473
-16.425415,652,1528.645874
-4.752688,33,1532.607303
-11.898587,652,1590.240767
-7.541806,57,1597.125612
-12.927994,652,1658.857553
-7.001,1,1659.16764
-7.001,1,1660.349773
-12.420879,208,1680.236316
-20.998595,652,1743.19786
-24.061308,652,1807.738918
-8.804855,89,1816.34577
-7.001,1,1817.066576
-7.910652,5,1817.641372
-6.892652,9,1820.071798
-9.848986,139,1833.27587
-18.774854,652,1896.487849
-14.357397,228,1916.108489
-6.970797,71,1924.557042
-14.199125,39,1928.227221
-7.001,1,1928.916517
-7.001,1,1929.77231
-7.001,1,1930.114662
-30.433829,449,1978.736441
-7.001,1,1979.063191
-7.001,1,1979.7415
-6.235771,3,1980.297134
-12.755803,57,1986.506147
-5.375757,652,2047.46734
-15.197641,106,2057.862198
-8.850174,652,2121.172143
-6.714467,25,2125.607382
-7.244155,652,2190.81796
-7.001,1,2192.438464
-7.001,1,2193.074647
-4.794725,16,2194.330791
-7.001,1,2195.490725
-28.771512,588,2255.276824
-7.001,1,2255.590188
-13.132149,293,2287.723268
-15.256642,349,2321.592684
-1.771012,161,2338.360018
-6.960561,3,2339.166615
-8.469115,153,2356.997485
-4.788861,30,2360.008237
-6.658508,3,2361.042573
-3.189797,444,2405.502681
-6.023324,2,2407.246279
-3.685021,206,2425.493192
-7.001,1,2426.600294
-7.001,1,2427.500693
-16.503475,198,2446.817543
-13.414789,91,2454.923235
-34.822716,403,2492.727005
-7.186948,3,2493.212383
-8.851664,19,2495.08735
-15.411739,652,2560.980749
-2.145815,172,2578.610176
-8.839989,78,2586.302879
-13.528908,51,2591.769727
-7.001,1,2592.032227
-6.020297,4,2593.018562
-9.74476,652,2660.972751
-6.405366,2,2661.883119
-3.878435,39,2666.904808
-18.905485,581,2728.985826
-4.588986,349,2761.221766
-7.889436,21,2764.493898
-7.001,1,2765.290164
-9.693713,652,2834.673812
-4.954929,255,2862.242189
-22.500869,652,2920.689537
-7.001,1,2921.428773
-5.7268,179,2939.488858
-7.001,1,2940.541046
-7.174746,20,2942.870821
-6.070135,89,2953.624344
-6.232067,45,2959.990821
-7.001,1,2960.647924
-24.516578,380,3000.745337
-7.001,1,3001.044094
-6.864859,2,3001.511102
-5.271991,203,3023.17238
-7.001,1,3023.395831
-5.781251,3,3023.864852
-5.273914,51,3030.645362
-7.001,1,3031.77488
-7.001,1,3032.095619
-15.11156,552,3089.087879
-3.610811,29,3093.19815
-6.066687,13,3094.936093
-9.693662,81,3103.633074
-20.159473,652,3171.820267
-12.927764,633,3237.368481
-7.001,1,3237.676631
-7.001,1,3237.927651
-7.001,1,3238.224155
-20.052995,652,3301.819233
-7.001,1,3302.143484
-10.131286,99,3312.639781
-6.956816,6,3314.54004
-9.845534,160,3329.944213
-4.293167,7,3332.113317
-8.129003,406,3377.743649
-8.286661,260,3402.613764
-6.432812,3,3403.084226
-14.981369,537,3460.805104
-7.274071,7,3461.858755
-7.199254,155,3477.116256
9.999,1,3477.313954
-2.154945,95,3486.11565
-1.3804,174,3505.662657
-7.001,1,3506.342703
-7.001,1,3507.00627
-11.165353,652,3567.838604
-7.234876,115,3580.928026
-9.857569,453,3621.40114
-7.001,1,3622.160914
-10.981572,278,3651.576562
-7.001,1,3651.912554
-15.622759,652,3718.536907
-14.108058,652,3789.131572
-21.10652,438,3835.411369
-7.932446,4,3836.40199
-5.294411,24,3838.994437
-7.812836,3,3839.514645
0.36006,105,3849.712419
-7.423273,96,3858.978537
-6.474159,5,3861.721278
-17.573889,652,3921.557342
-14.785953,267,3949.022852
-6.46104,370,3988.244852
-7.001,1,3988.912727
-7.001,1,3989.786587
-16.467866,652,4052.226492
-9.06172,6,4052.85747
-7.269197,4,4053.833066
-7.001,1,4054.084821
-7.001,1,4054.357548
-7.001,1,4055.045145
-3.092506,433,4097.154021
-8.844385,209,4120.887332
-1.647199,102,4131.881515
-11.690002,138,4145.350392
6.023754,652,4209.341766
-8.839646,76,4216.821703
-3.843781,37,4222.276966
-4.226482,553,4281.39828
-6.082103,62,4287.085764
-17.627175,652,4354.817844
-6.724974,3,4356.217384
-4.320509,652,4420.256798
-7.001,1,4420.500283
-27.800266,652,4484.276135
-6.932961,28,4487.590683
-8.217557,89,4495.809608
-7.001,1,4496.10199
-9.375697,10,4497.054583
-8.6165,24,4499.919883
-4.692048,652,4563.518532
-16.066277,652,4633.446984
-7.158052,44,4639.978521
-4.701403,403,4677.281839
-6.311083,7,4679.020331
-6.977391,12,4680.180846
-9.468682,55,4687.311343
-4.854761,333,4721.27402
-6.781196,14,4722.435055
-5.132055,81,4730.400307
2.023612,393,4765.124221
-21.851509,652,4831.508305
-20.715844,502,4878.23021
-5.72307,76,4884.637339
-7.110987,37,4911.677961
-6.976971,5,4912.644253
-11.338185,652,4975.855315
-4.822063,156,4993.79311
-7.779393,652,5058.174468
-7.001,1,5058.802779
-7.001,1,5059.490843
-5.124621,48,5064.18672
-10.244261,58,5070.013894
-6.109489,49,5074.548273
3.756921,531,5124.166467
5.592215,222,5151.730667
-7.001,1,5152.41273
-11.573207,201,5172.379902
-7.93292,519,5228.07564
-7.225761,148,5240.507071
-12.84028,304,5268.595678
-4.80209,53,5275.242877
-5.217598,61,5281.85773
-7.001,1,5282.152629
-2.900859,160,5300.153474
-6.437617,87,5311.000509
-4.195964,652,5375.571831
-6.009136,5,5376.606269
-7.623082,6,5378.086364
-7.001,1,5378.324426
-0.560728,652,5452.187103
-8.79495,16,5454.528461
-5.069255,652,5529.172699
-7.001,1,5529.423046
-6.782742,147,5544.470451
-5.844325,233,5567.999449
-5.35403,14,5570.420134
-21.875451,652,5638.879935
-1.165888,174,5657.478582
-1.891756,199,5676.654359
1.985267,88,5687.294696
-13.481263,286,5715.550654
-19.919185,395,5759.935796
-9.465303,258,5787.670931
-6.419481,94,5795.110895
-11.387424,75,5801.947193
-3.212379,652,5871.324087
-7.001,1,5871.707052
-6.847419,243,5897.893528
-16.227853,652,5962.071115
-1.739595,652,6027.54663
-6.155163,5,6028.965824
-7.113915,103,6038.789902
-7.001,1,6039.094191
1.132683,162,6053.312892
-7.001,1,6053.747395
0.275323,252,6080.907322
-6.390593,500,6128.303504
-5.756801,539,6180.980256
-7.001,1,6181.20722
-9.315162,453,6232.043418
-7.001,1,6232.901622
-10.964873,532,6284.422609
-6.490792,16,6286.777321
-7.001,1,6287.083967
-5.450638,69,6295.46177
-11.563777,554,6348.161978
-7.954736,59,6353.731676
-1.071294,162,6369.70128
-2.659219,278,6399.268611
-7.184714,652,6462.336838
-7.374102,108,6471.197452
-7.001,1,6471.504122
3.383388,209,6491.706985
-3.390223,165,6509.095588
-24.384448,478,6561.704549
-13.918701,135,6575.858045
-7.001,1,6576.648519
-4.390177,96,6588.183211
-3.685116,523,6640.331281
-12.104732,652,6709.993139
-7.001,1,6710.733628
-6.525926,65,6716.412609
-8.786525,105,6731.139324
-7.580861,60,6738.282042
-16.569587,221,6764.99685
-7.001,1,6765.344677
-5.243199,302,6794.45311
-2.687011,51,6798.501705
-13.455181,432,6845.642537
-7.001,1,6846.247041
-7.001,1,6846.516613
2.541319,396,6885.481561
-7.001,1,6885.730003
-6.019859,80,6895.818895
-7.001,1,6896.142681
-7.001,1,6896.926324
-6.510203,11,6899.772299
-10.920797,57,6908.021087
-9.955067,122,6919.799
-7.001,1,6920.106957
-7.001,1,6920.788069
-4.196202,652,6991.813266
-7.001,1,6992.57431
-9.445396,44,6997.038162
-7.001,1,6997.430015
-1.27865,49,7001.242976
-7.001,1,7001.584558
-7.001,1,7001.844476
-1.490696,335,7038.688832
-6.881748,3,7039.092334
7.37932,255,7064.774805
-12.868636,75,7072.023744
-7.001,1,7072.271465
-8.859283,546,7136.716416
-6.703271,23,7139.0229
-4.952996,489,7197.367315
-4.958313,69,7204.275798
-3.494522,511,7254.813373
-4.012251,23,7257.959134
0.649666,197,7276.151243
-7.001,1,7276.454419
-7.001,1,7277.12704
-7.211138,50,7282.357813
-1.844943,385,7325.540573
-7.001,1,7326.231492
-7.001,1,7326.571721
-1.763603,157,7340.723186
-3.84108,154,7356.780759
-7.956165,411,7397.314665
-7.001,1,7397.997643
-7.001,1,7398.719156
-12.610836,467,7447.104616
-7.093833,36,7452.14441
-4.906682,120,7467.61152
2.216989,112,7478.964024
0.946608,348,7515.463684
-7.001,1,7516.106637
0.050728,113,7529.21506
-3.269125,193,7549.525419
-3.83822,45,7554.144059
-6.547297,7,7556.118956
-7.001,1,7556.494967
-3.229525,153,7569.003816
-7.001,1,7569.688612
0.315103,235,7594.913214
-4.367662,109,7605.610582
-7.001,1,7605.911962
-3.728361,71,7614.871457
-4.130651,84,7624.93966
-6.720484,628,7685.72052
-2.61738,61,7691.391365
-2.620467,150,7707.161776
3.497123,106,7716.502005
-7.001,1,7716.794372
-7.001,1,7717.120067
-7.001,1,7717.869214
-7.001,1,7718.541161
-16.064742,287,7746.156531
-1.75573,45,7752.999403
-3.34826,133,7769.140213
-5.842185,4,7770.127064
-6.031339,34,7773.090057
-3.971799,67,7778.435169
4.365072,652,7850.042993
-5.9074,81,7858.733716
-5.323222,652,7930.14991
-6.827288,2,7930.498965
-0.965511,69,7939.019676
-6.707022,45,7942.970233
-7.282772,2,7943.411308
-12.755734,360,7985.722312
-7.001,1,7985.951248
-3.053171,175,8004.034936
-1.722137,399,8041.872975
