#{"env_id": null, "t_start": 1644339134.8263476}
r,l,t
-7.001,1,5.299066
-22.846852,358,42.936359
-6.966664,3,44.173548
-20.369605,652,110.292318
-7.436731,20,113.495754
-5.236265,171,129.724609
-7.629857,7,130.884473
-7.001,1,132.057336
-10.668772,8,133.582808
-17.170509,73,143.507748
-6.17127,8,144.739729
-8.833533,171,160.618442
-7.001,1,161.343421
-15.611792,327,193.220059
-2.498286,29,195.53592
-6.425602,35,198.573606
-7.001,1,198.817287
-24.273757,510,251.194665
-14.544083,105,260.547203
-12.728197,194,278.577737
-29.303685,181,294.750427
-12.223472,652,352.792577
-7.001,1,353.423145
-19.169453,652,414.809022
-3.382887,159,432.053551
-7.001,1,432.775593
-7.001,1,433.484795
-10.161504,7,434.218425
-14.569473,269,459.976327
-7.001,1,461.441997
-7.001,1,462.200923
-7.001,1,462.537781
-8.254184,257,485.215002
-13.458944,355,518.100948
-7.001,1,518.730196
-19.805022,223,541.483086
-5.683113,28,545.111763
-7.193201,31,548.340193
-7.001,1,549.011757
-8.891868,105,557.713086
-5.513317,117,570.0401
-20.343169,652,631.679424
-7.001,1,632.022799
-7.001,1,632.516835
-34.647367,652,702.061885
-26.595104,652,767.93535
-7.001,1,768.569814
-7.644603,124,781.650637
-16.517416,652,839.80789
-7.001,1,840.205237
-7.001,1,840.971763
-8.560679,162,857.537982
-7.001,1,858.267083
-7.348155,2,858.703541
-7.001,1,858.972185
-30.459275,613,916.786
-22.305369,122,926.750993
-5.661923,100,936.143248
-26.837465,561,994.297076
-38.06993,231,1019.697528
-7.001,1,1020.087361
-5.747939,11,1021.059846
-7.552056,70,1029.001503
-7.001,1,1029.551259
-33.404002,652,1089.735322
-7.187524,2,1090.41949
-8.774967,5,1091.405818
-7.001,1,1091.725632
-18.214559,652,1156.949904
-7.256094,5,1159.051537
-23.513868,232,1181.006848
-7.001,1,1181.254704
-3.193544,76,1188.344224
-15.290137,446,1233.349126
-7.013062,4,1234.722295
-9.48752,73,1243.637879
-7.001,1,1244.408894
-21.481302,363,1282.232357
-22.951933,381,1318.954482
-3.561758,107,1331.059549
-7.001,1,1331.748458
-21.626627,652,1396.121089
-19.851259,486,1450.153172
-7.001,1,1450.957183
-22.301109,652,1512.936786
-12.552825,53,1518.67268
-19.57795,398,1555.361663
-6.302429,150,1567.238539
-28.825569,533,1617.313526
-20.550792,439,1662.227495
-6.637669,32,1665.749997
-5.467666,164,1680.778377
-11.265552,37,1686.538887
-25.246381,652,1746.792542
-7.001,1,1747.171156
-17.38369,122,1758.087187
-23.246808,471,1806.040498
-17.714358,652,1868.803236
-3.182494,91,1878.793267
-6.395919,9,1880.007797
-10.885605,652,1944.757555
-13.910529,326,1983.285416
-7.001,1,1983.53566
-20.046307,304,2014.272488
-20.290675,621,2071.021299
-7.001,1,2071.279924
-6.837362,13,2072.428952
-3.645145,652,2137.183903
-12.004178,652,2205.710675
-19.803577,652,2272.083208
-5.80418,21,2274.448261
-7.001,1,2275.351028
-9.143873,221,2301.637478
-7.001,1,2302.454902
-19.834552,271,2325.626435
-6.334019,67,2330.833101
-29.02917,569,2395.304931
-14.445487,274,2420.847437
-11.784494,214,2441.898903
-7.001,1,2442.582095
3.781954,345,2474.583704
-6.738877,152,2488.942171
-11.618795,119,2502.775037
-5.941758,84,2512.291867
-7.579581,652,2576.373
-5.069255,121,2587.969527
-7.001,1,2588.631401
-7.387133,49,2595.665334
-0.415289,128,2607.902238
