#{"t_start": 1640654086.529289, "env_id": null}
r,l,t
-68.919737,386,64.219301
-19.392158,213,89.480437
-22.919837,116,104.131679
-7.042,6,104.825691
-10.889382,35,108.557714
-3.164458,267,137.008443
-3.810176,19,142.517177
-17.08123,445,199.157069
-27.444837,323,247.008224
-2.603145,146,268.185498
-8.420298,240,301.851573
-24.238386,133,315.708561
-7.011,2,316.64302
-7.001,1,317.048642
-22.653597,134,330.471929
-12.654529,69,336.790423
-7.001,1,337.542716
0.30393,109,350.349758
-8.554614,113,361.529382
-11.448311,191,385.515205
-7.001,1,385.867003
-4.220692,266,413.988101
-0.169903,652,479.004951
-12.652773,117,489.821161
-7.863373,235,515.312744
-8.813495,20,519.145478
-7.001,1,519.503579
-14.026613,284,548.91425
-7.001,1,549.315067
-10.350557,652,615.318832
14.022862,295,646.848815
-8.388036,22,649.650079
-7.070795,6,650.648685
-10.414886,477,700.231039
-3.990613,652,762.239439
-5.51272,652,828.028511
-8.627987,280,858.38524
-14.457381,249,884.753242
-6.871239,6,885.734133
-0.70097,652,947.178846
-2.69206,652,1010.218458
-9.957195,652,1078.900824
-7.640706,117,1092.277497
-3.492538,652,1157.268791
-4.723163,652,1219.89385
-9.058794,17,1222.73233
-9.905862,101,1233.13856
-7.445993,89,1242.080891
-6.496345,5,1243.130469
-6.060082,652,1307.42133
-6.900386,652,1371.602421
-5.880516,652,1434.965233
-9.51218,652,1500.548275
-8.611631,56,1507.11565
-7.001,1,1507.639406
-2.333131,652,1575.986076
-3.040453,652,1644.627475
-10.196915,149,1659.227249
-7.820483,156,1674.222846
-6.69015,652,1740.803644
-4.359599,652,1806.113151
-5.442028,652,1890.242746
-1.812636,652,1953.078704
-0.850218,652,2017.678691
4.501096,652,2086.305818
0.334325,652,2156.896673
-3.020349,195,2176.851845
-7.947973,652,2245.083889
-1.049215,652,2315.985758
-8.207971,288,2348.325443
0.880736,652,2413.932996
-5.519241,652,2476.866551
-4.997856,441,2520.324849
1.962947,652,2586.497243
-1.391465,652,2652.098393
-7.026343,33,2656.884948
-5.842321,652,2724.022618
-12.995448,652,2790.994986
-2.182711,133,2804.099557
-4.578977,578,2860.47069
3.664927,648,2930.649704
9.202631,322,2965.918284
3.580203,652,3031.234193
-7.478961,4,3032.31032
-1.805704,652,3096.463072
2.367122,102,3110.558164
-2.379583,652,3177.546839
13.649524,652,3243.617007
31.900027,616,3314.716333
-7.102933,8,3315.623078
-9.816872,63,3326.272701
-0.216575,230,3349.131243
-7.001,1,3349.994164
-6.636553,24,3353.02548
-8.722566,95,3361.484296
-5.695023,14,3363.868789
-7.860078,194,3383.485453
-0.305898,226,3409.843931
12.55396,85,3418.007278
-8.749646,69,3426.621547
8.982439,652,3496.170642
-6.379481,204,3516.698156
-2.234999,272,3543.248437
-7.085815,145,3559.05531
-7.001,1,3559.848047
-12.129502,612,3621.150466
-20.935182,274,3654.581147
-14.524025,127,3668.229306
-13.744489,82,3677.053419
-4.373152,27,3681.081176
-7.510323,32,3684.696471
36.914317,541,3741.402896
-1.212129,329,3774.884015
-6.642232,193,3795.107062
11.285213,652,3863.847618
-4.200384,138,3879.145198
10.018371,652,3948.6525
-3.861424,317,3983.94423
-7.126715,316,4017.868639
-4.14665,46,4024.824729
-7.001,1,4025.670511
0.334409,220,4046.709214
-5.587204,567,4106.813609
-6.82385,36,4112.907016
-5.408813,136,4128.249393
2.725062,222,4152.517492
5.098429,307,4186.454382
-6.191815,564,4269.718177
-8.598947,24,4272.038137
2.325363,430,4318.70761
-2.843447,85,4331.723846
-7.522884,171,4350.787901
0.719265,237,4376.601759
-6.990754,7,4377.359812
1.503394,170,4395.741452
-2.195294,131,4411.938526
4.830788,126,4425.525896
-1.974382,403,4468.257203
-7.363917,158,4484.952522
6.181406,169,4502.075588
-5.211607,76,4512.432138
14.230902,408,4553.781007
0.332276,251,4582.173467
5.005813,275,4610.886402
-3.630534,32,4614.431765
-3.535835,126,4629.377213
6.674163,220,4654.749405
-4.42507,52,4661.153289
-4.746023,128,4675.225225
-21.940708,652,4744.22536
-6.336308,475,4796.108777
-1.11893,217,4818.076585
-3.320149,652,4889.200296
-9.876242,33,4893.301658
-7.001,1,4893.68805
14.559474,404,4935.127016
-9.435041,134,4948.76607
-6.939017,137,4965.435291
-1.391381,185,4985.551148
-6.497709,6,4987.502217
12.246169,237,5012.966618
6.119038,183,5031.769404
15.70043,385,5073.15561
-2.05146,36,5078.715173
-19.714334,551,5140.383141
-6.059986,23,5142.82154
11.839947,452,5190.979287
14.411647,365,5228.945283
-1.32634,79,5236.480596
1.418519,652,5303.861078
-2.431957,39,5308.504845
-24.158511,652,5386.499626
-3.597109,226,5409.546076
-1.373051,257,5436.197407
1.786792,113,5448.879505
-1.303438,473,5503.309901
-9.344713,77,5511.659872
-7.001,1,5512.089487
0.117745,79,5521.138342
6.325137,232,5548.976676
-8.575471,652,5612.647074
11.274983,652,5685.279614
-3.121372,313,5719.514075
14.66551,652,5788.107714
15.303178,262,5815.293412
-5.925791,273,5845.336029
-2.109368,100,5856.313677
9.30917,194,5877.005542
35.913071,422,5923.492743
-0.011756,151,5941.522275
2.684506,238,5965.936956
-6.878805,141,5982.979078
-0.643255,143,5999.59668
-3.699105,580,6064.595269
10.38578,315,6099.306938
-0.757648,184,6118.424786
13.157657,25,6121.053195
1.253218,369,6162.345968
-0.598805,303,6195.948723
-7.001,1,6196.755606
-8.99999,107,6208.735443
-4.205914,118,6222.344093
-3.328978,53,6230.736551
-7.051,6,6231.81584
0.666716,151,6248.865441
-4.562771,231,6275.576391
-7.001,1,6275.923475
