#{"t_start": 1640654088.3277118, "env_id": null}
r,l,t
-7.667415,4,5.694759
-5.7018,12,8.167497
-10.773789,23,12.658413
-1.806106,48,19.239667
-4.359185,19,21.078342
-11.188144,113,39.619791
-7.011,2,40.479018
-47.492592,324,81.88263
7.338811,186,104.09077
-56.519791,524,168.504461
-7.001,1,168.866781
-2.782899,41,175.688146
-37.774934,346,218.34709
-5.592532,68,229.870132
-7.001,1,230.649395
-6.376406,10,232.259085
-8.907623,19,235.162565
-3.104212,147,256.477183
-8.428737,6,257.526761
-0.914093,82,269.439583
-7.070981,285,306.040947
-25.30282,497,359.817683
-8.054488,73,369.266236
-12.244549,37,374.530617
3.776589,215,397.962863
-11.064158,53,403.505098
2.596153,124,416.118058
-30.631569,333,449.151555
-1.823666,652,518.76056
-10.934326,580,578.135326
-0.649949,652,646.071483
-12.131831,652,713.96738
-8.408175,652,776.680912
-15.065349,133,791.99656
-11.095747,250,814.237007
-8.322625,652,883.607599
-7.497669,652,945.125569
-11.839952,652,1008.082926
-8.707967,357,1044.914069
-6.755663,652,1114.556171
-7.001,1,1115.372231
-6.482436,652,1178.427738
-6.496743,652,1244.280198
-6.148565,652,1308.164262
-3.510365,652,1373.062144
-4.497985,652,1436.158185
-5.412473,652,1501.813579
4.008139,652,1570.025897
-10.625556,476,1620.700211
-2.393615,652,1686.955527
-12.147633,652,1752.86239
-9.035463,652,1816.61062
-4.022695,114,1849.822004
-7.486073,144,1862.009417
-6.08781,308,1894.281538
-6.658268,652,1958.723849
-3.372522,652,2022.481271
-2.086748,652,2090.959976
-7.001,1,2091.845232
-3.235904,102,2102.21368
-10.839314,63,2108.015766
-7.307827,652,2178.117874
-7.125664,6,2178.828535
-3.972814,652,2248.7572
-9.760373,652,2319.169752
-5.109479,72,2326.40533
-3.011739,581,2385.018616
4.10726,652,2450.011262
-7.061,7,2451.293305
12.979743,652,2515.174701
-4.29646,652,2581.243323
-7.001,1,2581.555801
7.40352,652,2647.084675
-2.96895,652,2713.778501
0.150828,294,2745.407725
