#{"env_id": null, "t_start": 1645000354.732213}
r,l,t
-9.300907,198,22.445363
-7.881616,652,68.903305
-7.030918,42,72.016526
-27.140906,544,117.986106
-7.001,1,118.224756
-8.073566,206,131.965862
-12.574925,355,160.503177
-5.716435,652,210.274757
-8.823121,58,215.727303
-7.001,1,216.478001
-4.83594,225,234.044622
-10.848541,76,240.664508
-7.364778,54,244.966925
-12.971258,652,298.040921
-17.952457,485,336.266362
-7.001,1,336.513481
-7.001,1,336.787268
-8.984701,51,341.865233
-5.918987,376,373.69319
-4.022857,652,419.780526
-7.072033,26,421.743247
-10.956401,652,478.139751
-17.915693,549,520.121572
-4.170591,34,523.972764
-21.322492,409,555.938462
-7.001,1,556.254452
-10.063362,652,603.976899
-4.050223,652,652.801298
-7.662129,100,660.320966
-10.479416,525,703.92097
-2.723491,347,732.088466
-4.223773,652,783.864144
-9.583471,241,800.750965
-8.76764,9,801.900225
-9.781398,75,808.560954
-7.001,1,808.823873
-6.926213,12,809.838277
-4.80677,95,819.227298
-3.69967,221,840.294223
-6.544964,88,847.221013
-7.001,1,848.172188
-8.426337,115,858.70416
9.936852,448,892.492299
-7.001,1,893.663368
-17.572276,652,944.009301
-4.835074,12,945.700344
-11.607444,104,953.340637
-1.773247,652,1004.679001
-7.869691,641,1056.499552
-0.880581,652,1107.249627
-6.835033,236,1125.543487
-3.764565,73,1131.752763
-5.072193,16,1134.407999
-8.856024,62,1139.304757
-3.672189,66,1145.499742
-3.243231,118,1153.619063
-8.418437,152,1163.42937
-11.249766,652,1215.135882
-6.320796,83,1221.447998
1.8182,652,1275.639842
-7.124829,3,1276.510376
9.772605,248,1297.850913
-7.001,1,1298.077572
-6.682916,13,1299.111887
-7.001,1,1299.792767
-5.270033,652,1353.097108
-7.39242,169,1368.053589
-7.157189,246,1386.989549
-1.062367,104,1395.077801
-6.693091,141,1407.636545
-6.74604,11,1408.912921
-6.09632,652,1460.942667
-7.298989,12,1462.24982
-8.229564,65,1467.519066
-4.567245,652,1523.028259
-2.205151,99,1531.007395
-2.507083,102,1540.335248
-7.001,1,1540.886734
-1.655526,60,1546.414423
11.671457,652,1595.328214
-7.001,1,1595.986077
13.135036,382,1630.693728
-4.5501,169,1645.856628
-6.75125,61,1654.226389
-3.07143,93,1663.271413
-3.742737,379,1696.555456
-4.856909,49,1701.873222
-6.801942,32,1704.317143
13.202485,502,1745.421834
-6.737682,34,1748.566782
-4.701047,652,1803.362403
-3.92666,652,1857.803082
-6.704577,13,1859.490164
-0.845035,90,1865.925176
-0.970389,250,1888.877013
-5.439593,32,1891.197033
-7.001,1,1891.665562
-6.097169,40,1895.590504
4.962119,260,1916.727149
7.493986,494,1960.663366
-3.503311,35,1963.126952
5.350763,396,1993.456317
-7.068175,20,1995.97764
-7.001,1,1996.187918
5.359304,357,2027.404943
32.772055,650,2080.698672
-1.201517,103,2090.113343
11.447782,27,2091.817852
-5.772602,25,2093.969006
-7.148913,13,2095.299398
13.098844,343,2120.601163
2.074504,148,2132.899841
-2.800012,78,2140.701225
-6.772178,30,2144.280367
-5.910081,21,2146.074898
6.865755,216,2162.81603
-7.267644,38,2166.035345
-4.8184,43,2174.282345
-9.790858,174,2188.475437
9.721428,139,2200.142344
-6.980279,4,2201.112835
2.893507,122,2213.60359
