#{"env_id": null, "t_start": 1645000355.8673477}
r,l,t
-18.720046,196,19.971761
-7.001,1,20.660187
-20.24947,180,32.686696
-5.690968,120,41.179095
-7.001,1,41.891182
-1.666456,652,90.054718
-7.001,1,90.386769
-7.001,1,91.154981
-7.001,1,92.165641
-7.001,1,92.451454
-7.001,1,92.750548
-10.150689,125,101.735218
-8.661304,652,153.397161
-7.001,1,154.120929
-12.541948,344,178.643972
-3.357313,118,187.911911
-11.009206,37,190.894691
-7.812114,50,196.322409
-7.387104,190,210.778845
-7.001,1,211.02713
-7.177742,652,263.601264
-8.043527,241,283.324939
-5.150024,652,336.618012
-6.86312,10,338.104244
-4.804035,247,360.234654
-7.476029,76,366.209773
-7.465664,23,368.283023
-6.368466,652,414.074252
-7.001,1,414.791388
-11.202373,652,470.362118
-5.551106,408,501.721993
-7.001,1,502.455042
-7.774316,28,505.194433
-9.134458,105,512.246518
-8.373776,426,546.296787
-5.997503,139,558.933779
-8.044515,87,565.283696
-4.875025,85,571.138524
-10.196449,221,587.465404
-7.001,1,588.100171
-6.608147,26,589.637701
-6.902243,14,590.982116
-3.615557,443,621.991728
-5.380361,51,626.394815
-12.882313,652,677.937911
-8.875997,96,684.922721
-10.668292,577,731.675762
-6.959466,2,732.276801
-7.10272,4,733.689761
-10.89132,406,763.276388
-1.30287,99,771.647808
-13.912627,160,784.681886
-19.484271,652,841.888252
-2.856923,209,860.587208
-3.071666,40,863.275148
-7.001,1,863.549866
-7.0,1,863.889647
-12.738734,354,889.65476
11.066281,133,901.781186
-3.262408,280,924.095655
-3.704157,385,953.016625
-7.363878,65,958.077358
-1.587218,271,978.484195
-7.917357,5,979.021874
-7.001,1,979.636665
-8.087085,32,982.076982
-13.291594,394,1015.353561
5.586379,652,1065.307523
-7.001,1,1066.005741
-8.687909,81,1073.43794
-7.96409,42,1076.711421
-12.546173,267,1096.458359
-4.734042,447,1131.565352
-7.203225,2,1132.442111
-10.111367,438,1165.337583
-7.001,1,1166.483552
-8.237486,184,1182.26086
-6.230137,179,1194.7466
-1.571532,323,1219.636003
11.613453,16,1222.274678
-0.190941,254,1243.26865
-7.325394,6,1244.19009
-6.467841,104,1252.703419
3.127378,652,1306.585356
4.112271,652,1360.833586
-7.001,1,1361.665096
-2.233185,154,1374.9564
-4.567792,92,1381.761148
-1.74604,190,1396.29995
-0.264292,252,1419.795439
-4.497448,113,1429.421281
-9.688261,148,1440.55566
4.342184,544,1479.880798
5.825552,652,1538.065898
-1.765907,425,1573.027076
-3.387678,100,1578.839065
-14.654959,203,1595.896158
-7.852135,3,1597.160279
-7.001,1,1598.1311
-7.001,1,1598.815239
-15.131035,325,1624.264683
-7.001,1,1624.979752
-6.179998,34,1628.600154
-1.117483,74,1635.5117
3.428003,237,1659.191721
-8.127393,10,1660.812546
-0.787525,389,1696.406063
-5.53201,236,1715.216866
-5.22269,318,1741.608196
14.895791,652,1797.844697
10.371186,652,1851.147714
0.507226,549,1899.704769
-5.227152,79,1906.771156
23.692618,470,1947.468881
-1.059238,333,1973.968042
-1.185491,246,1993.40629
-5.060977,432,2030.68496
-7.001,1,2031.380788
15.333478,449,2068.836406
-8.4762,70,2073.036099
-7.001,1,2073.257107
-2.983024,133,2084.812542
-6.792912,6,2086.030508
8.070714,652,2138.019952
-2.902206,338,2166.849811
2.347731,87,2177.141378
9.999,1,2177.399165
23.778399,652,2236.577878
-0.988748,89,2242.69801
-7.752123,35,2244.950595
0.258837,140,2255.390434
-3.014849,35,2257.848454
-7.001,1,2258.161398
-1.465651,220,2276.149495
1.126885,91,2283.313919
-6.774861,176,2299.592761
4.212662,197,2315.943858
0.668374,134,2327.796417
1.340083,174,2347.233427
-0.942151,206,2368.456609
-7.371363,3,2368.870049
9.620076,652,2426.448645
3.667587,535,2469.369074
-4.995282,188,2486.546082
-6.647413,17,2488.304103
-0.34676,60,2493.404901
9.708408,282,2516.902781
6.972136,259,2537.970398
-2.151396,42,2541.978172
10.918787,652,2599.032521
2.651085,54,2602.255585
-2.569315,34,2604.981965
8.152323,652,2661.921069
-5.556515,32,2664.837903
14.997885,652,2724.105917
-2.984206,100,2734.070921
-7.101834,3,2735.198726
-1.5711,260,2757.680571
-6.675622,81,2765.800174
-1.713991,129,2778.81761
-6.778084,10,2781.601635
-7.001,1,2781.941224
-1.873095,53,2788.195718
-7.001,1,2788.495349
0.74662,122,2799.667484
-4.073968,37,2802.717022
-7.901193,75,2809.235624
0.236209,220,2826.389652
2.679027,652,2879.834742
-5.216647,47,2883.654501
-7.001,1,2883.934558
-6.527489,21,2885.961939
-7.001,1,2886.262793
3.739156,292,2909.675435
17.260924,652,2970.070163
3.660105,133,2985.097284
-5.449291,75,2991.420382
1.85653,422,3031.119332
-2.338727,241,3052.712547
24.158704,652,3108.915542
8.491438,355,3143.748449
24.956598,592,3202.026369
-4.415686,95,3209.858364
-5.175203,298,3235.172504
-3.718987,78,3242.638964
-7.001,1,3243.400859
-7.001,1,3243.70636
-7.452993,546,3289.953847
-7.001,1,3290.262711
-7.001,1,3291.445535
-7.001,1,3292.005713
-3.976922,85,3300.961794
-6.770708,69,3307.118159
0.932616,652,3362.817923
27.982734,373,3395.350738
-7.001,1,3395.620822
-6.167709,59,3399.863786
-7.001,1,3400.130411
-6.059693,8,3402.299915
-3.179102,104,3412.412003
-5.052324,23,3415.27984
12.850468,289,3439.559289
-5.457646,250,3463.499673
-7.001,1,3463.769475
1.45158,88,3473.942618
-7.001,1,3475.015586
-4.172611,9,3476.279051
14.050217,287,3502.164373
3.412837,109,3513.37096
9.038518,184,3527.129254
-5.955214,161,3543.004417
10.878549,136,3555.096774
-7.001,1,3555.7997
-5.461691,45,3560.359681
20.172,482,3602.661858
0.315502,57,3608.213049
-6.138518,5,3608.795197
-5.729496,26,3611.707276
0.61483,109,3624.744125
1.242831,652,3679.346732
-6.909049,3,3679.728644
-7.001,1,3680.091395
-7.001,1,3680.783187
0.260737,157,3696.734921
-4.883361,101,3704.688621
9.326465,285,3731.158979
-7.05979,4,3731.637986
-7.001,1,3732.000707
7.682558,181,3746.344285
-4.018012,15,3747.640167
38.796837,652,3804.185013
6.087693,126,3814.483305
-0.559206,27,3816.526805
-7.86664,20,3818.305178
3.147343,177,3832.614817
0.893116,81,3840.62005
2.215401,287,3865.474667
-1.583127,43,3868.092838
14.841171,245,3894.024229
-6.147989,12,3895.026964
-6.327525,6,3897.203734
-7.001,1,3897.936367
-6.77731,10,3898.674449
-6.245915,113,3908.029714
2.751642,220,3927.83902
1.526054,59,3935.040013
2.667989,193,3954.626187
1.487403,239,3975.606649
-4.885183,141,3987.410289
-7.001,1,3988.043118
2.62577,652,4046.55329
-1.013285,41,4052.09388
-7.001,1,4052.36419
