#{"env_id": null, "t_start": 1645000355.9935238}
r,l,t
-16.465368,652,53.7471
-8.977545,453,86.540796
-8.402396,145,98.789313
-7.001,1,99.450927
-14.753823,652,150.481963
-18.963068,300,173.378531
-10.657893,109,182.074118
-11.714329,166,195.253977
-13.710766,652,249.820622
-6.833202,240,267.312584
-5.007093,236,288.558351
-9.506884,48,291.569091
-13.971648,652,345.003701
-13.182685,652,395.504164
-12.622032,483,428.754742
-9.072664,122,439.690711
-4.201031,108,452.527711
-7.323048,132,463.023338
-5.569408,93,472.009336
-7.001,1,472.688415
-4.621591,652,523.302925
-7.001,1,524.022886
-6.285414,3,525.0638
-8.719475,506,564.051547
-7.33292,652,610.844111
-6.984794,5,611.561505
-7.001,1,611.790447
-6.230582,150,622.318665
-7.001,1,622.989055
-8.794231,159,633.888289
-8.420411,521,675.554309
-7.001,1,676.264555
-5.535287,652,727.37801
-7.001,1,727.683787
-0.561128,652,779.455739
1.575616,310,803.678165
-7.976626,12,804.626516
-6.742901,2,805.338455
-7.822327,219,826.607142
-5.637295,127,837.462958
-7.000384,8,838.636769
-3.411045,652,890.794014
9.034127,652,942.271926
-8.845869,256,962.689126
-7.001,1,963.398959
7.464931,652,1016.317906
2.082904,652,1066.716989
-7.001,1,1067.407063
-6.687029,46,1071.735738
-4.217514,443,1104.737833
-7.001,1,1104.997535
-2.392975,301,1127.654508
-6.532474,52,1135.060899
3.547677,428,1167.005037
-7.001,1,1167.32391
-4.735135,277,1188.598309
-3.946895,126,1197.582587
-7.001,1,1197.841465
-5.438518,199,1213.274435
-7.001,1,1213.508513
-5.187749,24,1215.385427
14.131616,652,1269.013452
-3.368287,146,1282.601317
-1.827381,159,1295.313331
-6.892064,652,1349.067495
-4.418815,74,1355.506731
-6.59659,11,1356.827482
-5.032531,358,1386.809878
-9.313864,257,1409.037165
-5.403434,127,1420.599751
0.218207,240,1439.241066
-3.868985,114,1447.93016
-1.715272,195,1462.30285
5.29307,652,1517.654665
1.3392,367,1549.140583
-2.523421,416,1581.108938
-8.095223,306,1606.754258
24.181234,390,1641.767138
-0.867664,199,1663.972104
-2.20325,92,1672.067115
-6.235432,70,1677.607023
-4.891092,125,1689.033858
-2.315103,319,1715.169225
0.779782,146,1726.026027
5.902011,334,1755.683091
-3.989187,157,1767.180269
-1.821595,70,1774.955212
-3.317579,189,1790.301295
-0.063542,221,1809.698058
-4.121992,154,1822.078299
3.164189,652,1877.593065
-7.001,1,1877.904773
-0.930769,61,1883.513521
-6.259131,28,1885.934144
10.127384,338,1913.909954
-6.425782,87,1919.697553
-3.096997,70,1925.860079
-7.001,1,1926.548287
-7.001,1,1927.72683
-2.523776,73,1934.895478
0.825033,241,1955.763294
-4.021116,47,1960.100698
-4.222121,99,1966.505238
30.687521,652,2022.283363
-5.415793,40,2025.012802
-6.94977,59,2029.411325
2.285893,132,2039.374593
10.254439,126,2048.046739
-7.001,1,2048.304172
21.088564,652,2103.04279
-7.070185,10,2105.156894
0.717339,528,2149.455381
-0.804684,205,2165.724307
5.944245,652,2228.204884
-6.281867,67,2233.840776
11.36323,373,2261.568225
11.105464,374,2294.341233
1.299896,183,2309.106598
4.318501,223,2329.235282
-5.292488,74,2335.261229
-5.892523,23,2338.377763
-1.110134,179,2359.977445
0.799368,196,2377.350195
-2.533159,40,2380.181644
-2.763524,146,2392.451168
30.420292,651,2448.223333
16.460647,396,2481.350914
-5.418751,70,2489.338451
10.35178,652,2543.671332
-1.050159,73,2550.105255
8.287952,412,2585.227438
-0.609108,89,2591.710066
3.82268,492,2632.648794
-5.092842,13,2634.027194
-7.001,1,2634.734993
0.023574,112,2646.921551
2.916997,359,2676.592164
-8.700406,86,2683.727849
-3.016146,291,2711.181981
-1.005101,163,2727.629919
-6.335617,3,2728.079281
11.81924,539,2779.420121
5.769246,147,2795.791977
-3.655732,139,2807.801277
-4.655667,543,2851.375225
-6.223194,26,2853.881712
-1.532146,84,2861.146787
-7.001,1,2861.424399
-7.360458,54,2864.991405
2.18941,311,2891.735306
19.966907,652,2945.148918
-3.567004,57,2950.613249
-1.842447,27,2952.568287
4.631166,205,2977.434551
-7.230436,46,2980.366388
-0.366548,108,2992.069941
-10.17702,300,3020.438775
-7.113464,63,3025.519872
-7.04385,477,3068.780653
4.339599,105,3077.951155
-10.776831,45,3080.674544
4.899832,357,3114.003379
-5.189484,81,3120.382213
-7.001,1,3121.031836
-1.816432,55,3127.936924
14.323755,212,3147.305294
-4.728903,24,3151.113494
6.543958,180,3168.991776
-7.60271,34,3171.870731
-7.001,1,3172.184736
-7.065632,17,3174.677202
1.00305,76,3182.624734
-2.724467,652,3237.897009
-7.001,1,3238.591269
0.433194,652,3297.711392
-6.707228,3,3298.338857
7.5136,652,3353.75573
-0.5491,652,3413.25064
-6.795796,19,3416.459416
-7.001,1,3416.722608
-5.128104,61,3421.246185
-6.944187,85,3428.309209
14.199488,210,3447.146943
-3.654396,32,3450.745969
-7.001,1,3451.405797
-6.843596,6,3452.678419
16.641758,74,3457.455476
-4.901566,92,3467.038743
-7.002,2,3467.721074
2.74321,91,3478.482341
-7.001,1,3478.791219
2.328579,102,3487.13432
10.406818,78,3493.287703
-4.818324,32,3496.217522
27.592962,408,3533.713763
-2.296028,67,3540.208604
-7.001,1,3540.941562
7.620896,155,3554.282237
-5.830331,63,3561.926782
-0.25055,164,3575.065947
-7.001,1,3575.288213
8.820378,247,3597.60762
-7.001,1,3597.870609
-5.353483,8,3598.572388
34.101909,652,3659.033272
0.930304,56,3663.428321
-7.001,1,3663.756191
4.635521,134,3674.623773
0.170374,52,3678.206046
3.08521,104,3691.225785
-6.482644,16,3693.003444
-5.050663,246,3712.77139
-6.571332,53,3718.354
-3.193492,652,3775.731056
18.272055,135,3787.533786
-5.585129,652,3844.031518
-6.946032,59,3849.630297
3.04267,130,3858.084593
-6.973845,1,3858.331459
-6.863978,44,3862.195583
-0.715513,652,3923.999015
-5.144199,26,3926.505805
-4.992416,19,3931.157006
1.85983,96,3940.759508
-3.094883,59,3947.454826
10.547799,652,4004.133568
-5.093383,91,4012.251442
-4.882476,65,4017.142573
3.444008,138,4029.797452
-3.136251,15,4032.855345
-1.765496,68,4038.895479
-5.894108,176,4057.461718
-0.591073,34,4061.851786
-4.224502,192,4080.69477
-6.300757,4,4081.627295
-1.156664,37,4085.293101
26.977614,469,4123.724071
-0.391181,376,4152.538097
7.192988,153,4165.43638
-6.619289,255,4185.699328
-7.119209,3,4186.191559
28.662245,652,4245.103887
26.370295,307,4276.067467
16.674467,269,4300.872787
-2.328578,101,4309.118309
-0.633085,72,4315.718727
-6.078185,10,4316.574323
0.466078,69,4321.839659
-6.111182,5,4322.710119
-0.318986,226,4343.263182
-7.001,1,4343.503126
-4.856667,7,4344.058573
-7.001,1,4344.38904
1.429627,183,4359.746836
16.71181,131,4372.598031
4.572563,191,4388.60203
-7.06621,25,4390.62817
-7.001,1,4390.944113
-3.317185,20,4393.25794
-4.007413,149,4407.507192
-2.639786,120,4419.645033
6.649021,452,4461.832849
-0.36319,76,4469.344443
-0.918682,41,4474.341056
-2.083361,18,4475.708374
-1.381426,186,4493.768379
-5.544575,88,4503.676863
-1.089406,23,4505.930502
-1.073695,120,4516.390931
-5.812695,47,4519.634789
6.351953,95,4530.496805
-7.001,1,4531.979116
14.641405,652,4594.888827
-7.927498,161,4607.534013
-3.190843,652,4661.045177
-7.001,1,4661.729581
3.558997,81,4667.417988
-7.001,1,4668.971315
-3.636216,36,4673.295295
23.412224,626,4726.591619
-7.001,1,4726.778359
-6.144815,93,4735.440464
-7.001,1,4736.188869
-7.001,1,4737.288082
9.185544,652,4795.058967
-7.001,1,4795.426175
-2.010518,30,4798.908734
4.089238,126,4814.814606
1.486432,123,4827.177857
4.117866,491,4870.305888
29.314124,497,4913.724051
9.093591,652,4969.852005
-4.351121,112,4981.740705
-7.001,1,4982.051192
-4.847589,111,4991.54315
-1.579112,42,4995.228251
-6.28871,4,4995.765845
6.575653,473,5037.909034
-6.660706,6,5038.476391
-3.926088,209,5058.245918
17.609144,569,5109.540539
-7.001,1,5109.864518
-7.001,1,5110.167843
-11.422879,227,5129.236788
3.447656,102,5140.49016
2.097029,50,5146.219288
-6.581383,7,5147.852152
6.219047,143,5159.315526
8.461766,209,5181.667702
4.481092,113,5191.155654
1.440298,652,5247.39185
-6.36601,96,5257.35529
16.950778,319,5289.313371
-3.403118,73,5295.485131
-3.87212,102,5303.563801
8.362415,93,5309.811568
29.718055,499,5357.197661
-4.865663,85,5364.871647
-2.995317,237,5383.134555
-3.167394,92,5389.78184
-2.100864,33,5395.433988
-7.001,1,5395.627522
0.505538,652,5459.025189
-0.42386,516,5507.88722
2.373056,107,5517.73459
-6.070988,5,5519.049836
6.081002,65,5524.639405
-4.212431,15,5526.380626
5.178482,217,5547.82992
2.212358,134,5557.821182
2.325386,123,5569.655327
6.575815,652,5627.351937
2.488647,652,5681.632815
5.816232,170,5694.052778
5.364551,212,5709.871359
7.371628,176,5728.796526
-2.575267,36,5734.383128
-3.441398,129,5748.811278
