#{"t_start": 1641595598.5249891, "env_id": null}
r,l,t
-6.557928,8,7.851732
-8.667481,48,11.778067
-7.15307,13,13.447052
-3.508505,652,68.887326
-17.860499,303,87.08631
2.624199,245,107.797566
-1.105062,338,129.960036
-7.031,4,131.561931
-6.182943,66,135.908123
-7.001,1,136.504451
-0.923029,652,201.684768
-7.001,1,203.867895
0.099657,652,253.739909
-7.444916,14,255.143905
-2.734398,652,295.96492
-9.008903,116,305.726472
-7.001,1,306.797183
-7.001,1,307.03891
-7.001,1,307.309391
-2.323549,652,358.762906
1.812122,652,402.23007
-6.527185,652,445.051976
-5.854269,156,458.005027
-8.962712,261,478.705085
-5.831593,57,483.793261
-5.450888,268,501.01869
-6.124598,21,502.83956
-5.912937,358,530.312402
-0.010778,320,550.634869
-4.896603,194,563.921197
1.833819,340,590.115635
-4.453711,464,643.69656
0.737094,354,666.850126
-6.759126,6,668.616846
-7.001,1,669.228265
-0.056531,652,711.666511
-1.24351,241,727.780437
-0.193492,437,760.471348
5.232008,521,797.694696
-7.277199,68,803.082884
-4.443331,305,823.526459
-6.366536,103,833.449477
-5.554903,123,843.872334
-0.716473,398,871.306764
-5.136826,173,886.987076
-7.001,1,887.191508
-7.001,1,887.48658
4.621963,652,931.058409
-2.078625,230,944.736209
-3.31338,133,954.033499
-7.001,1,954.293378
-7.001,1,954.486232
-7.001,1,954.729759
-8.320775,52,958.408059
3.209834,652,1003.70729
-7.238876,8,1004.269301
-8.090681,52,1009.646272
-7.831225,18,1010.568173
5.457005,652,1062.636074
5.214558,347,1086.12805
-7.001,1,1086.368217
-6.440213,53,1092.866675
-1.074148,125,1100.879447
1.838139,416,1131.717418
-7.356456,24,1134.703711
-13.241378,330,1162.413317
-7.001,1,1163.490546
-6.190618,40,1165.494625
15.49692,652,1216.308517
-7.001,1,1216.537102
-2.472699,135,1228.244153
8.08313,424,1260.124475
-7.001,1,1261.276212
-4.139866,59,1268.523063
-2.665323,652,1316.331471
11.894107,652,1371.982079
-7.001,1,1372.626448
-7.236611,34,1375.718416
-1.571221,204,1389.663497
-0.562348,213,1408.798004
8.793394,530,1446.75133
4.326184,250,1471.202243
10.587435,652,1522.538256
-7.001,1,1522.80701
-7.015602,4,1523.336532
-3.3956,156,1536.247477
-4.543502,63,1543.18097
-5.290277,49,1548.614004
-6.052543,51,1554.096151
-6.373055,58,1560.104122
8.969272,319,1583.669395
-7.001,1,1584.284889
-3.637641,85,1590.372838
-7.001,1,1592.250507
0.228938,176,1606.809114
3.871746,223,1621.816415
-5.537196,326,1644.701489
-7.001,1,1645.360443
-4.644009,31,1653.693772
0.199106,125,1664.005067
-11.867562,79,1669.788737
7.443961,353,1696.63904
-3.031172,65,1706.046621
13.198468,652,1755.975123
-7.350462,6,1756.409104
-7.001,1,1756.686184
8.661593,652,1805.539356
1.791829,187,1823.072584
-7.530871,9,1826.08611
-0.522257,115,1833.413198
8.225411,431,1867.293418
-6.448681,42,1871.805764
-7.001,1,1872.430565
4.03011,612,1922.667188
-5.385076,44,1925.707559
-3.529449,65,1930.741754
-6.743539,18,1931.813025
-7.001,1,1932.173002
2.005816,409,1959.967963
-0.460561,179,1972.570864
8.729824,255,1987.814353
-5.746814,19,1989.023616
-7.092632,9,1991.312478
5.471441,295,2023.479501
-7.001,1,2024.132295
2.784655,182,2036.708844
5.182135,190,2051.387002
9.15539,390,2077.173213
13.20551,350,2113.49269
-7.001,1,2114.598269
1.690771,170,2131.275165
6.580661,230,2150.105195
-3.415985,516,2190.365301
-7.121984,2,2191.281934
9.509454,652,2239.689247
-5.673463,39,2243.343532
1.989453,188,2263.438694
-7.001,1,2264.115664
-4.058627,94,2272.244376
-8.566963,164,2286.819508
-3.600066,90,2293.076463
-7.001,1,2294.096337
-8.959801,48,2297.903961
-7.001,1,2298.148793
4.317481,224,2314.569291
2.889212,146,2326.089636
-2.594774,125,2333.919605
-6.490128,81,2339.292494
-13.527824,397,2366.042513
-6.251479,23,2367.292208
4.835312,234,2381.993934
-6.916235,2,2382.265596
-0.537397,156,2395.736382
-5.099599,90,2402.109438
-7.371536,62,2407.510056
-7.173684,21,2409.71053
1.167772,152,2422.552658
-2.894028,99,2431.121368
8.247823,260,2455.758958
-6.806953,11,2456.946598
-7.001,1,2457.658598
-6.969076,14,2459.036788
15.784624,366,2485.588578
-7.001,1,2486.207565
-7.934021,193,2508.401928
-7.001,1,2509.075496
8.553384,264,2527.133604
7.218122,297,2547.962878
-7.001,1,2549.034609
-1.115622,91,2558.560908
1.026248,224,2574.326288
-1.531232,162,2587.648836
-7.001,1,2587.848041
-7.001,1,2588.052256
-7.001,1,2588.684176
-0.257285,167,2602.929484
-7.001,1,2603.26739
-8.97208,652,2653.422686
-6.921089,2,2654.118536
9.708772,411,2687.318377
21.627281,406,2726.487594
9.776079,267,2748.328767
19.253938,414,2782.900725
-2.169553,70,2789.920109
7.883319,351,2818.080097
6.056198,172,2837.885047
11.670513,472,2872.463703
-7.507253,10,2873.875038
9.741047,245,2892.141254
30.369378,293,2917.066436
5.22255,181,2930.240794
-7.001,1,2930.557098
32.430529,299,2953.523929
1.166195,115,2959.472591
6.25924,652,3009.722459
5.553428,188,3023.837371
12.926876,283,3045.626831
-7.001,1,3045.881273
6.033894,200,3058.685366
-1.293495,92,3066.639708
-7.001,1,3067.282387
-13.19991,122,3074.921866
2.144186,151,3085.413828
-7.001,1,3086.201052
-7.001,1,3086.526813
43.197355,652,3134.783073
7.118577,625,3179.648566
-7.001,1,3180.684679
-4.240692,42,3185.290564
25.1128,407,3221.124472
4.483669,159,3238.218302
45.640068,652,3299.198077
43.574735,471,3339.108401
5.730512,196,3355.826101
2.927687,124,3366.985029
-3.974501,72,3372.337572
-1.965825,67,3381.756515
-4.603557,34,3386.786045
6.291666,164,3400.012189
-2.151672,66,3404.848545
37.613618,586,3446.213032
36.585312,604,3494.655827
12.541922,652,3541.707242
6.569454,189,3554.049759
-7.001,1,3554.25533
-7.001,1,3554.536031
-5.260298,47,3559.064324
-0.673978,175,3571.990728
-5.662752,27,3574.337882
21.842644,652,3621.042514
6.141943,218,3637.320124
