#{"t_start": 1641595598.148905, "env_id": null}
r,l,t
-23.340734,381,41.89941
-8.256832,64,45.772418
-8.147946,70,52.816379
-8.859674,652,100.587858
-7.001,1,101.139924
-7.063758,652,169.933476
10.069034,6,170.342614
-11.199202,212,184.905064
-11.06936,463,217.453058
-5.815324,626,265.947597
-7.001,1,266.135149
-4.946991,436,288.620727
-0.969102,409,327.523886
-7.0,1,327.775039
-6.219942,205,341.152983
-9.77099,45,344.337905
-6.942238,652,391.87279
1.370824,461,420.258341
1.466427,652,466.650997
0.723201,652,515.185443
-7.001,1,515.401658
-7.011,2,516.517573
-6.75924,79,521.227321
-13.032439,393,547.176147
-7.170327,3,548.806322
4.132646,652,616.353857
4.617131,642,657.765724
-8.135966,451,693.220172
-3.491562,652,737.529907
-9.061716,56,741.359716
-7.393125,350,766.517612
-6.801437,27,769.436568
-7.168045,233,784.835791
-8.441526,36,787.348
-6.037391,652,835.310058
-7.001,1,835.931857
-7.011,2,836.340515
-2.629412,327,857.130076
-4.172993,138,869.387657
-2.795753,172,884.029456
-7.001,1,884.25922
-4.675741,141,893.843966
-0.81424,255,911.222164
-9.761593,239,927.926992
-5.611828,186,938.426473
-5.577089,102,945.630875
0.293894,524,982.391498
-6.80198,270,1000.810809
20.145476,652,1050.500492
-5.169917,101,1058.808191
-7.001,1,1059.098109
-7.001,1,1059.859482
-7.001,1,1060.629358
-9.495785,55,1066.02581
0.320555,267,1083.506606
0.668653,652,1134.248652
-8.181994,119,1142.90643
-7.092846,2,1144.992492
-7.001,1,1145.789654
-6.800557,6,1146.670875
0.861206,290,1170.489415
3.046182,456,1205.025687
2.668452,223,1223.521
-7.001,1,1225.250511
1.650054,565,1270.168404
-7.001,1,1270.778916
-0.258756,144,1280.724197
-3.66016,381,1309.957651
-3.850899,216,1326.076143
0.288585,161,1336.972526
-2.945927,98,1347.022799
-7.001,1,1347.894109
-7.001,1,1348.514461
-7.001,1,1348.78441
5.029594,490,1387.950266
-7.53401,11,1388.705102
-4.858758,60,1392.865006
-7.347902,8,1393.835816
2.430205,224,1412.796266
-7.001,1,1413.463141
-7.001,1,1414.914579
-0.946652,364,1437.101415
-6.520138,24,1440.648134
-2.211508,90,1448.35857
-7.001,1,1450.647332
-7.011,2,1450.989457
-7.001,1,1451.625961
-7.001,1,1452.246827
1.177054,168,1466.223983
2.985354,249,1485.980929
-7.001,1,1486.221637
-7.001,1,1486.491657
-4.484191,52,1491.516345
-7.001,1,1492.189503
3.749604,247,1509.242133
-5.585081,51,1513.012706
-7.001,1,1513.276522
-4.39721,50,1516.740138
5.749535,316,1545.979914
3.782351,581,1597.912547
-7.001,1,1598.498118
-7.001,1,1598.725593
-2.800484,219,1611.753433
-7.73128,276,1629.732336
1.527266,431,1671.879057
16.350285,481,1710.983301
6.492109,652,1762.672
4.283924,217,1776.874801
-7.001,1,1777.13163
8.669058,311,1801.129013
8.78323,467,1839.864891
3.30994,174,1856.687469
-8.057179,119,1865.023452
-3.724034,69,1870.808734
32.926351,446,1911.276089
29.651576,652,1956.907989
39.143061,652,2005.626622
-7.001,1,2006.303764
-7.001,1,2006.627082
-1.369113,114,2017.844182
-4.599002,51,2022.932008
1.992144,200,2037.786833
26.169277,535,2075.626878
4.025901,354,2106.702096
-7.117839,2,2106.96415
-7.344861,7,2109.22481
-7.001,1,2109.525783
-7.001,1,2110.201039
-7.001,1,2110.948501
-7.001,1,2111.240192
1.42852,163,2127.72873
-7.001,1,2128.367386
-7.001,1,2129.074584
0.393107,652,2181.406134
-5.972609,17,2182.631698
-7.001,1,2183.665627
-3.724375,59,2187.968801
-5.952225,43,2191.388025
4.951384,346,2215.925139
-6.746443,8,2216.522824
-7.001,1,2216.767355
1.79077,304,2240.959864
1.495843,185,2261.709114
-5.407743,69,2266.905115
-8.542201,21,2269.117403
-7.001,1,2270.230727
39.18942,558,2314.295274
-3.675018,61,2318.420124
6.092747,229,2334.950737
34.476229,652,2377.769971
5.739215,215,2392.844481
9.292838,374,2424.746133
7.925622,325,2455.825343
14.659277,335,2482.278872
0.988733,162,2493.293023
-7.001,1,2494.01836
-4.687427,29,2500.96773
-1.882868,80,2511.920862
8.028838,248,2527.800926
6.97791,324,2552.574739
-0.094232,105,2561.793727
-6.327941,9,2562.787823
-2.70966,108,2570.418167
-2.763332,107,2577.626661
-2.013353,78,2585.229158
18.676556,376,2614.516977
3.297904,131,2623.427536
-4.45707,67,2628.730192
-7.001,1,2629.453887
-12.300678,70,2634.391734
-7.001,1,2635.099918
-7.292926,8,2635.672984
22.499385,652,2689.131612
-8.966454,100,2695.852335
15.513179,400,2737.602114
-7.338278,18,2738.694124
-7.001,1,2739.011799
-7.001,1,2739.402744
6.459604,223,2756.723471
-4.323518,82,2762.381078
-2.169839,70,2767.193144
-6.977938,321,2796.951213
0.52848,109,2805.841302
-1.340703,91,2813.501391
-2.825858,132,2825.164443
11.633758,254,2846.852379
45.438439,652,2898.810546
-7.001,1,2899.583357
6.653893,203,2914.895599
-6.744112,4,2915.324675
-7.001,1,2915.641171
-7.001,1,2916.806453
-3.224351,65,2921.406154
6.125578,222,2937.697291
-4.709578,27,2939.826823
-7.354541,83,2946.399503
-2.429998,70,2951.391813
14.655637,652,2999.225536
3.674108,164,3014.595472
2.71777,569,3054.886163
26.368343,292,3075.977058
-7.001,1,3076.401853
-5.120964,37,3078.516254
5.743549,205,3091.377857
-7.001,1,3092.007035
-7.001,1,3092.286083
-7.001,1,3093.427701
-7.001,1,3093.661957
