#{"t_start": 1641595599.5322974, "env_id": null}
r,l,t
-3.599034,247,29.251202
-12.633051,201,45.945952
-7.001,1,47.01806
0.384004,652,92.08719
-7.74138,22,94.1406
-5.365307,65,101.236232
-5.129116,568,140.471752
-7.32339,4,163.064029
-7.155544,4,163.78991
-12.556341,204,177.926758
-19.88175,652,225.356693
-7.001,1,226.407864
-7.001,1,227.362391
-7.001,1,227.60483
-4.931677,55,230.702832
-11.038396,101,238.587924
-8.734823,141,247.05847
1.807406,652,288.184064
-7.001,1,288.775064
-5.143885,50,292.296562
-7.001,1,292.532477
-7.051447,8,293.69099
-5.623698,304,322.124459
-3.913077,108,330.249647
-16.557814,505,367.118417
-7.517652,652,410.511385
-7.227047,45,412.78561
-7.546807,416,440.016146
-7.001,1,440.65281
-3.213308,652,489.522879
-7.001,1,490.221463
-9.033281,280,509.898534
-6.896511,36,512.495362
-6.985385,6,513.017003
-11.294217,140,523.882175
-3.835282,117,532.401875
-8.1655,54,535.842314
-9.11975,52,539.472902
-14.777485,211,553.954457
-2.74171,652,620.636517
-7.365971,16,623.693068
-7.001,1,623.941975
-7.001,1,624.18334
-7.001,1,624.525514
-8.826157,121,632.035934
1.493065,307,650.432012
0.544369,547,691.040974
13.330309,652,735.648551
-6.754895,6,736.142435
-3.205973,312,757.216055
-6.546636,54,762.290525
-2.159465,190,776.364646
-8.698114,30,778.46888
-5.606734,652,824.594501
-7.001,1,825.652437
-4.82976,524,862.150335
-7.823141,137,872.958367
-5.910327,24,876.570551
6.50293,652,922.5206
-7.001,1,923.345309
-7.001,1,923.588759
8.928046,652,969.206086
6.621129,470,998.289365
-0.400039,331,1021.415476
-7.182108,14,1022.680628
-7.001,1,1022.935156
2.180313,306,1046.170535
-9.015015,48,1052.843379
-7.01,1,1053.094643
1.210917,247,1071.767176
-11.592791,90,1079.372689
-4.361711,172,1094.195641
22.286236,652,1142.980562
-15.473255,262,1165.275643
-6.766486,13,1166.427114
-0.083494,180,1180.059647
10.479247,602,1228.557967
10.402052,330,1254.237227
6.478337,350,1282.510671
1.927991,248,1301.416694
-7.001,1,1302.527148
0.786165,379,1329.672565
14.922084,652,1384.183769
-7.001,1,1384.457255
37.236727,570,1428.709909
-6.953175,3,1429.064841
-3.400214,209,1444.66099
-5.944747,178,1463.659335
-7.001,1,1463.945089
-7.594865,51,1467.714293
-2.719908,99,1476.606736
-1.935265,256,1495.960543
6.983008,443,1530.087897
-7.048484,6,1531.396915
2.047263,188,1551.984884
-0.349005,320,1577.740429
-0.823524,152,1588.189255
-5.85242,18,1593.750602
2.546614,414,1622.835088
-5.302185,291,1642.031931
28.898445,415,1681.892671
2.288757,237,1703.762772
13.45182,652,1754.080029
-5.865077,26,1756.522555
-7.750578,26,1757.869363
-7.001,1,1758.509411
-2.772527,116,1765.316262
-9.112648,52,1769.789695
-0.358194,130,1779.321499
-0.156247,161,1791.264961
21.548174,652,1847.57101
15.744526,652,1901.335196
-7.001,1,1901.948626
9.80036,276,1922.826155
-3.267551,67,1928.641296
-1.72436,124,1937.392839
-7.001,1,1938.021645
-4.065763,79,1942.792912
16.383434,652,1985.031526
-7.015719,131,2001.766237
0.5617,123,2012.191288
-3.742137,45,2018.772037
20.983207,652,2066.679094
-7.001,1,2067.277743
11.974448,652,2125.628231
-7.000684,7,2128.738363
-3.24102,85,2134.805218
3.384519,202,2151.922488
-5.165177,79,2159.853082
-2.999165,77,2164.517878
-4.651078,142,2174.405342
-7.846092,34,2178.258925
-2.590632,295,2199.232452
-7.001,1,2200.222611
27.141118,652,2251.078055
-5.105622,88,2263.869874
-7.001,1,2264.065597
-0.829774,95,2272.165155
-7.001,1,2273.221788
-6.296504,24,2275.149195
