#{"t_start": 1641595599.0796704, "env_id": null}
r,l,t
-7.001,1,5.846069
-11.299626,652,61.017428
-3.868246,652,110.695006
-7.182936,4,111.456352
-9.046734,52,114.616404
-7.001,1,115.228612
-9.807424,652,181.83476
-7.189709,498,217.628956
-7.908254,51,221.79188
-7.001,1,222.418746
-7.001,1,222.727468
-6.916318,652,270.699507
-3.852605,652,315.540751
-7.54907,652,366.036772
-6.608742,76,370.3907
-3.421023,652,414.625943
-1.437061,652,460.074427
-7.444247,186,473.869378
-7.001,1,474.611645
2.380286,652,521.730792
-5.133717,52,526.314804
-4.54819,188,538.43371
4.645469,400,564.932821
-7.001,1,565.191228
-3.575978,652,635.475207
-1.202174,138,644.115376
3.653425,652,688.07895
-7.001,1,688.848282
-1.50176,173,699.491573
0.101961,254,715.733891
-2.22263,482,750.567036
1.085732,652,798.011864
-4.899921,566,840.822887
1.698002,589,885.341713
-7.001,1,885.582143
0.103619,388,913.038092
13.824631,652,955.06339
-7.001,1,955.288499
10.906552,652,1000.753488
-1.73309,222,1016.025275
6.906054,505,1056.679019
-7.993508,21,1058.165865
1.250895,266,1078.153448
-7.001,1,1078.851492
-7.001,1,1079.443024
-8.071608,120,1088.547124
-6.864149,19,1090.427987
-7.530525,66,1096.151142
-12.225551,652,1147.766435
-7.001,1,1148.456246
-7.001,1,1149.886437
-3.721795,172,1158.539267
-7.001,1,1161.041516
4.557049,279,1182.058659
7.572654,652,1233.394703
-1.827999,165,1244.371074
3.580641,259,1270.819466
-7.001,1,1271.455722
0.826081,220,1285.699977
6.312966,330,1312.296155
-0.784235,165,1323.772653
-7.001,1,1323.986618
-7.001,1,1324.21348
1.005978,166,1335.25153
-6.557264,14,1337.165604
-7.001,1,1338.178497
-7.001,1,1339.638808
-7.001,1,1340.321681
2.721713,269,1363.53457
-7.001,1,1363.811299
-5.392738,305,1385.87769
-7.013975,152,1396.904943
-7.47208,88,1404.521317
-7.001,1,1405.979714
0.912836,652,1461.268135
3.374072,466,1497.60255
7.571923,254,1516.520045
-7.001,1,1516.975795
-7.001,1,1517.198599
3.812326,220,1534.882075
-7.001,1,1535.097968
-6.54298,14,1536.179147
-7.001,1,1538.084236
-2.142839,262,1563.482422
-7.001,1,1564.939521
2.941671,189,1576.459039
7.569371,403,1609.571257
-3.418629,63,1613.359489
-7.001,1,1614.754669
-7.001,1,1615.866144
-4.908668,443,1648.376143
-7.001,1,1649.043417
-6.740017,7,1650.113825
-7.001,1,1651.15864
-6.90289,4,1652.180588
-6.989067,4,1654.228522
1.538403,146,1665.119077
-6.989258,27,1667.215508
-6.788075,28,1669.233995
-4.782157,139,1678.238481
-7.001,1,1678.936682
-7.001,1,1679.635485
-7.089049,19,1681.533355
-3.848318,63,1685.94997
-7.001,1,1687.815717
-2.989696,69,1691.710795
-5.6935,66,1696.509683
-6.196964,22,1702.640315
-3.204515,128,1712.495121
-4.292361,54,1717.04898
-7.001,1,1718.415667
2.788647,239,1733.593437
-3.67783,63,1737.411837
-5.959954,25,1739.323267
-6.327191,34,1743.691548
15.261535,380,1772.92363
-1.225408,261,1791.719399
6.967526,568,1840.812269
-7.150502,28,1843.62253
-7.936331,53,1847.623226
-7.944666,87,1854.949361
-0.907644,107,1862.533531
1.537617,173,1876.33239
-2.709966,180,1889.679004
-6.551518,12,1892.012377
-7.624805,67,1899.595729
-4.784951,43,1903.475938
0.751574,167,1916.090462
-0.803054,116,1924.824559
7.653364,247,1942.001511
-6.917718,33,1945.202802
13.449912,385,1970.96972
14.277574,432,2008.063234
-10.897959,70,2014.114607
5.17304,199,2030.669148
9.727007,260,2050.835062
27.258925,652,2099.510695
-2.059571,87,2112.272813
-3.789373,54,2118.519939
-7.001,1,2118.845798
-0.740964,91,2127.430393
-3.184901,119,2140.217146
-0.814098,149,2150.722957
-4.246537,89,2157.910915
0.313082,235,2175.241799
-7.001,1,2176.684019
-0.270645,199,2192.230863
12.358734,652,2240.719705
-8.943362,40,2245.429756
-7.001,1,2245.723878
-3.55373,50,2249.390186
26.929737,627,2305.42552
-7.001,1,2305.627064
4.911043,224,2321.110231
2.230579,233,2338.084969
-13.616369,565,2374.785736
-6.239657,115,2382.726417
0.562531,247,2403.175982
-0.484745,162,2414.734105
-7.001,1,2416.282611
5.232181,286,2441.137453
-2.429226,94,2448.379563
5.779469,209,2470.967383
-5.849071,13,2472.126508
28.688747,357,2504.964227
12.471266,652,2552.795917
-7.001,1,2553.789022
-0.99625,96,2563.889318
1.153455,152,2572.867633
8.370706,493,2611.639855
-7.407397,10,2612.826938
31.160984,652,2669.771246
5.033056,238,2685.44821
24.324622,429,2725.932826
13.003285,276,2748.415139
-6.808292,49,2752.484876
34.459434,337,2779.917696
-7.001,1,2780.152602
12.987009,266,2803.265542
-6.900465,9,2804.291597
-2.25585,70,2810.83858
6.558859,197,2826.133941
-2.35892,65,2836.24418
-7.001,1,2836.924332
1.874608,220,2854.129154
11.679483,258,2872.679433
-4.268219,53,2877.296029
7.917343,208,2892.782371
-3.307633,51,2896.490535
0.822852,118,2905.412284
-7.001,1,2908.469348
2.977336,151,2918.792692
6.849606,177,2932.956544
9.950866,652,2977.88641
9.029411,288,3002.29008
-7.001,1,3002.500992
-6.903144,2,3002.778598
-6.401632,33,3004.630898
-7.001,1,3005.290184
32.543113,652,3053.699454
-7.001,1,3053.949487
41.895174,652,3102.270668
-7.001,1,3102.519689
0.766094,146,3112.782871
-5.413349,103,3120.196343
-7.001,1,3120.961563
1.344466,652,3166.900378
-7.001,1,3167.129976
-7.001,1,3168.165545
7.634294,263,3193.628662
-4.29142,35,3196.767645
-2.125025,196,3211.918632
-4.881941,42,3215.520584
7.615183,209,3233.226578
-7.001,1,3233.849195
-7.001,1,3234.448975
-3.635758,53,3242.330034
14.239163,282,3270.487987
-7.001,1,3272.220133
-7.001,1,3273.913707
12.849461,652,3324.834588
10.878886,213,3345.194743
10.33971,241,3363.765277
-7.001,1,3364.069926
1.140591,113,3373.228125
11.072173,244,3398.563882
7.990937,628,3442.454512
-8.776225,29,3445.660454
-7.001,1,3445.966386
-7.665074,9,3447.686176
-7.001,1,3448.597519
-3.340599,79,3453.967632
5.389864,285,3476.781495
-7.001,1,3477.82231
3.689171,169,3490.074687
31.852327,459,3525.241784
-7.001,1,3525.871022
7.173238,228,3539.301418
-4.088342,111,3545.828366
1.782817,137,3557.716904
-14.988566,237,3575.782898
-2.83463,51,3580.621937
16.724995,652,3624.89341
7.742852,174,3639.036558
22.34908,652,3689.389944
-7.001,1,3690.816512
-3.888108,71,3703.98644
-7.001,1,3704.184495
-6.141341,20,3706.813435
1.486251,181,3719.650973
-8.754466,529,3758.872475
-7.001,1,3759.470414
-7.001,1,3759.67222
12.369522,545,3798.193454
-5.118256,25,3801.937983
-7.001,1,3802.543934
4.85789,148,3812.865228
-7.001,1,3813.118712
14.664901,652,3862.27812
-7.494615,8,3863.260749
1.197746,116,3874.604085
4.526582,460,3911.422116
-5.904634,111,3921.985082
-6.043624,25,3924.731055
16.71707,238,3943.968002
7.314098,526,3979.856841
-7.001,1,3980.095718
-7.158646,5,3980.909751
33.604442,341,4007.721004
-6.682676,91,4016.082401
5.803053,652,4066.194112
-7.252984,4,4066.976124
15.410055,319,4099.816499
21.372083,476,4134.913546
-7.305496,33,4137.266989
-2.177456,70,4143.19994
19.130186,652,4196.067155
-7.001,1,4198.367104
8.608852,257,4219.395689
7.165158,203,4239.333886
-7.001,1,4240.437337
-7.001,1,4241.537192
-7.001,1,4242.238254
-1.806721,142,4254.098105
-7.104042,6,4254.587882
-1.646004,187,4274.107212
-7.001,1,4274.693754
-1.662338,73,4281.273074
-7.001,1,4281.566319
-6.80666,3,4282.315799
8.698023,223,4298.222198
-7.001,1,4298.522061
-7.001,1,4298.773923
5.557785,182,4313.670098
-9.314579,93,4325.875978
-7.001,1,4327.318466
7.025902,510,4363.468448
0.468235,106,4369.65274
-6.827445,78,4374.532587
-6.508033,13,4376.264786
4.250449,180,4389.509257
42.749828,652,4434.26471
-6.711844,14,4435.994318
12.925561,594,4478.546645
20.403199,652,4531.181248
42.133303,545,4573.088585
-6.461924,7,4573.675947
6.903746,185,4588.41797
33.067436,367,4615.425173
-2.06479,58,4620.131535
3.490052,136,4630.289684
-5.150287,21,4632.575424
-7.001,1,4633.219118
0.740373,111,4643.825241
8.903262,242,4662.434395
-7.001,1,4662.660885
-1.57386,79,4669.76387
2.069534,164,4688.783044
-7.001,1,4689.401325
-0.308141,86,4697.689373
-7.001,1,4699.105105
6.649281,246,4713.467159
11.705205,255,4730.034663
-7.001,1,4730.792008
-1.878561,72,4737.477064
-7.001,1,4738.097189
-9.649674,299,4760.187602
10.914118,246,4777.830259
3.125307,131,4788.97701
10.726545,369,4819.299782
-7.001,1,4819.57105
8.870553,281,4838.720212
-7.001,1,4838.979458
-7.001,1,4839.209361
3.634172,162,4852.552236
56.221692,652,4900.045188
14.49454,333,4924.18648
-7.001,1,4924.431653
-7.001,1,4924.697312
-7.001,1,4925.343978
3.92904,190,4940.223142
16.099873,275,4963.033046
8.17751,193,4978.99975
1.524575,145,4991.732772
-0.469144,80,4997.327188
19.419373,311,5022.797775
-0.775413,105,5028.511482
-7.001,1,5028.709736
9.509349,202,5043.617795
15.389242,652,5089.292207
-7.001,1,5090.356807
29.045005,652,5141.586403
8.39266,180,5153.38361
10.023956,652,5201.846941
-0.306041,157,5211.729505
11.355374,244,5230.517278
20.93561,652,5311.594227
-7.001,1,5312.20708
43.398756,565,5355.012706
8.898097,415,5390.113982
-7.001,1,5391.121848
-5.690605,18,5392.790999
-12.40882,84,5400.034395
-7.001,1,5400.206846
8.119898,208,5415.761286
-6.015842,41,5418.893286
3.090088,170,5431.257151
-7.001,1,5432.351319
-5.042072,30,5436.090883
31.473918,296,5459.925539
3.677436,163,5473.134615
9.407092,242,5496.443441
-3.929093,44,5500.957
2.562957,652,5549.51844
-7.449114,7,5550.032623
-7.2539,46,5554.187836
0.657539,143,5564.806187
-7.001,1,5565.0994
-7.084871,52,5569.565451
8.481193,192,5584.188714
-3.246863,85,5591.192801
-3.335079,65,5596.691281
-7.001,1,5596.982235
0.820303,94,5603.054723
-5.258564,60,5607.398083
2.300882,136,5615.300786
10.248546,398,5646.950978
-3.489494,97,5657.131007
4.502221,149,5673.889305
-27.445951,405,5703.695577
-7.353786,7,5705.288958
41.125212,464,5740.219921
0.941879,233,5755.488256
-0.575969,159,5766.313209
5.432477,173,5784.233535
6.898358,229,5799.257165
-6.755476,6,5800.289118
-6.825202,3,5800.582024
2.576639,127,5808.869736
36.732531,580,5853.834038
8.618784,652,5902.289447
4.428111,158,5918.060747
27.780449,484,5956.985545
6.763729,220,5974.912716
-7.001,1,5975.56072
9.287126,352,5998.786567
2.636222,130,6008.430254
-7.001,1,6009.494609
-1.038259,234,6022.807146
3.583103,147,6033.737477
-7.001,1,6034.076543
21.555326,388,6065.820092
34.397733,355,6094.49245
15.941821,278,6117.352767
-8.005449,84,6122.775334
7.557487,213,6138.755964
-6.452937,7,6139.284334
-0.152334,78,6146.257999
-7.001,1,6146.492789
51.929336,652,6186.541819
17.818187,652,6244.408044
1.717242,127,6258.252817
-5.257406,23,6259.763578
-7.428448,8,6261.480413
5.777939,178,6275.400977
4.197978,138,6289.603322
-7.001,1,6289.789878
1.783376,105,6300.828068
11.719838,652,6351.230057
33.237606,315,6374.475921
17.835686,330,6400.232237
0.373836,99,6406.886832
0.132403,81,6413.344112
-6.981614,3,6414.422808
-7.001,1,6414.657781
34.876308,300,6438.753966
-7.001,1,6438.937794
-7.001,1,6441.241737
-7.001,1,6441.499635
-11.403374,652,6491.387537
32.767126,652,6546.28074
-7.001,1,6546.83317
6.087918,433,6575.458026
6.431555,169,6589.010265
-7.001,1,6590.527688
18.418763,652,6647.549982
9.290474,551,6693.349684
-5.747264,14,6695.599115
-7.001,1,6696.277497
-7.148038,5,6696.844238
-7.001,1,6697.081599
-7.001,1,6697.737872
25.170499,652,6749.020176
-7.001,1,6749.664604
-6.905168,3,6750.496204
3.873455,129,6760.18837
26.053968,463,6800.028493
11.958151,170,6810.368107
2.172154,205,6824.825037
-7.115825,4,6825.800201
-5.825024,20,6827.397433
-7.001,1,6827.620304
29.865013,275,6851.10999
12.65427,256,6874.594248
9.999,1,6874.827724
2.388167,121,6887.950213
-7.001,1,6888.270085
-7.001,1,6888.54497
4.64252,170,6903.789145
4.219517,192,6919.553794
-9.160287,62,6925.084273
12.018175,406,6953.610224
-7.001,1,6954.261664
-7.122222,5,6954.7469
-7.001,1,6955.050826
-7.001,1,6955.840986
-8.459415,40,6961.438289
-7.001,1,6961.675051
42.971561,509,7001.07352
-7.001,1,7001.31006
-0.412638,389,7032.697705
9.920009,257,7050.154346
-1.431489,92,7056.216757
-2.999179,93,7066.162308
1.584694,159,7078.074312
-5.929187,15,7079.347464
-7.06952,5,7081.434219
35.100367,341,7105.803998
-6.906061,2,7106.959394
7.766149,184,7119.129042
27.272898,652,7173.002015
8.839154,199,7185.854834
6.278791,177,7197.480442
15.033053,277,7221.490587
3.933418,169,7234.498275
10.232339,223,7253.764488
8.040756,272,7276.008719
4.219343,270,7298.94667
13.506129,249,7319.926318
0.492494,652,7363.980735
-7.001,1,7364.778453
35.551586,632,7415.585294
-6.556917,63,7420.199378
-6.488484,18,7422.51205
-4.751413,49,7426.879097
-1.69753,80,7432.882555
-5.16862,26,7434.679399
-2.471477,116,7442.011625
50.039356,530,7484.267716
0.348503,101,7494.234564
5.278004,526,7538.361944
-4.551527,45,7544.195133
-6.89436,38,7546.186062
-19.563496,303,7568.862682
-6.828377,4,7570.260648
5.165697,220,7588.007662
-3.395693,82,7594.032451
1.599087,113,7600.08963
-7.001,1,7600.302275
-3.635839,56,7605.547603
0.156012,104,7612.349862
1.257596,124,7621.107786
-7.001,1,7621.314877
1.442864,179,7631.812437
-7.001,1,7632.109754
7.787767,267,7655.475945
-7.313119,47,7660.335232
-0.145609,162,7672.590777
-2.185064,305,7692.440845
11.176163,652,7749.647223
-7.001,1,7749.907051
-8.877723,88,7757.426662
-7.001,1,7758.099586
13.177108,652,7807.890905
-0.711921,75,7815.596562
12.136483,235,7838.068166
-7.234078,11,7840.681798
-4.015675,87,7846.589921
5.969887,203,7861.055517
-5.468728,42,7864.638149
9.627235,290,7886.415099
0.764062,136,7898.064212
2.08664,211,7912.377492
8.871425,301,7935.547283
-5.430901,39,7937.567816
14.797345,346,7966.330342
16.031871,269,7989.066505
-7.001,1,7989.699721
-4.264894,652,8037.491528
30.563457,304,8061.348763
-7.001,1,8062.493975
-7.001,1,8062.806165
-2.047265,652,8107.190803
-4.825715,33,8109.262126
-7.001,1,8109.559009
30.074386,581,8151.792585
-7.001,1,8153.620492
-32.845213,480,8189.167833
-7.001,1,8190.655277
12.43972,652,8238.368457
-1.208804,75,8242.690179
-6.633999,7,8244.631325
-4.258288,50,8247.628863
-7.001,1,8247.894252
-7.001,1,8248.553419
-6.076796,17,8250.008437
-3.817365,56,8254.357114
52.738623,652,8306.085326
44.858873,652,8360.313344
0.160329,127,8370.298139
-7.001,1,8371.278265
10.657596,223,8388.461471
-2.064554,69,8393.238312
-7.001,1,8393.923562
-7.001,1,8394.855278
