#{"env_id": null, "t_start": 1643349311.0879087}
r,l,t
-7.001,1,5.246396
-11.577588,175,23.824314
-9.673062,87,32.52152
-7.001,1,33.240108
-7.001,1,33.498434
-17.049498,652,99.311143
-6.655602,652,164.640284
-8.63465,491,211.893323
-10.886722,35,215.160462
-8.841768,220,245.761893
-16.880908,243,270.503043
-2.323892,124,284.237352
-22.673932,239,306.660121
-22.631527,346,342.019629
-5.33721,25,344.13142
-7.001,1,344.66136
-9.265648,17,346.505777
-16.89851,375,386.994112
-9.280387,256,414.127041
-8.042637,55,420.899786
-13.302168,198,438.554036
-19.4926,575,498.00496
-6.493533,176,514.282706
-19.04133,176,531.744909
-10.701679,23,534.52077
-21.9222,336,564.94022
-4.020711,53,571.540476
-7.710296,72,577.576391
-5.469892,97,586.658073
-6.998437,6,587.840781
-12.460503,652,658.103765
-1.979463,652,721.526339
-17.295243,652,780.232519
2.104926,337,811.847144
-7.940255,34,816.105459
-1.163554,404,854.352172
-6.91064,8,855.482378
-6.584166,652,925.952393
-8.127463,38,929.115343
-4.179995,36,932.128419
-4.551807,70,938.631998
-4.761082,126,953.091711
-6.857131,108,962.256615
-10.898368,73,969.094991
-7.001,1,969.862291
-5.807627,90,980.649105
-7.001,1,980.967575
-19.209901,561,1036.106086
-5.672859,114,1047.878314
-4.194063,97,1058.704207
-3.684715,66,1065.556787
-7.001,1,1065.791167
-7.001,1,1066.649506
-4.855166,46,1072.908045
-4.084016,186,1098.483069
-17.554549,652,1159.102711
-8.325242,275,1190.298012
-3.760529,178,1210.640098
-5.352355,8,1211.646379
-2.782429,138,1224.52133
-7.001,1,1224.863912
-6.400935,241,1247.357097
-5.918772,104,1257.657776
-8.674677,326,1293.541533
-5.551076,4,1294.4259
0.416336,174,1316.087442
-6.443264,40,1318.787622
-7.001,1,1319.517519
-6.918509,7,1320.691123
-13.306214,289,1346.951425
2.600502,641,1412.008837
-7.001,1,1412.312948
-3.720673,177,1430.561674
-6.81235,10,1432.821136
-7.001,1,1433.614671
-7.001,1,1435.571443
-5.154494,84,1444.935521
14.153359,652,1507.561226
-5.28062,40,1513.885998
-6.212232,23,1516.129649
-6.941976,55,1520.583319
-7.107072,61,1528.479182
-5.870368,44,1533.303249
-8.086102,13,1535.798827
-8.267778,10,1536.719406
-7.899085,140,1556.5758
7.400689,175,1573.259342
-4.423844,110,1583.774803
-7.001,1,1584.142814
1.551187,235,1611.983284
-5.563448,6,1613.841715
-8.039139,186,1633.802864
-7.433812,8,1634.982314
-6.02268,34,1638.612008
3.579872,253,1659.621795
-6.216141,117,1682.497645
-7.001,1,1683.345264
-10.51836,243,1716.993162
-6.449099,139,1734.603279
-6.818642,3,1735.539969
-2.263363,297,1773.803343
-6.894988,133,1784.530819
-5.125146,127,1800.950796
8.890676,157,1814.161603
-4.395401,127,1826.13428
-1.457148,38,1829.180829
-8.602927,47,1840.075486
-5.253934,9,1840.875112
-7.001,1,1842.796794
-7.001,1,1843.828965
-7.001,1,1844.121164
-6.871791,30,1846.959948
2.933204,240,1871.766768
5.041518,457,1923.045064
-4.523032,25,1927.373614
-7.001,1,1928.472829
-7.384092,65,1936.160727
-2.771273,75,1942.815592
9.741125,387,1987.095559
2.805315,308,2020.21748
-8.571625,590,2078.799051
-1.624947,114,2089.88106
-3.683408,277,2123.281404
-1.89689,54,2129.99521
-5.295751,87,2139.526629
-7.423919,101,2151.349771
-7.001,1,2151.589998
-7.001,1,2153.744295
-4.816662,215,2178.084956
-4.353693,60,2184.785007
