#{"env_id": null, "t_start": 1643349310.7197309}
r,l,t
-25.790947,652,69.090598
-7.001,1,71.105724
-6.430019,17,72.786514
-28.20733,558,125.632959
-21.094639,652,194.794687
-8.19001,45,199.275959
-17.75752,304,230.815958
-7.821567,32,235.500271
-7.001,1,236.246264
-7.001,1,236.908761
-7.001,1,237.15417
-26.038773,235,265.117415
-3.437511,358,300.969517
-7.089342,4,301.53621
-5.472103,114,315.233649
-13.183049,652,381.670796
-23.887564,652,447.324952
-23.244489,335,484.208195
-9.815903,23,487.278747
-6.071516,146,500.350319
-7.19462,4,500.97117
-3.336095,24,503.605311
-14.083586,102,512.21074
-33.679219,549,563.901977
-9.924628,225,585.803291
-11.339822,33,589.185209
0.4434,100,600.842898
-7.073103,4,601.259397
-7.001,1,602.235744
-5.395951,403,642.226545
-7.001,1,643.668153
-10.78381,171,662.193402
-9.359886,652,726.818835
-13.131762,86,734.012954
-10.077836,66,739.779312
-7.929586,24,742.493453
-6.79038,125,752.784928
-4.951523,317,781.34433
-13.056503,86,790.588716
-1.90002,386,825.872966
-8.396929,435,871.202375
-7.001,1,871.918287
-8.585423,59,877.81878
-6.088385,425,921.802824
-8.546653,214,945.24175
-13.079294,61,949.970821
18.771464,493,998.728697
-4.747311,282,1028.184325
-12.170942,228,1050.751198
-2.550227,262,1081.727985
0.559647,652,1146.374326
-7.001,1,1146.695804
-5.918422,123,1160.52513
-7.031929,153,1179.189675
-7.001,1,1179.895857
-9.316208,114,1191.18749
-7.001,1,1191.520282
-5.276748,24,1195.704779
-4.642126,120,1208.782128
2.66278,130,1221.20635
6.570493,434,1265.500726
-1.51514,76,1272.216586
-6.225454,5,1273.236718
-7.001,1,1273.550465
-6.767274,5,1274.900817
-0.745427,247,1299.287977
-7.001,1,1299.563412
-4.95538,86,1308.611285
-7.001,1,1308.904283
-7.001,1,1309.655277
-7.001,1,1309.983629
-13.817705,383,1348.31951
-1.243357,182,1364.882388
-7.001,1,1365.561003
-5.939489,264,1392.079428
10.256423,2,1392.379323
-3.26353,353,1429.484349
-7.001,1,1429.831545
-9.82163,436,1477.697589
-6.21497,355,1513.778004
-7.911689,111,1524.918246
-8.79949,133,1543.521049
-5.718013,24,1546.306708
-1.662376,28,1550.503199
-3.51206,350,1585.866272
-8.868346,183,1607.27158
-7.584134,25,1609.60454
-0.081515,530,1668.574014
