#{"env_id": null, "t_start": 1643349309.3318596}
r,l,t
-7.441839,11,8.749681
-6.316687,3,10.309562
-7.001,1,11.068389
-13.497799,98,18.303783
-17.268313,94,29.141468
-4.899754,188,46.569153
-28.965861,652,111.760438
-21.764886,652,179.847307
-7.625058,112,189.893692
-7.001,1,191.01349
-8.242425,6,191.63603
-22.187573,278,217.166603
-9.499799,652,292.492063
-16.034268,202,312.35591
-16.50273,130,326.051439
-7.001,1,326.306425
-5.73915,17,328.041606
-7.001,1,328.365553
-7.001,1,328.784333
-7.001,1,329.454021
-11.654381,297,355.45739
-3.697425,105,367.245042
-16.020875,375,409.200255
-7.001,1,410.032878
-8.725234,175,427.634515
-9.750719,454,475.268052
-9.240027,564,528.305332
-6.950906,652,591.389413
-12.066591,485,641.736848
-7.001,1,642.028999
-9.524173,133,655.822675
-12.233431,368,689.665491
3.129162,652,755.075638
-8.431198,652,815.376615
-7.231474,115,826.031771
-6.570579,25,828.305663
1.917012,180,848.170715
-6.736439,275,876.32198
-15.506067,321,908.212507
-7.001,1,908.981962
-6.691154,8,910.193876
-16.149967,652,975.359635
-9.287577,113,989.08178
-7.001,1,989.797747
-9.580111,552,1043.875524
-8.149579,12,1044.925997
-3.397878,128,1057.834373
-4.55099,79,1066.947747
13.052137,9,1069.676158
-5.893692,88,1078.963436
-7.001,1,1079.683244
-7.141172,532,1134.81111
-1.127365,596,1200.145348
-7.001,1,1201.24579
-5.807555,211,1221.950839
-3.014886,515,1273.362149
-14.88515,70,1280.47313
-9.744503,449,1329.708604
-7.918174,18,1331.367721
9.161402,652,1395.490048
-7.001,1,1395.840866
9.999,1,1396.07375
-2.056529,172,1413.711119
-7.001,1,1414.072041
-7.001,1,1415.160846
0.001424,108,1425.256948
-7.001,1,1425.598736
-10.384609,104,1442.240728
1.218377,73,1449.172159
-5.020082,57,1453.361214
-2.618126,123,1466.477452
-7.001,1,1467.17264
-9.255817,471,1511.829615
-5.944545,19,1514.658092
1.111623,358,1559.005585
-12.786614,428,1604.130375
-7.829037,173,1623.147247
-6.57386,510,1681.616682
-7.331565,101,1700.806705
4.013222,94,1711.502627
-7.061199,113,1726.14195
-7.001,1,1726.797239
-1.913324,133,1748.071758
0.835601,186,1766.08377
-7.001,1,1767.254427
-6.752743,6,1768.250831
-7.907946,200,1787.669467
-7.001,1,1787.930139
-7.001,1,1788.983385
12.825936,652,1860.771996
-7.001,1,1861.641258
-5.378342,131,1875.38111
-6.931218,127,1889.170964
-4.38594,30,1891.78034
-9.014577,222,1920.032113
-8.180643,82,1927.160555
-5.288742,188,1948.383233
-5.465159,20,1951.606981
0.103615,100,1964.020113
-4.108308,321,1998.57575
5.882721,142,2014.011715
-7.001,1,2014.666124
-7.001,1,2015.026712
-2.229941,50,2020.348767
-5.915496,75,2028.988101
-2.884486,19,2030.51033
-7.001,1,2030.82627
-4.629482,631,2092.694786
-7.001,1,2093.028105
-7.005533,6,2093.706786
-7.323951,54,2099.784583
-7.676246,17,2101.678429
-7.001,1,2102.712165
2.758648,87,2112.344271
0.008015,389,2160.066317
-8.163585,13,2161.698743
-10.703799,159,2178.153735
1.48345,273,2209.943746
-6.368633,83,2217.265132
-6.484583,59,2222.862203
-5.834642,7,2223.551303
-7.001,1,2223.897544
4.047703,174,2245.024595
-3.844074,106,2256.287416
-7.001,1,2256.616844
-1.325775,122,2274.524432
-7.41875,204,2297.827338
-4.466241,327,2333.04756
-3.562517,264,2362.077928
1.011995,131,2378.674723
-6.144227,87,2386.703353
-5.546325,350,2428.369815
-0.100291,169,2447.735934
-7.001,1,2448.023742
