#{"env_id": null, "t_start": 1640278233.550306}
r,l,t
-7.001,1,2.48742
1.361688,141,4.566038
-15.158823,104,5.597631
-5.116364,22,6.058376
-50.732108,515,10.618185
-65.018929,640,16.353777
