#{"env_id": null, "t_start": 1641713475.4114208}
r,l,t
-0.582733,53,15.049376
-1.170818,75,27.31385
-7.890216,2,30.019137
-55.850534,249,62.961838
-24.432822,652,167.186511
-40.01577,271,207.484995
-7.503995,19,210.342137
-25.248738,165,237.66045
-23.665818,313,281.368668
-2.630332,248,314.6155
-13.635787,38,321.885691
-6.877752,17,324.254374
-47.148973,652,406.7966
-7.001,1,407.607339
-45.938223,319,444.142039
-9.474621,145,464.551639
-6.303165,47,469.154481
-20.579871,538,542.367788
-10.080442,15,545.95678
-7.001,1,546.294813
-8.44128,11,547.931998
-10.376166,58,557.424491
-10.632655,86,567.403797
-7.141475,24,570.784853
-15.780463,117,588.831226
-7.001,1,589.15995
-24.474577,344,633.996894
-10.148077,46,639.679985
-5.76744,40,646.238882
-17.931092,193,669.232582
-7.001,1,669.945855
-13.174115,117,685.149822
-1.804136,111,698.330808
-7.001,1,698.801383
-7.001,1,699.072366
-2.080982,124,715.551558
-15.439775,543,785.272812
-11.726613,652,861.582032
7.985636,386,902.467759
-7.001,1,903.198389
-7.072971,7,904.068932
-6.992731,3,904.602563
-10.228107,32,908.453013
-4.704408,20,911.282202
-9.125495,151,931.276798
-14.254592,56,939.208865
-4.490902,28,942.611043
-4.741398,165,961.774601
-1.763793,652,1038.128006
2.992465,652,1114.555294
-7.001,1,1114.927363
-25.3459,652,1188.043994
-8.678532,114,1201.566337
-17.048374,132,1217.121459
-6.096668,652,1291.774453
-5.33356,74,1300.383163
-13.229766,251,1327.721693
-5.757003,652,1397.926716
-15.884998,178,1417.170461
-6.522725,7,1418.495501
-7.001,1,1418.78141
-6.818616,279,1448.428821
-4.65953,12,1450.140706
-7.061,7,1451.768302
-9.705189,150,1467.829224
-20.337846,382,1506.705304
-14.878917,175,1526.697731
-10.057639,652,1597.556369
-14.173789,652,1667.544585
-8.540075,652,1734.483448
-10.649708,652,1804.499054
-7.531838,103,1816.800822
-7.001,1,1817.6385
-7.001,1,1818.47835
-1.734537,652,1888.088668
-1.660589,652,1955.544945
-7.111258,652,2023.40023
-6.394202,453,2076.283694
-13.267157,439,2122.090865
-6.162464,15,2124.186077
-12.268419,246,2151.032706
-10.575084,374,2191.542832
-10.414212,642,2260.14435
-7.266251,652,2330.136655
-7.480841,652,2401.855969
-5.290246,652,2474.470688
-6.753788,652,2549.584282
-7.001,1,2550.770916
-5.071295,652,2623.078981
-7.001,1,2623.816072
-6.65195,652,2691.610767
-6.495052,652,2763.627092
-7.448115,22,2766.015599
-7.001,1,2766.708291
-6.076023,652,2836.393498
-13.055825,605,2906.729238
-6.131091,652,2972.172749
-4.914258,652,3040.060946
-4.221548,652,3109.297911
8.307207,652,3182.259139
-13.367931,652,3255.486875
-0.643339,652,3326.548638
-7.001,1,3327.250852
-6.759669,8,3329.091162
-1.329239,652,3392.366937
-5.445738,96,3404.180663
-7.96025,70,3413.810169
0.205097,652,3482.71746
0.872219,652,3557.920439
-7.092426,50,3563.259182
4.297229,652,3638.242955
-4.144666,652,3710.139665
1.819231,652,3782.894712
-6.776896,175,3801.538331
-2.728339,652,3873.694978
-4.187838,89,3883.126935
-5.04276,652,3955.972676
-2.980265,652,4025.665183
-13.426853,652,4097.518002
-13.449673,500,4152.010888
-7.001,1,4152.346465
-2.648924,652,4224.718837
-1.347985,652,4295.415913
-6.940496,380,4335.191361
-7.001,1,4335.536904
-1.596147,652,4404.673774
-4.707766,652,4473.510653
-1.099165,652,4546.746547
-7.001,1,4547.121633
-13.258942,652,4619.232261
-4.677141,652,4687.132791
-1.9785,332,4720.948289
-5.463245,401,4767.759259
-5.912454,652,4836.228394
0.337218,652,4906.847333
-9.712536,652,4975.081183
-3.430989,652,5047.478374
-4.981595,225,5070.264581
-4.093986,603,5141.213801
-23.624703,652,5211.768373
-1.980721,415,5254.862405
-7.001,1,5255.993132
-7.001,1,5257.243502
-9.951067,354,5295.670391
-7.001,1,5296.840137
5.851303,652,5369.187008
-1.559248,652,5437.132185
3.70614,338,5477.769949
-17.205706,434,5523.922848
-9.081186,652,5596.804688
-5.100484,290,5632.715939
-7.913903,309,5668.66254
-4.348494,106,5680.135049
-7.286836,190,5700.634604
-8.20598,117,5713.818311
-11.977827,392,5759.336476
0.111136,652,5834.15054
-7.624888,29,5839.095134
1.746665,98,5853.889824
9.999,1,5854.184846
-17.044063,652,5923.60262
-6.750822,652,5996.321203
-7.001,1,5996.640825
-5.218423,222,6022.37168
-9.087884,155,6040.372824
-8.079343,652,6110.709166
-7.001,1,6111.01395
-2.613182,652,6177.863559
-6.577682,14,6179.713264
-3.47674,652,6249.196298
2.017084,652,6321.649078
-4.895583,423,6372.573035
-5.748047,652,6447.744555
-7.001,1,6448.121915
-7.700762,652,6520.636134
-7.061,7,6521.921749
-7.001,1,6522.265869
-7.001,1,6522.614117
-9.341352,475,6574.578789
-0.748447,652,6654.800609
-8.535059,443,6698.467253
-7.021,3,6698.985222
-1.701577,652,6769.333683
-7.581115,652,6841.300259
-7.001,1,6841.681493
-7.001,1,6842.117022
-7.001,1,6843.40521
-7.979573,50,6849.389674
-3.328127,300,6891.368241
-6.953608,652,6968.364085
-9.909514,601,7036.891641
-5.857604,165,7052.864515
-10.236983,567,7116.34889
1.0483,652,7188.97154
-7.001,1,7189.292671
-7.001,1,7190.479296
-9.173627,294,7225.7086
-7.001,1,7226.43997
4.511201,394,7277.051712
3.070979,353,7317.741152
-0.011228,350,7354.773866
-7.001,1,7355.076605
-6.647471,6,7357.286164
-5.161292,652,7430.931689
-7.001,1,7431.632643
0.878688,652,7511.548705
10.986466,652,7591.298362
-1.445039,110,7603.508446
-5.595921,131,7619.014048
-4.039004,428,7667.901985
2.400185,652,7741.68809
-7.001,1,7742.464083
-7.930694,7,7743.27557
-0.047255,342,7783.061842
11.340243,464,7832.818575
7.831121,310,7867.341436
-2.68483,181,7886.720925
18.381897,652,7968.669961
-10.123038,557,8031.305062
4.245023,652,8105.169454
-5.837706,30,8110.029203
-1.582297,52,8116.839186
-3.488865,652,8188.872109
-1.439929,111,8199.603006
-14.441255,651,8275.879685
-11.291406,273,8305.983272
-7.623697,17,8309.027784
-8.897537,101,8319.51456
-2.367497,652,8391.914662
-7.001,1,8392.273654
-0.826384,652,8464.134407
-7.038284,18,8466.428108
-6.003252,55,8473.644952
0.881464,406,8517.004456
1.378816,413,8561.308391
-6.638653,112,8572.99898
-6.909451,70,8581.114008
-7.001,1,8581.480338
-4.488488,412,8626.3364
-7.001,1,8627.545413
10.505897,577,8699.420489
1.787071,257,8727.66845
8.434382,652,8799.618682
-3.497345,95,8810.746366
-7.001,1,8811.475391
1.16494,113,8823.091237
5.923124,515,8886.207724
-6.972532,13,8887.993297
5.345698,496,8947.296289
-3.312386,29,8950.403273
3.434633,652,9026.228271
0.606104,652,9106.324201
8.164845,286,9140.0518
7.124547,652,9216.700419
-7.011,2,9217.226414
-7.001,1,9217.562213
-7.001,1,9218.438904
-0.603653,191,9244.024386
-2.644499,77,9254.016986
-6.606191,35,9257.991298
7.850344,652,9337.8407
-3.234709,622,9409.342949
-7.001,1,9409.61329
2.942859,184,9437.590372
11.449056,652,9509.54032
3.607232,317,9548.545229
-2.647967,236,9575.044567
-7.001,1,9575.379993
-7.001,1,9576.057244
-1.142379,170,9595.647401
-7.001,1,9595.972213
8.488978,131,9610.045744
3.406604,97,9621.294747
2.019128,275,9657.15627
3.531508,208,9685.744586
4.384323,230,9713.742502
-3.927593,93,9723.946884
-8.719105,57,9730.832394
-4.289267,90,9740.393373
0.407075,134,9756.15548
-7.001,1,9756.431113
3.496461,87,9766.894633
-5.755279,20,9768.945613
19.355141,536,9833.914196
-6.329301,36,9839.867501
-6.65963,78,9847.844096
-7.001,1,9848.599553
-9.61934,652,9928.065341
-2.682667,129,9943.862101
-5.211931,102,9954.507552
2.316587,568,10018.680548
-0.72158,652,10089.886457
2.748804,592,10153.645696
-3.056416,349,10193.114281
-1.494709,529,10259.407651
-7.429645,3,10259.912597
-6.186451,14,10262.079532
-6.372937,79,10273.56672
-6.685767,2,10273.942196
-7.001,1,10274.367081
-5.495345,89,10284.216056
-3.017654,122,10297.900463
3.274458,443,10356.142847
-0.010578,652,10430.14172
-5.539203,11,10432.150784
5.267401,304,10471.25931
-2.094415,132,10486.183393
-6.385625,127,10499.485828
6.732673,652,10577.512994
-7.001,1,10578.352462
9.585771,652,10661.502599
-7.001,1,10662.968906
-6.816883,35,10667.09077
13.226384,315,10707.080445
-6.300529,85,10714.796108
-4.741349,140,10729.784354
-4.328038,119,10743.055875
-3.185709,109,10757.092437
-8.071799,31,10761.397045
-3.047737,214,10788.285866
3.139747,282,10827.592643
-7.001,1,10828.263306
8.48326,652,10909.554499
2.555138,110,10922.259956
0.697223,490,10980.297245
-2.019733,57,10985.790836
-6.590298,92,10995.828532
14.360573,324,11035.151538
-5.408208,199,11058.368352
12.379194,361,11101.390016
-3.649953,318,11137.10039
11.374228,652,11209.715214
-6.417075,96,11220.3129
-4.772808,179,11242.489689
-7.001,1,11242.848732
-6.62508,3,11243.512445
8.926914,139,11261.397774
3.965381,652,11333.916746
2.608212,331,11371.368772
-7.021,3,11371.916517
-5.214178,295,11403.417435
-1.84241,225,11428.978422
-3.017093,321,11462.271049
-1.509202,166,11479.939303
-7.001,1,11480.307691
-1.632775,104,11495.768267
-6.972378,5,11496.870012
-7.001,1,11499.393101
-6.917577,51,11505.762998
4.669609,652,11575.7788
-2.541013,496,11632.163931
-1.615663,114,11644.41624
-7.001,1,11645.149407
7.678627,652,11714.845441
-0.311788,127,11727.766758
-7.001,1,11728.51797
-7.001,1,11729.770655
-2.756988,174,11751.130479
-7.001,1,11751.406162
-2.563784,138,11767.543523
-2.695848,502,11828.836337
-7.076262,6,11829.635831
5.939769,420,11875.361944
-7.001,1,11875.687525
7.346722,559,11940.778262
-7.001,1,11941.490083
-2.795037,190,11961.916562
6.418087,575,12028.15343
-7.001,1,12029.182201
2.354579,611,12103.282655
14.526721,311,12137.642623
-3.241063,27,12141.267645
7.259161,200,12163.794856
-5.144656,94,12173.080955
3.678553,411,12229.050611
-0.179172,73,12236.956997
8.530865,210,12265.344999
2.116202,485,12319.893989
-7.41949,65,12326.972591
-5.755525,48,12333.40978
-3.948691,29,12337.486574
-7.001,1,12338.228222
-7.041,5,12339.099151
-6.279971,140,12355.007804
-7.002239,61,12361.248937
-0.615421,416,12406.905435
3.594386,652,12481.957717
-5.638678,83,12489.6589
2.054948,162,12508.446934
-4.611453,80,12516.72589
28.057634,625,12586.342896
-1.476426,161,12604.254409
1.322691,185,12630.043957
22.154529,652,12699.019234
-5.693564,330,12736.892062
-1.841189,122,12749.166224
-7.001,1,12750.253224
-5.007439,45,12756.774102
1.731558,262,12789.159522
3.542261,416,12834.482774
26.267894,652,12912.510132
-3.182588,66,12920.618412
-7.002,2,12921.590905
-7.001,1,12922.679634
-5.547834,36,12927.078874
-0.740469,222,12953.84766
6.488129,652,13030.785258
