#{"env_id": null, "t_start": 1641713476.0013657}
r,l,t
-6.063277,9,6.186502
-13.250111,56,17.805456
-95.862234,531,97.73669
-7.001,1,98.213006
-6.817563,23,101.537857
-7.001,1,102.051254
-6.757941,103,119.169991
-7.747364,178,142.147825
-10.626057,50,150.552444
-13.554335,38,156.411244
-20.428868,58,169.297709
-12.13192,26,173.146483
-31.932792,271,212.825191
-7.001,1,213.975872
-7.001,1,214.29721
-8.570715,55,222.08844
-7.001,1,222.41004
-7.001,1,223.224309
-8.374692,16,228.246592
-7.001,1,228.994266
-20.619705,199,254.855424
-27.77317,548,330.86545
5.03073,344,377.238022
-79.608217,534,438.1638
-7.001,1,438.922129
-7.293322,5,439.627944
-7.707176,20,441.858998
-8.871163,24,446.613608
-7.01,1,446.845239
-11.003533,48,454.41743
-11.602116,235,483.234755
-20.581669,183,506.561844
-7.001,1,507.501158
-9.745885,129,526.822849
-7.001,1,527.142691
-28.800198,186,554.621215
-7.001,1,555.752439
-15.183543,118,570.193245
-16.590048,81,580.5905
3.579978,116,599.100626
1.067969,99,614.434632
-44.724695,354,658.049054
-11.787443,563,729.511274
-1.263519,603,805.64648
-5.396617,17,808.319997
-17.405673,254,836.849622
29.876104,621,906.478511
-8.572449,63,915.473631
-20.314371,122,931.444623
-2.048378,86,942.645029
-7.304952,146,959.334978
-7.001,1,959.712327
-25.275874,154,976.299303
-3.728241,568,1045.202692
-1.465097,55,1051.354456
-9.459941,27,1054.353242
-7.001,1,1055.49083
-22.605383,652,1130.930891
-7.001,1,1131.671362
-3.116672,652,1205.033253
-10.583777,81,1213.438148
-7.001,1,1213.745309
-8.985967,652,1286.925433
-2.47112,652,1359.337049
-5.905998,61,1367.862087
-6.908017,4,1368.902736
-4.511313,652,1437.151421
-5.791256,652,1506.600657
-11.208641,297,1539.476854
-7.031,4,1541.474352
-7.919476,652,1612.383724
-8.491396,652,1679.467039
-11.08075,47,1684.265406
-8.460223,652,1754.273209
-8.089853,652,1827.166846
-2.601213,652,1895.428671
-1.48742,652,1962.714731
-0.525585,652,2033.358408
-7.985357,59,2039.795825
-11.382876,652,2109.620396
-6.362747,3,2110.539382
-4.070106,131,2124.678575
-5.28798,652,2195.451176
-11.349909,118,2208.29303
-6.781402,652,2277.45838
-7.001,1,2277.788306
-10.263218,270,2305.528637
-8.09251,89,2316.029519
-7.801388,652,2387.809456
-7.131989,652,2460.302556
-10.714258,652,2532.930071
-7.001,1,2533.277467
-5.83741,652,2609.140788
-5.787737,652,2679.179685
-7.679351,652,2748.734746
-6.382932,652,2817.561727
-7.001,1,2818.472817
-6.74993,652,2894.749384
-3.862729,652,2961.139943
-2.447394,652,3028.665563
-4.4557,652,3096.271519
-9.145341,652,3168.900824
-7.679695,652,3240.614225
-7.052299,2,3241.016614
-7.001,1,3241.7865
-11.627351,652,3314.531439
3.01605,652,3382.143547
-6.468653,357,3422.717397
-7.001,1,3422.984172
-10.113979,36,3427.305407
-6.298284,652,3496.070401
-7.445234,652,3571.095748
-2.145191,652,3645.621293
-1.454373,230,3669.340183
-6.919582,10,3671.11057
1.950849,652,3744.946818
-6.22239,5,3746.072358
-6.229143,11,3747.992486
-10.854076,652,3817.314065
-4.045702,652,3889.013925
-2.707296,652,3961.368517
-7.001,1,3961.632628
-4.392312,652,4031.686299
-2.273576,652,4103.514135
-7.001,1,4104.216268
-8.840162,652,4175.113608
-7.001,1,4175.368145
-7.051,6,4176.522733
-4.74267,652,4249.978745
-7.001,1,4250.767603
-0.038686,652,4318.411148
-7.017753,178,4338.165864
-5.974649,652,4406.183636
-5.338583,41,4410.850329
0.998944,652,4480.136397
-3.642939,652,4554.041171
-17.922212,652,4625.684748
-3.105049,652,4693.244188
-2.275996,652,4764.818891
-8.757993,221,4787.540219
4.038081,652,4857.228244
-4.538248,173,4876.33024
-7.001,1,4876.867738
-5.574166,652,4945.042249
0.163764,652,5016.349265
-7.710544,25,5020.5011
2.915082,652,5091.302782
-6.577577,36,5094.754963
-13.292735,652,5167.738556
-1.77164,652,5239.729661
-6.500314,478,5291.427015
-7.001,1,5291.779811
6.226964,652,5365.408754
-7.159334,652,5433.440491
-5.898705,71,5441.841158
-7.001,1,5442.156245
-6.174142,55,5448.23392
-8.939165,71,5458.978903
-7.001,1,5459.343214
-14.934115,91,5468.313457
-3.589876,547,5528.388381
-8.792465,47,5533.787529
12.697055,652,5607.288746
-3.587106,652,5682.747638
0.485709,472,5736.513613
-7.001,1,5736.877153
-5.539983,652,5809.718687
-6.164349,25,5812.124511
-7.001,1,5812.39662
-8.20254,158,5830.393816
-7.001,1,5831.11055
-0.236943,652,5908.058937
-7.001,1,5908.390352
-7.001,1,5909.14755
-6.269651,652,5980.083479
-7.001,1,5980.454367
-1.064887,319,6016.942542
-6.498656,652,6086.196784
-7.001,1,6086.775718
-7.021,3,6087.677095
-4.8873,379,6128.017341
-7.001,1,6128.357678
-7.6646,652,6195.208538
-7.243981,652,6265.016036
-7.001,1,6265.82948
-6.320852,652,6341.322961
1.863286,652,6417.040566
-1.634106,652,6489.575938
-8.219621,652,6565.10875
-12.051293,127,6581.303113
-5.863202,79,6591.902555
-5.151015,114,6605.532654
-6.376891,296,6637.921343
2.139292,652,6707.710654
-6.526526,256,6737.325817
-7.080263,438,6783.390618
-7.001,1,6784.050204
-6.856952,63,6793.59582
-10.038427,515,6849.677533
-7.001,1,6850.440344
-7.971205,48,6855.974483
-1.827294,70,6866.659321
-7.001,1,6867.12907
-7.001,1,6867.8858
-7.483217,3,6869.490819
