#{"env_id": null, "t_start": 1641713476.102497}
r,l,t
-13.077534,110,24.021838
-15.528492,62,34.638154
-4.203404,15,36.449108
-7.920689,2,37.451708
-10.589877,102,51.4607
-6.361253,61,59.033366
-16.468885,135,76.812106
-5.144567,6,77.963984
-10.07678,22,83.769541
-4.528315,13,86.624629
-7.001,1,89.011266
1.650714,77,99.850222
-4.005635,28,103.352425
-36.572109,181,131.662628
-12.503747,22,134.264944
-7.998005,8,135.191706
0.653413,61,142.702514
-5.418941,15,144.758686
-4.721213,6,146.517009
-22.785113,84,161.382958
-7.001,1,162.234127
-9.499183,179,191.172857
-5.341332,63,198.902149
0.006029,96,215.099422
-7.001,1,215.833749
-25.931623,206,245.70554
-2.291756,41,252.24752
-9.69569,404,306.544565
-8.707996,40,312.87756
-12.243146,17,316.434922
-19.003042,327,358.834908
-0.862646,207,386.354175
-31.127796,652,466.389737
-15.370488,63,473.105794
-5.296905,43,479.052707
-7.001,1,479.39402
-10.296312,35,484.132669
-6.485741,22,486.731033
-12.974584,165,508.588095
-18.187451,70,519.237175
-22.652186,441,582.167426
-5.319515,42,590.260919
-16.554897,79,600.58738
-7.001,1,601.262821
-7.001,1,601.631505
-26.779038,155,623.841969
-7.001,1,624.670835
-23.074673,363,665.40594
-4.10496,78,676.697767
-8.806616,83,688.822196
-12.204696,652,771.688394
-6.66057,4,772.336094
-6.884199,5,773.15044
-18.973217,427,823.359805
-2.138533,190,845.874699
-6.132123,105,856.401244
-7.001,1,857.387427
-16.268694,71,865.987527
-13.456448,472,921.055806
-9.387989,20,924.336539
-10.175452,652,1001.172254
-7.001,1,1001.969288
-32.519697,260,1032.776249
-8.56244,101,1045.613085
-7.001,1,1045.992147
-2.591646,83,1056.344431
-11.806907,124,1071.889461
-7.001,1,1072.210841
2.949604,652,1144.911867
-3.792034,19,1147.092018
-3.162405,652,1221.186483
-9.41883,353,1259.944626
2.012555,652,1334.76021
-11.145203,254,1362.366105
-7.001,1,1362.653908
-16.681612,652,1432.364993
-5.722238,390,1475.203812
1.906567,652,1545.542406
-8.44349,652,1616.376775
-7.883288,652,1683.560769
-2.045029,47,1688.262111
-6.910341,15,1691.438001
-7.001,1,1692.067885
-8.289075,556,1748.748284
-2.076587,652,1821.771055
-4.42324,652,1891.134538
-4.480895,652,1958.223061
-7.923751,652,2026.41897
-7.001,1,2027.153038
-2.333197,652,2097.98092
-2.014915,652,2168.078953
-11.752202,210,2193.500774
-5.991622,286,2223.736493
-6.140257,652,2293.433354
-1.33362,652,2366.308901
-12.280683,411,2409.642704
-10.66895,652,2483.217078
-11.440185,504,2540.132247
-7.021,3,2541.594014
-5.379511,652,2615.627912
-7.466991,652,2684.000448
-9.903347,652,2755.094518
-6.512864,652,2823.288035
-7.001,1,2825.403818
-6.732562,652,2900.984677
-6.13775,652,2966.095306
-6.120628,652,3033.921133
2.794975,652,3103.288258
-7.001,1,3103.688578
-7.259768,652,3175.840981
-7.001,1,3176.54364
-12.455491,652,3248.406911
-7.001,1,3248.70702
-6.830378,652,3320.93066
-8.67089,111,3334.781392
-18.926319,652,3399.125886
-5.257678,652,3471.787427
-7.165576,652,3542.552982
-7.001,1,3543.276654
-3.351974,58,3549.033623
-7.001,1,3550.651199
-6.34636,652,3625.568674
-3.822408,49,3632.91299
3.721654,652,3702.950068
-6.700955,4,3703.907354
-7.001,1,3704.270645
-8.440236,652,3777.852691
-6.778424,8,3778.819874
-0.089804,652,3849.932929
-7.001,1,3850.694123
-5.764831,154,3868.318946
-4.536256,212,3890.091052
-7.001,1,3890.769234
-2.83657,100,3902.356975
-6.777507,16,3905.146706
-7.001,1,3905.445825
-7.001,1,3906.141068
-7.001,1,3906.948426
-6.70861,652,3976.81017
-14.966101,652,4046.246778
-7.001,1,4047.226939
0.51269,652,4116.724612
-7.001,1,4117.910831
-3.980873,485,4169.13679
-6.524526,58,4178.088153
-7.001,1,4178.890242
-3.000682,652,4252.15296
-7.001,1,4252.901044
-9.076091,652,4319.878048
0.746754,652,4389.210075
-2.573096,450,4434.868739
-6.908622,42,4440.371981
-7.001,1,4441.078341
0.089888,652,4512.033152
1.602726,652,4584.229648
-7.062332,197,4606.104452
-7.001,1,4606.829456
-1.250751,652,4676.102155
-12.814467,539,4731.765297
-6.589879,652,4803.170446
-6.813755,652,4873.054574
-16.129904,652,4941.8998
-7.001,1,4942.275649
-5.043582,652,5011.958002
-7.001,1,5013.150555
10.13684,7,5013.996872
-7.941516,652,5085.877654
-6.340207,137,5100.943648
-7.001,1,5102.123246
-8.256607,652,5175.002355
-2.738344,246,5201.165962
-1.299935,652,5272.051008
-6.58253,652,5344.386078
-7.001,1,5345.168511
-7.071653,4,5346.31328
-7.001,1,5346.692113
-9.688057,38,5350.74231
-7.001,1,5351.369266
-6.864193,614,5416.218605
-7.001,1,5416.562393
9.413065,652,5489.819441
-7.001,1,5490.222829
-12.376438,196,5510.672201
1.520629,614,5579.585761
-3.268881,83,5588.72879
-9.135505,652,5665.320776
-16.930206,652,5739.323486
-6.410871,34,5743.183766
-5.037062,135,5757.524836
-7.078463,639,5829.198809
-6.356957,21,5834.961575
-7.196119,70,5843.102439
-8.533497,26,5846.546847
-6.272773,21,5849.698262
-7.001,1,5849.938581
-7.001,1,5851.862454
-4.911118,166,5871.106576
-11.532482,266,5898.653096
-3.558468,652,5969.196583
-5.99307,28,5972.589556
-7.121381,72,5982.06964
-1.726826,434,6031.032763
-7.001,1,6031.823734
-10.511017,495,6083.252808
3.092767,462,6133.663571
-7.001,1,6135.052504
-2.34455,652,6201.782649
-8.461799,70,6208.504692
-7.001,1,6209.201278
-7.001,1,6210.006132
-7.011,2,6210.553458
-7.001,1,6211.362336
-0.323867,652,6281.012944
-7.264897,652,6356.062297
-6.697715,32,6360.227127
-7.001,1,6361.035709
-5.553029,652,6437.006025
-5.030717,133,6451.783859
-8.8123,75,6458.887256
-9.448126,558,6523.568505
-8.642308,23,6525.847929
-7.001,1,6526.30344
-7.001,1,6526.794308
-7.031,4,6527.811387
-7.001,1,6528.461601
4.591308,551,6590.663411
-3.307012,333,6626.855711
-7.001,1,6627.954978
-7.001,1,6629.205283
-10.846783,104,6640.384933
19.627809,652,6711.052433
-3.523419,652,6780.986698
4.098903,652,6856.777362
-7.041,5,6857.505733
-7.001,1,6858.658806
-4.711726,58,6865.783268
-7.001,1,6866.56333
-6.83076,196,6892.620943
-7.001,1,6892.988037
-3.237688,477,6948.425691
-4.459267,652,7024.981421
-3.523707,423,7068.929305
3.781393,652,7143.028151
0.881428,652,7217.827091
-1.699184,652,7296.805542
-9.141025,101,7308.777187
-6.521685,44,7315.919245
-6.317118,89,7324.844009
0.267607,404,7370.298215
-7.001,1,7370.589805
-2.571841,652,7444.906
-7.001,1,7445.664326
-7.705061,51,7453.223401
-7.001,1,7453.509218
3.355821,652,7529.475939
-7.442056,4,7530.551929
-7.853084,43,7536.70057
-7.001,1,7537.507031
-4.17375,173,7557.253748
-7.094776,89,7572.883559
-5.233916,152,7589.492978
-2.301972,652,7663.038004
-7.04927,9,7664.131906
-7.001,1,7664.882987
-4.345525,182,7686.223179
3.459953,652,7762.265815
-5.552055,47,7767.690831
-5.179373,395,7809.697644
-1.311486,439,7857.368476
0.124819,492,7916.609472
-3.750831,271,7948.350547
-5.147968,276,7981.848742
-1.310235,145,8000.343338
9.16582,652,8071.56668
-6.253464,61,8077.981428
-1.999584,233,8106.698999
2.452962,652,8179.527432
-7.745905,73,8188.500871
4.445371,652,8260.721281
-8.289404,299,8296.935845
-0.500533,182,8315.830902
