#{"t_start": 1642007555.3012087, "env_id": null}
r,l,t
-7.001,1,5.716135
-7.001,1,7.175581
-7.0,1,7.516122
-6.031331,134,19.254664
-12.787723,459,61.528291
-7.001,1,62.174779
-7.001,1,62.864443
-18.706961,393,93.117536
6.213943,652,142.258783
-15.177845,626,193.061551
-7.001,1,193.721646
-1.155423,228,215.41364
-3.617283,471,248.20242
-2.928795,652,300.546034
-9.63136,72,304.630268
-7.001,1,304.900899
-7.001,1,305.184888
-7.001,1,305.441061
-6.008378,116,315.253796
0.811188,652,357.578041
1.431468,652,409.770007
-0.861186,648,450.494963
-3.892804,119,457.876047
2.427032,652,503.446668
-7.001,1,503.681544
-7.001,1,503.992944
-7.001,1,504.218363
-6.377491,57,507.725461
4.241777,390,533.792822
-6.71938,6,534.653317
-10.587837,97,539.993798
-5.891951,100,547.527548
-10.921932,282,565.945162
-11.979709,267,582.072802
-7.001,1,583.148243
-13.442167,652,632.783516
-6.92867,3,633.573811
13.998533,652,684.067968
-0.724784,306,701.902733
-6.902001,2,702.694888
2.061885,652,746.941552
-1.244628,439,775.950939
-0.886223,226,791.409695
-7.001,1,792.027611
23.876847,642,838.934256
16.542844,306,858.721796
-4.719777,98,865.965512
-4.968194,229,885.417483
-0.436798,223,906.674059
-2.365357,263,931.507773
-2.687843,103,938.364365
0.358071,270,957.456522
-3.385537,99,965.205888
-7.001,1,966.260265
9.47186,524,1005.432916
-4.342824,168,1019.209193
-7.001,1,1022.358123
-7.001,1,1023.395802
3.229281,417,1051.756806
-6.634113,21,1053.263609
7.803729,652,1096.896371
-8.77327,79,1102.926885
-4.669557,98,1110.156798
-7.001,1,1111.203456
-6.278247,53,1114.787177
2.912939,303,1136.294009
-7.339626,126,1147.568892
-0.394307,168,1164.133344
-2.893959,86,1171.199626
-0.487126,652,1225.247988
4.925697,517,1263.133531
2.475632,271,1282.004477
0.595911,155,1293.031207
3.89949,337,1315.058044
2.122757,244,1331.372933
11.977982,521,1368.746732
-7.112975,8,1370.360611
3.850512,652,1426.10496
-7.001,1,1427.161869
-5.557585,105,1433.683851
5.634516,253,1461.594204
-6.996186,9,1464.392681
-7.001,1,1465.237087
-7.001,1,1466.560877
-3.416956,181,1479.309038
-7.001,1,1479.556446
-7.560567,497,1516.018255
4.632808,326,1546.200619
1.068057,163,1563.048661
-7.37003,17,1565.419842
-3.250128,173,1580.215727
2.810617,217,1601.115558
-7.001,1,1601.742284
-7.00202,4,1602.608364
-5.196477,178,1616.608758
-4.074756,242,1631.196607
-7.001,1,1632.269106
-7.217304,55,1636.247836
-6.513847,273,1658.656724
-7.759704,33,1661.198697
9.510654,420,1693.356563
1.092728,200,1709.27793
-7.019033,2,1709.562372
-3.772002,100,1719.751062
-7.001,1,1720.785366
0.372611,166,1730.961786
-7.011,2,1733.616492
4.272369,263,1753.940786
2.33141,259,1779.654606
-2.227559,160,1793.430157
-7.001,1,1794.143302
0.415722,229,1808.590688
-7.011,2,1809.324599
-0.295476,206,1822.362254
2.12138,187,1834.512521
-7.465191,35,1837.411782
-0.605873,155,1853.583809
-7.001,1,1854.601024
3.642872,452,1892.530913
-7.001,1,1893.979384
6.121741,652,1941.769139
-6.992202,2,1942.524197
-4.737939,36,1944.76526
-7.001,1,1945.079028
-7.001,1,1946.075274
-4.091625,71,1955.237873
-7.001,1,1955.886703
-12.586425,98,1961.833336
-7.001,1,1962.09925
18.847475,652,2018.213877
-7.346679,7,2018.743728
18.113075,425,2048.468909
-7.001,1,2049.392689
-7.001,1,2050.072361
-7.001,1,2050.775046
-4.777852,131,2062.59288
12.188504,453,2099.636686
-2.431364,132,2113.837512
3.576825,201,2128.837637
-10.868813,201,2146.850168
-6.51282,19,2149.918055
5.217738,221,2170.254281
-7.001,1,2170.858856
30.387282,344,2194.655598
33.132135,652,2252.376739
-9.415787,50,2255.699494
3.802354,169,2268.310822
3.400128,160,2281.040068
-7.195471,12,2282.299346
-7.001,1,2283.160816
1.666612,268,2308.382781
0.362862,145,2323.174437
-5.55994,30,2325.776365
24.133454,225,2341.915497
31.867718,373,2367.402849
0.717439,185,2382.419685
-7.738131,19,2384.092307
2.716158,187,2402.585735
3.446021,273,2429.987535
2.685022,219,2445.370438
-1.271882,121,2454.624229
-6.84297,7,2456.017517
1.222741,131,2467.791422
-3.886356,80,2477.27889
2.055703,175,2487.60936
-4.242149,137,2501.532408
-4.45177,39,2504.303945
32.333263,315,2534.487955
-5.920613,20,2537.702022
-7.001,1,2537.941467
8.369584,211,2552.612821
-6.632944,7,2554.45009
11.292413,253,2573.924208
5.473871,327,2595.466304
1.990654,158,2610.033965
7.874149,483,2658.410299
4.498477,157,2669.079746
-6.058187,102,2676.634924
12.154737,454,2714.720578
-1.900575,420,2749.590085
4.190739,652,2803.891824
-6.413771,9,2804.430401
-8.613259,146,2819.437629
-7.128857,25,2822.12773
-8.949269,194,2837.00246
8.405938,228,2855.500705
-7.001,1,2855.778565
3.473593,238,2873.440711
8.054689,227,2887.012886
