#{"t_start": 1642007552.9388762, "env_id": null}
r,l,t
-15.86531,351,39.619962
-15.502252,652,96.363187
-2.398584,163,108.460404
-5.604819,305,131.427709
-19.39382,297,153.325305
7.480873,652,209.357582
-9.937056,58,215.142266
-7.727985,482,249.935827
-4.875889,126,257.461768
-6.78284,265,280.27941
-7.14101,4,281.882797
-14.807876,208,297.36763
1.220499,652,344.611896
-10.811545,289,364.425221
-9.475092,84,369.53538
-7.842218,38,375.120455
-4.395762,78,379.190252
-3.105194,223,398.016168
-7.001,1,399.095068
-2.759281,652,441.063874
16.252099,652,484.894995
-4.203778,122,492.742574
-5.692588,41,496.679404
-7.001,1,496.951313
-0.690488,292,514.970037
-6.890566,23,516.954209
-9.359743,49,519.852105
-7.001,1,520.506343
16.19505,652,564.031946
11.489644,652,610.719673
-7.262999,204,625.92397
-5.008552,80,632.022005
-2.724129,143,642.283409
-6.855752,32,644.142893
-7.001,1,645.532232
-7.001,1,645.838439
-1.081598,267,668.56946
-3.131017,188,681.441575
0.573337,310,700.601789
4.348108,398,726.506993
-7.001,1,726.787314
-5.613441,48,730.017833
-3.014109,132,738.7534
-5.781455,85,745.039341
14.967854,652,789.404207
-2.147425,239,804.309868
-7.001,1,804.559674
-3.352466,101,811.608221
0.598818,337,839.625039
-5.253924,67,843.12
2.771948,308,865.042386
-3.05028,346,894.075208
-7.001,1,894.351079
-7.001,1,894.623277
-1.15356,337,925.604008
-3.917374,372,952.817348
-7.001,1,953.447386
1.115586,291,977.682819
-5.833611,174,988.468801
-4.810896,290,1011.231811
-3.25228,119,1020.428973
-7.001,1,1020.687788
-8.275942,303,1045.012099
-12.209949,111,1053.079077
-4.350262,652,1097.026605
-0.809973,247,1116.204522
14.443056,652,1170.624609
-4.70349,58,1175.19346
2.528815,228,1193.666892
-7.001,1,1193.93417
-7.05375,3,1194.724006
2.492544,258,1218.19407
0.879188,227,1231.834218
-5.129172,51,1236.209227
2.458279,322,1260.068949
-7.001,1,1260.930526
9.903492,561,1299.25044
-10.482865,108,1308.386348
3.399078,294,1327.921089
-1.731788,151,1336.81212
10.757251,517,1374.906985
-6.799184,240,1391.946804
2.437886,205,1408.897289
-8.007784,30,1410.664984
-7.001,1,1410.936002
-9.045782,177,1431.153859
-7.001,1,1431.402926
-7.001,1,1431.678202
1.299176,226,1455.974832
-7.498339,20,1457.087652
-7.011,2,1457.795296
-7.001,1,1458.052954
-3.794014,79,1465.250457
-7.001,1,1466.307192
-0.22981,155,1477.282984
-7.078079,31,1481.358541
-6.92032,6,1482.653746
0.405296,257,1500.312587
15.359999,533,1543.515765
-4.770364,62,1553.040307
-7.001,1,1553.649441
3.713005,303,1579.054003
-7.001,1,1579.35006
-7.24103,3,1579.735508
-7.001,1,1581.255883
-6.966021,3,1581.550458
-6.851883,18,1583.938099
-7.001,1,1585.482628
-1.028211,117,1594.974653
-8.948409,41,1597.2707
-7.001,1,1597.501354
-6.88526,5,1598.348414
-2.798863,316,1625.284014
-7.616062,20,1626.406673
6.118601,337,1649.751698
-7.396781,23,1651.487837
-7.001,1,1652.952081
-1.850272,148,1664.402034
-7.036171,2,1664.695867
21.963262,652,1716.260163
-7.074388,5,1717.104365
33.136892,652,1775.398866
-4.573616,237,1794.986096
-6.473468,18,1797.027861
-7.001,1,1797.634844
0.647387,194,1808.147758
-7.006704,9,1808.793281
-7.001,1,1809.836422
5.107592,283,1829.840345
-8.720905,652,1885.486352
0.155216,138,1898.841488
-0.421926,268,1917.088664
-7.303069,52,1921.891523
17.384314,486,1961.789226
4.711518,223,1978.495452
0.60499,265,2006.521118
8.441778,352,2028.764983
8.753854,299,2053.948514
-12.811059,89,2062.9549
-1.464693,125,2073.012043
-1.316716,93,2080.190022
-7.001,1,2080.784802
4.715581,297,2104.214242
-7.041485,89,2115.441354
-1.994788,77,2120.40831
-3.912648,69,2124.710766
-6.895601,13,2126.481853
-7.001,1,2127.488876
-6.478778,135,2137.812807
-7.001,1,2138.467394
-7.021486,3,2139.307539
-7.001,1,2139.580567
-7.001,1,2139.825572
-7.001,1,2140.069095
-0.484893,186,2158.65253
-4.836695,105,2168.975199
-3.270414,652,2220.331918
-0.044441,109,2229.897306
-6.001562,45,2234.370958
4.86624,224,2252.569453
7.698366,211,2266.69166
-1.190813,173,2282.066032
-6.023526,92,2289.718221
-7.001,1,2291.124596
1.206857,159,2306.188919
-5.469469,81,2316.006514
-8.571699,20,2317.234912
-7.001,1,2317.815104
-7.319523,5,2318.260587
-7.001,1,2318.874634
2.070122,147,2330.287344
15.280043,406,2358.431196
-6.837816,4,2358.796221
-1.512188,81,2363.894123
-3.240684,95,2371.637689
-0.866408,102,2377.986816
-7.001,1,2378.214475
5.545354,196,2399.65503
-7.001,1,2400.290458
-3.422663,92,2407.653643
-7.001,1,2407.856086
-6.246837,19,2410.232491
2.442824,217,2430.890939
2.416891,162,2442.555143
13.471036,344,2471.209929
2.457182,319,2498.388004
5.007593,198,2516.104081
-7.001,1,2516.369566
-7.001,1,2517.164851
-1.538792,129,2528.961156
-2.231052,131,2541.709863
2.715733,193,2555.734017
-7.001,1,2556.036316
0.226605,157,2568.307645
-1.369265,90,2574.076899
-7.693708,21,2577.447531
25.938996,253,2593.481027
-5.812001,18,2594.821741
-1.705662,71,2600.288373
-7.001,1,2600.621104
-7.001,1,2601.268293
-7.001,1,2601.59437
4.491046,428,2642.185454
-5.694443,38,2644.313289
-7.001,1,2645.717175
-8.827204,46,2649.900718
-7.001,1,2650.557342
8.178355,438,2687.833528
-0.572694,82,2693.674932
-7.041047,29,2696.958037
-18.202597,498,2736.075508
-2.080349,151,2749.264989
-5.823101,64,2754.458805
15.562678,302,2776.206981
-7.001,1,2776.880333
10.288207,652,2836.736585
-11.051355,125,2848.053587
-8.444861,38,2851.295742
-6.737313,56,2854.548192
0.089043,112,2861.468957
-7.376495,26,2864.831439
6.199136,230,2880.360878
-4.315786,84,2885.024038
-1.16057,88,2893.735708
-0.396252,154,2907.023837
-1.36912,261,2931.135558
33.917223,652,2987.128007
-7.001,1,2987.333758
11.314205,306,3012.437876
10.907886,579,3056.368268
29.655356,372,3091.588341
12.423989,296,3121.307488
4.626914,189,3138.52445
31.113696,348,3166.976582
-7.001,1,3167.563855
3.799369,188,3182.648302
1.093759,131,3191.07029
7.049162,262,3219.041292
-8.440362,21,3221.653829
-7.001,1,3222.607614
20.444702,652,3274.629257
-7.001,1,3274.883467
1.909867,166,3289.637141
-2.452822,69,3296.852197
2.814249,154,3307.59697
-6.183111,27,3310.657833
0.092186,122,3322.473173
-0.302749,102,3335.237482
30.494043,352,3362.840924
7.011316,190,3373.918077
2.047286,150,3385.35698
2.873363,233,3405.193161
3.242153,138,3419.802874
-8.012453,16,3422.49998
-6.996632,5,3423.355141
17.928909,344,3447.576332
-7.001,1,3448.246848
-7.001,1,3448.858187
-7.001,1,3449.472318
12.726735,347,3485.148418
-7.001,1,3486.57849
-6.94136,45,3488.710119
-3.845092,139,3497.232291
-7.001,1,3498.245043
-7.001,1,3500.058466
8.569828,652,3558.028456
-6.81038,8,3559.742532
-7.001,1,3560.810599
-1.636365,92,3566.93768
-1.063399,71,3573.329532
0.605329,105,3582.270521
47.79806,652,3638.155251
-5.055644,30,3639.953304
-0.311982,104,3650.151931
-7.001,1,3651.150171
-4.155665,69,3657.336332
6.896811,652,3709.207628
-7.001,1,3709.415734
6.320615,193,3721.905075
3.201565,164,3734.156384
-6.643666,5,3734.550351
-4.278955,46,3747.44217
19.243273,652,3795.946198
0.965883,391,3827.998181
-7.001,1,3828.249697
-7.100832,2,3828.573894
5.157908,276,3847.039448
-6.683735,9,3848.133182
-5.867783,27,3849.851446
-6.805674,8,3850.961056
-10.710062,586,3897.08577
0.88107,103,3903.051361
-7.001,1,3904.101503
1.73457,136,3915.53787
-6.587326,6,3916.906887
-11.350302,61,3919.871421
2.406768,498,3952.954678
-0.432524,86,3959.34294
-7.001,1,3959.971308
-7.036314,2,3961.472339
-2.214124,69,3965.738112
1.861081,174,3975.95814
-7.001,1,3976.57756
-6.974958,3,3977.301783
-7.001,1,3977.95104
5.109659,172,3988.092454
-7.001,1,3989.020598
14.270619,652,4036.912144
-0.193082,141,4049.091059
-7.001,1,4049.37623
-5.23347,42,4052.585597
6.24884,175,4066.059534
-6.847288,19,4067.163901
-7.001,1,4067.797662
-7.001,1,4068.087744
4.793981,156,4079.344584
8.683415,201,4096.772445
22.642576,652,4155.988061
-3.060933,56,4160.051626
-2.284985,89,4167.671378
1.579531,458,4205.698241
1.889952,244,4227.267017
15.257415,287,4247.046088
31.616652,301,4268.076116
-7.001,1,4268.766367
0.136843,114,4279.047686
-3.90298,60,4285.460259
7.309494,232,4305.701522
-3.958238,44,4309.894475
-7.091746,8,4310.484763
4.523509,223,4330.025939
-6.493556,7,4330.634248
34.409452,435,4364.457461
-3.86302,102,4376.722123
-1.366079,86,4382.883201
-0.987398,84,4389.666169
-7.001,1,4390.328722
18.899446,153,4400.849037
-1.871445,178,4413.451601
-0.511281,192,4432.684952
-1.018615,114,4442.675179
-6.975321,41,4450.730782
-7.001,1,4451.464283
-2.095965,76,4456.152241
5.724699,227,4469.59156
1.297873,146,4481.987715
0.082467,111,4489.865023
11.001987,281,4515.73786
-1.422672,154,4526.939672
-7.001,1,4528.260196
0.514966,112,4537.728423
-7.102753,5,4538.561335
19.642478,652,4593.034656
-7.001,1,4593.28739
4.095933,212,4608.758762
-7.001,1,4609.006824
-6.83354,22,4610.783367
-7.001,1,4612.619867
-6.692068,8,4613.674549
2.01471,149,4623.147236
-4.099471,51,4629.541784
0.782497,132,4640.534429
34.809906,450,4672.708136
-2.74022,83,4678.50756
11.055373,652,4728.896134
-5.460512,33,4734.005843
14.177015,439,4777.033288
-1.805124,82,4785.139385
1.515357,150,4796.699157
-6.473754,9,4797.864828
-7.27333,13,4799.128109
-6.816927,9,4799.74723
3.269749,178,4814.880321
4.501205,164,4826.439379
-3.098147,66,4831.936562
0.805377,101,4839.209505
-7.001,1,4839.846249
5.199509,208,4858.79184
28.641887,396,4886.467223
-3.662582,59,4890.17906
11.815626,652,4941.232571
-1.469407,103,4949.409461
2.547124,177,4963.096984
-2.045974,85,4971.465901
14.698537,502,5002.438048
-7.001,1,5004.33303
3.959398,153,5016.081941
-7.001,1,5016.691192
-7.001,1,5017.300826
-6.933528,2,5017.633345
2.083136,268,5041.691876
-4.52826,172,5054.483658
-7.001,1,5055.298299
28.150275,267,5078.718404
12.385754,374,5105.152105
-2.400961,92,5113.081864
-6.933018,6,5116.335342
-2.500349,76,5123.139658
-5.58877,22,5124.89558
-6.246824,17,5126.0505
-4.034101,120,5135.140219
1.307774,652,5187.992672
3.947673,239,5205.685568
-7.101074,7,5206.222219
-7.001,1,5206.860342
3.501181,168,5219.824892
8.374774,258,5249.650807
-3.430189,74,5255.161879
-4.268009,153,5268.809514
4.671003,237,5286.693349
22.298321,540,5328.897894
-7.001,1,5329.599143
5.558478,237,5347.732424
-5.606971,22,5349.563945
35.005315,504,5387.901146
7.281024,241,5408.218685
4.299658,187,5422.828141
-7.266552,8,5423.999435
12.712841,385,5449.819388
-6.728143,13,5452.24631
31.09059,563,5492.611806
-5.909623,80,5498.801978
31.087886,431,5532.734212
5.481939,227,5549.249674
26.961526,652,5597.836156
-0.065193,172,5608.410565
-7.001,1,5609.375085
5.929609,180,5624.259561
-5.270675,91,5630.248428
-1.107501,652,5684.784986
13.40849,353,5710.101835
0.933911,192,5722.908049
1.580039,149,5733.593598
-7.001,1,5733.78686
3.879923,211,5747.411309
-7.001,1,5747.619089
5.576504,199,5762.446822
-7.001,1,5763.094258
-0.657882,625,5806.772675
7.145198,218,5822.079082
23.694019,540,5866.104389
4.627712,179,5880.12565
-4.69945,32,5883.892775
-7.001,1,5884.566102
-2.834796,81,5889.917597
-7.001,1,5890.989775
8.767757,257,5915.572331
16.976612,369,5940.945549
-7.840048,23,5943.140408
-2.531195,80,5949.18858
-7.001,1,5949.389252
3.925825,195,5963.082273
-4.195789,70,5968.884867
11.443516,652,6016.119587
31.780363,527,6052.16033
12.24955,258,6071.051287
-2.108849,113,6081.252172
-1.011834,90,6087.221896
18.67629,339,6110.05961
-7.001,1,6110.781737
-7.001,1,6111.830897
31.635984,331,6134.529207
21.215282,652,6184.871555
2.7103,153,6195.464413
-7.001,1,6196.110198
0.094725,216,6212.455605
-3.678239,91,6224.682113
24.765386,652,6282.477858
-6.495339,10,6284.091371
33.124242,464,6323.382606
-7.001,1,6324.060405
9.691397,652,6377.304784
10.224914,652,6431.125859
-7.001,1,6431.316726
-7.001,1,6432.357004
12.264737,652,6478.724479
-2.833091,83,6485.959903
10.361633,273,6507.059911
-1.590727,95,6515.170744
-7.001,1,6515.383613
3.848621,187,6528.722032
-4.508792,57,6534.336373
-1.387436,176,6547.022963
6.095665,216,6564.149136
21.644894,652,6615.464079
15.950316,652,6669.583817
-7.001,1,6669.88185
33.917259,361,6700.890718
8.74158,219,6716.19729
18.778035,323,6743.860135
-5.619885,117,6753.617201
-1.129515,100,6762.94492
-7.001,1,6763.180942
-4.608166,30,6765.153376
6.038538,223,6779.261109
-2.461897,85,6786.031519
-2.695543,85,6791.839132
-7.001,1,6793.033795
-7.001,1,6793.328944
9.365923,235,6807.890687
17.794611,652,6859.976404
-7.001,1,6860.20157
-6.849622,6,6860.753646
-3.949573,46,6864.132184
0.36346,132,6875.120059
5.00897,430,6906.575751
1.823612,121,6915.5914
-7.001,1,6916.188407
25.623289,441,6949.448178
-2.811197,67,6953.822093
0.909416,277,6976.546623
-2.331213,112,6983.817373
4.060461,146,6995.150979
50.746948,538,7037.031976
25.456901,398,7067.932271
25.012018,569,7110.887878
-3.996566,52,7114.369514
46.277603,652,7161.254756
1.29752,159,7172.290264
3.794877,164,7186.654696
10.686293,204,7204.213005
-7.001,1,7204.511337
-7.001,1,7205.153015
12.83551,511,7253.077353
-1.631679,81,7258.924551
6.261697,257,7282.7358
8.784375,269,7304.47232
1.670352,146,7316.067326
-7.001,1,7317.062455
3.187804,157,7325.74791
43.125366,536,7368.779128
35.467408,341,7403.771231
12.366897,259,7420.615271
1.511982,127,7431.638518
-1.924247,61,7437.500428
-7.001,1,7437.775425
5.057348,187,7458.492751
-6.166982,15,7459.963028
-5.929304,27,7464.780726
-0.700171,83,7471.85476
-7.001,1,7472.523048
6.271151,162,7486.582064
-7.001,1,7487.234962
-7.001,1,7487.86979
-4.369959,58,7497.914312
44.871776,652,7553.195525
12.385344,652,7601.093246
8.153951,292,7622.8691
-1.493523,104,7630.542556
6.720964,261,7657.402876
-7.001,1,7657.662674
0.570133,121,7668.26458
-7.121602,27,7670.554345
15.357892,652,7715.519472
9.783967,218,7734.501148
4.864806,652,7779.956772
4.639945,151,7794.063327
3.373374,163,7806.756088
15.482591,324,7830.659904
4.110781,198,7846.677891
32.428099,652,7893.731586
1.624428,171,7904.903712
-2.425024,71,7911.484421
-6.892939,27,7913.773854
1.824151,110,7921.214077
5.487216,194,7935.918687
-3.817494,69,7941.272008
-3.093357,89,7947.203393
-7.001,1,7948.620725
11.496427,259,7963.337426
17.087736,125,7970.778694
3.655707,171,7984.850634
-9.554739,57,7990.50588
-5.949899,15,7991.83304
10.335437,99,8000.979614
10.594698,652,8045.806704
-6.122478,18,8048.422482
2.296021,144,8060.029928
-10.177623,371,8091.978082
-6.052196,18,8095.060915
-7.001,1,8096.517659
