#{"t_start": 1642007555.3032732, "env_id": null}
r,l,t
-9.409251,50,11.578766
-7.001,1,12.164835
-6.031452,42,14.562762
-6.305505,429,51.545742
-7.001,1,51.775198
-10.461707,652,106.723664
-7.700996,19,107.871815
-3.389168,652,156.308872
-8.964083,44,159.561283
-7.001,1,160.2579
-7.008689,30,163.782717
-7.001,1,164.109809
-2.550649,652,223.694926
-7.001,1,224.162704
14.215138,652,267.36368
-11.347006,95,273.938986
-8.426209,42,280.54983
-14.624626,428,311.545848
-7.001,1,312.128953
-7.001,1,313.941451
-1.756038,406,340.211485
-7.486461,6,340.755421
-4.163136,121,348.521125
-13.486311,129,357.006021
-1.125534,390,387.312649
-9.134269,52,390.930591
-6.875502,4,391.303069
-7.001,1,392.90093
-7.690773,652,437.214305
-3.335159,454,466.558214
-14.716215,183,479.999944
-6.983908,116,487.302718
-7.001,1,487.618726
-8.08331,652,532.056921
-5.920726,187,543.618562
0.748959,227,559.367757
-7.328544,56,563.387308
-8.201111,396,590.713037
-2.736912,200,603.761137
-8.538944,42,609.541541
-6.670038,147,620.33249
3.211876,401,650.800258
-0.426191,521,689.629903
-2.517358,224,703.232402
-6.883068,12,704.369888
-7.001,1,704.653218
-5.041037,652,748.735343
2.974029,416,775.03589
-2.405313,144,785.690262
5.28058,508,818.965223
9.231874,510,857.103236
-7.001,1,857.397847
-1.120099,249,878.024079
-5.106588,109,886.383475
-11.511252,236,908.993205
-8.963253,119,920.406962
-7.001,1,921.013325
-7.001,1,921.237408
-3.647516,103,930.485773
-3.733603,120,939.043461
-5.162404,89,944.171402
-1.925076,203,959.640002
-2.416155,333,985.065862
-9.167592,175,999.201736
-7.001,1,999.831268
-7.151234,15,1000.958018
1.262357,217,1015.026195
-7.001,1,1015.699063
-5.947042,31,1024.121816
-7.12039,19,1025.324605
12.542352,652,1070.268075
-4.933876,89,1076.815462
6.30907,364,1100.494122
0.506435,652,1154.6867
11.263212,58,1158.390096
6.116215,322,1185.893462
-7.001,1,1186.199402
-7.001,1,1186.404318
-6.920297,21,1187.634201
1.140199,274,1212.246536
-7.072326,62,1217.007192
-5.504229,28,1219.374969
0.920672,181,1229.470045
-7.001,1,1230.225327
-6.632372,84,1236.690046
10.223789,553,1277.703874
-3.81657,92,1283.685157
-7.001,1,1284.626631
1.658667,207,1297.214599
-0.248304,203,1311.718465
-2.335212,94,1318.14922
-5.483867,56,1321.670133
-8.017043,14,1322.872832
-6.548876,10,1323.550955
-7.001,1,1323.787227
5.222658,278,1342.165966
-8.353313,139,1352.303357
-4.821161,38,1354.63383
-5.577855,128,1364.319372
-2.656731,116,1375.452461
-4.285364,239,1390.316569
-8.855685,81,1397.99034
-4.160109,73,1403.478069
-1.534474,106,1412.853638
-7.001,1,1413.144947
-7.001,1,1414.286618
6.462525,369,1452.941246
-8.069493,380,1485.445334
-7.001,1,1485.735619
-7.001,1,1486.067786
4.569286,449,1520.470566
-7.001,1,1520.691304
27.770496,413,1559.771478
4.003286,235,1583.765528
-3.311038,63,1588.957793
-5.42297,115,1598.386006
-6.121333,18,1599.557593
0.159241,652,1648.141071
-8.269871,35,1653.354445
-1.951311,284,1673.10375
-1.407965,96,1679.949455
-3.655336,230,1698.727632
-7.001,1,1699.372528
9.76921,498,1740.834124
-7.001,1,1742.62959
0.527892,239,1762.061311
-7.129515,7,1762.954365
-2.999577,113,1775.761478
-9.377259,48,1778.230163
20.803652,652,1826.374859
-3.254966,220,1841.684851
-5.663806,26,1846.131247
-7.001,1,1847.206784
6.767327,332,1876.746977
-3.751588,63,1881.53427
13.383607,652,1931.647395
2.303533,396,1965.553477
9.952744,477,2008.255119
-7.001,1,2008.465899
7.71228,325,2031.395655
-1.445081,285,2054.726303
-7.001,1,2054.948554
-5.132622,36,2056.830896
-2.592216,172,2072.186207
-3.988285,254,2092.541856
-1.210393,289,2119.353998
7.528207,256,2142.005882
-3.415175,652,2194.926289
0.787795,110,2205.706117
-7.54506,45,2209.080793
-3.940172,57,2215.438215
5.901129,343,2242.184855
-7.001,1,2243.659247
8.365523,265,2262.266114
-1.717876,106,2273.508948
-7.011,2,2273.761744
18.325166,390,2308.859522
9.026858,292,2333.523537
7.655079,308,2355.632443
1.823371,152,2366.496302
3.557003,178,2380.813425
0.677495,111,2393.074096
-6.621153,19,2395.676888
-1.272269,118,2405.832004
-0.09575,133,2416.560477
3.661848,155,2432.807515
32.567486,652,2485.121095
11.634532,283,2509.168556
3.21975,170,2527.167711
1.450417,164,2543.16783
0.668499,145,2552.181311
-5.43899,54,2557.422717
-10.579537,58,2560.989171
-5.966603,19,2563.487618
-6.692005,18,2564.90463
12.595688,372,2590.442259
4.790876,195,2605.981482
2.360272,185,2629.087919
-5.601923,44,2633.090748
20.099081,559,2677.932822
30.97778,319,2703.548264
-7.001,1,2704.238029
-2.60273,73,2711.248541
15.831431,440,2748.089488
-3.541572,116,2756.565533
-7.001,1,2756.823664
-5.489608,103,2762.713134
-7.002,2,2764.091594
-6.576691,29,2765.54758
-7.983874,132,2775.802217
-2.122046,128,2786.431876
1.96896,118,2799.060647
-5.314678,125,2811.616021
-7.001,1,2811.914882
-5.534273,21,2813.424961
-7.0,1,2813.617614
-7.001,1,2815.024247
6.391473,202,2829.158231
3.946793,138,2840.7789
11.21483,652,2890.899974
-6.752599,6,2891.371359
-3.189831,101,2898.180604
0.9736,143,2913.485631
-7.001,1,2913.799188
1.607814,127,2924.503997
-4.199042,49,2929.261091
0.374114,149,2940.621674
-2.200786,136,2958.447007
-3.256201,69,2963.66317
5.744124,235,2979.171152
-7.001,1,2979.412078
-3.77578,49,2984.234738
-9.572867,34,2987.36472
-3.964474,40,2991.624785
-4.615065,203,3007.866894
-4.863268,126,3014.944446
0.991904,132,3022.842992
9.513782,433,3064.597205
3.229901,160,3075.760392
13.961747,299,3105.774766
-3.100449,50,3109.171052
-7.001,1,3109.793987
9.999,1,3110.007712
-7.001,1,3110.364529
-1.473654,94,3120.254868
-7.001,1,3120.53608
1.192048,148,3133.789619
6.309082,184,3150.320133
-7.128502,10,3151.389899
-5.289572,232,3169.991493
-7.001,1,3171.488364
-8.725697,99,3176.982114
0.563655,132,3186.433229
3.582715,335,3222.331039
-7.001,1,3222.539896
12.337161,322,3248.102527
-8.169127,159,3259.078175
-7.001,1,3261.698535
-7.555295,253,3282.610763
-7.001,1,3283.261688
12.286796,309,3306.998888
-4.282388,85,3315.044501
9.420434,273,3339.636648
-7.001,1,3339.863469
1.899774,109,3352.091705
-1.933376,60,3357.166509
1.489417,469,3388.193285
-4.436563,119,3399.688437
2.258943,130,3408.35666
-7.001,1,3410.536432
3.013144,454,3452.386407
2.019663,164,3466.192173
-7.001,1,3466.450448
-6.440193,8,3470.557407
-7.001,1,3471.694765
28.402903,449,3510.636336
-3.163639,63,3516.390753
4.337601,210,3535.287516
-11.923941,106,3543.525834
2.400092,210,3561.7427
-7.001,1,3562.443449
-2.560638,52,3565.9412
1.989509,608,3617.300725
34.087392,652,3672.873876
0.133296,92,3683.834769
-5.821692,18,3685.341515
20.141002,442,3716.10836
1.460054,121,3724.311206
13.532054,277,3754.189352
