#{"t_start": 1642007553.8987384, "env_id": null}
r,l,t
-12.270686,155,21.744917
-7.427955,6,22.846864
-14.022951,140,33.111577
-6.611215,23,36.603831
-10.649475,652,93.459042
-6.693681,83,99.818352
-20.312172,434,132.219963
-3.048572,100,139.813287
-4.90108,43,142.396633
-7.001,1,142.673479
-7.001,1,142.952356
-7.001,1,143.230364
-6.091566,333,168.866777
-26.205611,517,214.973891
-5.691784,350,240.453306
-7.823421,33,243.038058
-6.178827,517,284.30671
-7.001,1,285.323764
-3.888606,141,292.335119
-7.001,1,292.591362
-7.001,1,293.991724
-7.001,1,294.258927
-7.001,1,294.934033
-12.479568,652,340.804728
-0.977082,652,388.23712
-21.74881,324,415.002385
-11.471027,144,424.539091
2.345453,390,447.857242
-5.70287,143,455.955042
2.695799,652,501.522144
-3.224685,652,544.475036
5.150247,652,589.696758
0.217968,505,626.754454
-5.868367,60,632.608063
-4.179397,370,660.274834
-6.475948,26,663.57775
-11.224227,159,674.329039
-7.011,2,675.389446
-0.501991,330,696.933772
-6.519007,652,740.399771
-7.001,1,740.645427
-7.001,1,741.292406
21.195652,652,783.488058
-4.479707,492,816.968993
-9.132098,65,821.572665
-4.374995,270,844.527669
9.347186,495,880.780568
-7.001,1,881.074688
6.006423,534,928.402521
4.585058,447,962.587729
5.545912,334,988.664811
-7.001,1,988.977532
-7.001,1,989.636681
-10.320055,70,995.018573
-2.587041,322,1017.692147
-7.001,1,1018.998796
-1.762,166,1036.330885
4.429643,340,1060.250939
-6.717258,219,1073.352021
-8.139388,37,1076.56255
-0.466849,161,1086.022722
-7.001,1,1086.311521
-3.617788,652,1131.864621
-7.011,2,1132.616076
12.72051,551,1183.802782
-6.937092,6,1184.287942
1.848551,349,1215.337809
15.158746,521,1249.78462
0.67912,351,1277.05974
-2.76112,261,1295.008468
-7.674555,652,1337.784129
-7.001,1,1338.329157
2.734461,288,1358.475434
-2.881433,132,1368.19621
-9.577096,68,1376.298336
-7.001,1,1376.531985
-6.579949,137,1384.734082
-2.42622,129,1394.22032
-6.004074,24,1395.919575
-4.148773,69,1402.707377
-1.662632,223,1420.316701
0.897369,176,1443.333595
-4.314294,52,1449.054742
26.106484,652,1502.422966
4.827142,416,1535.977498
-6.733783,62,1540.577421
-7.055647,10,1541.60369
-8.027438,26,1546.718703
-4.009066,96,1558.656137
-14.970384,143,1570.014779
2.366433,573,1620.9536
-3.654271,73,1626.151351
-3.460422,451,1659.780746
-8.903439,337,1683.774962
-7.001,1,1685.32099
-3.435261,115,1693.588646
-7.001,1,1694.759642
-0.563822,154,1705.181423
-7.001,1,1705.512529
27.811603,450,1746.107631
-7.001,1,1746.357363
-2.283273,220,1765.407917
-7.012,3,1766.185773
-1.613465,170,1782.962151
15.978199,569,1821.976438
-1.708357,140,1832.640666
3.703375,337,1864.019178
34.938446,652,1915.468645
-0.983533,148,1926.406876
-6.628999,5,1928.705904
4.331578,269,1947.894701
-7.008362,5,1950.008188
-7.001,1,1950.665163
3.340691,226,1970.780882
-0.158597,153,1981.281674
-5.35295,54,1986.243979
-7.001,1,1986.917444
-2.850265,69,1995.095355
-2.3487,75,2001.1806
-7.001,1,2001.513065
-7.065106,10,2002.296947
-7.001,1,2003.419189
-7.001,1,2004.118729
10.293961,652,2048.857886
-7.001,1,2049.881499
0.364688,152,2066.265897
-7.001,1,2066.880827
30.808571,483,2104.881209
-7.001,1,2105.521725
-5.127252,55,2112.201725
