#{"t_start": 1642956403.7227478, "env_id": null}
r,l,t
-10.879021,19,8.363437
-12.178004,198,33.746377
-8.357403,46,42.261954
-7.001,1,42.988701
-22.053649,305,77.66049
-6.12674,42,82.136724
-10.736173,39,87.375622
-13.121957,155,104.672124
-7.055514,7,105.951283
-2.537342,117,119.382429
-6.302286,53,125.658173
-7.001,1,126.456955
-7.001,1,126.75523
10.605718,11,127.966842
-7.001,1,128.694657
-8.009923,14,131.60721
-7.001,1,132.34831
-6.699498,2,133.153113
-21.179122,366,175.133357
-13.770375,136,188.374781
-6.969163,3,189.33732
-5.746935,4,190.371603
-7.370963,3,191.533952
-6.627432,6,192.750041
-6.999402,100,205.07776
-7.84504,13,206.868222
-11.105232,56,213.54056
-7.001,1,214.267577
-7.842724,4,214.872298
-7.001,1,215.611092
-21.485589,302,250.839979
-5.987626,134,265.004771
-13.611237,100,275.280388
-9.597457,139,289.31521
-7.0,1,289.600509
-28.368146,229,317.119003
-5.583318,136,333.211912
-6.738787,7,334.810016
-36.004711,556,395.949195
-7.001,1,396.714654
-6.547491,62,404.826469
-6.924977,2,405.790232
-7.001,1,405.964077
-7.001,1,406.419574
-7.001,1,406.731531
-9.246716,80,417.195191
-18.825868,652,486.175199
-6.435427,65,494.229044
-12.70458,123,510.960632
-8.198029,16,512.982342
-5.198351,112,525.961967
-8.646502,6,526.789378
-20.66406,539,589.549109
-7.001,1,590.817674
-23.143858,223,618.363337
9.919851,652,694.329276
-7.001,1,695.034596
-9.044353,40,700.793765
-14.954018,92,710.071479
-16.139553,129,730.198098
-6.010237,16,732.218997
-16.465829,652,809.603805
-21.811507,652,882.761199
-7.470593,338,921.100087
-5.615312,14,923.447356
-7.001,1,923.711812
-7.001,1,924.365747
-10.130211,299,960.717905
-18.780363,153,977.039455
-7.001,1,977.352004
-7.94103,20,979.852246
-7.001,1,980.206816
-13.143076,652,1056.399705
-16.571328,652,1127.206997
-24.756367,620,1198.519768
-8.694558,145,1216.236665
-18.045351,652,1285.233995
-14.187582,652,1354.434645
-7.001,1,1354.826488
-7.020537,2,1355.959576
-7.736817,14,1357.76771
-24.037212,652,1435.432148
-17.233825,243,1464.003046
-10.638592,408,1514.851683
-6.107897,44,1519.191159
-7.233756,50,1523.63052
-7.001,1,1524.306875
-7.001,1,1525.032338
-10.663512,69,1532.324501
-17.665922,652,1603.614216
-7.001,1,1604.707106
-6.662558,13,1606.445203
-32.361603,652,1683.423146
-13.267221,300,1716.793851
-3.400346,211,1740.475647
-11.333275,79,1751.003737
-7.339561,82,1762.282303
-7.001,1,1762.628061
-3.767697,134,1777.416971
-22.585838,652,1847.908517
-7.354145,106,1861.83637
9.898961,584,1931.81855
-8.468621,24,1934.277544
-15.412863,603,2004.414952
-8.772267,7,2005.371353
-5.981238,8,2006.798013
-17.902509,517,2064.504831
-20.3211,433,2107.958865
-16.940383,652,2180.161451
-5.035857,20,2183.258012
-8.53654,18,2185.452638
-14.361184,66,2193.949423
-25.256351,652,2270.735004
-14.053593,205,2290.842647
-9.887368,150,2308.326529
-24.290901,652,2385.940506
-7.001,1,2387.122306
-18.304087,652,2479.104872
-14.344486,511,2536.612894
-11.77726,22,2541.686142
-7.001,1,2542.941319
-15.12596,652,2617.421514
-5.727994,9,2618.447053
-6.443158,57,2625.546936
-7.001,1,2625.963061
-2.587133,161,2646.358454
-6.557589,262,2676.822958
-18.379572,388,2719.662845
-17.734233,111,2737.965905
-9.347526,111,2749.955237
-0.242842,134,2767.36202
-5.708333,16,2769.477957
-7.001,1,2770.575994
-23.510938,585,2834.35541
-7.001,1,2835.059061
-12.122961,276,2864.179842
-7.182451,99,2875.24699
-2.42142,136,2890.60381
-11.056049,652,2965.849658
-6.857964,19,2968.267215
-5.713461,652,3042.783702
-7.568703,652,3122.072228
-7.036394,146,3139.539223
-15.849193,104,3151.040346
-14.150157,157,3170.791337
-7.001,1,3171.068262
-5.964933,51,3176.144756
-10.464743,291,3206.499518
-7.001,1,3206.854547
-28.273824,479,3261.654011
-9.117945,117,3274.804272
-6.50852,56,3281.623766
-0.088072,182,3306.429643
-8.303102,17,3308.644781
-6.828813,25,3310.962122
-6.326415,63,3319.459408
-5.614152,30,3324.016388
-21.654991,338,3366.515614
-30.993411,652,3446.064155
-18.624441,235,3471.732941
-7.001,1,3473.139397
-7.32741,55,3479.364558
-4.068231,221,3503.397503
-7.290506,652,3583.025649
-4.504104,34,3586.663798
-6.866921,5,3587.918087
-25.892714,590,3654.314643
-5.742272,43,3658.371318
-7.713618,8,3659.723803
-7.001,1,3660.683951
-7.001,1,3661.404789
-10.034717,53,3668.262134
-5.87067,57,3676.207273
-6.760809,3,3677.14823
-7.225734,3,3677.94815
-9.788996,120,3691.203609
-4.766121,223,3716.58973
-8.007744,7,3717.412028
-6.333072,9,3718.495136
-7.001,1,3718.882284
-8.492404,652,3794.435828
-7.001,1,3795.355762
-7.232698,337,3836.589116
-7.15838,107,3849.932561
-7.001,1,3850.318883
-6.972866,10,3851.84679
-6.04058,4,3852.826783
-8.487241,652,3926.23023
-7.001,1,3926.560582
-3.548049,37,3933.637812
-17.803287,481,3996.972691
-6.590863,64,4005.157332
-6.527948,27,4008.688858
-7.593413,11,4010.356171
-4.110869,36,4015.581297
-7.26172,157,4032.513622
-3.593357,652,4115.354046
-0.48816,253,4142.635038
13.884669,519,4206.492918
-6.899858,9,4208.268772
-4.060326,279,4238.26647
-5.13693,153,4258.180968
-6.846194,51,4265.137955
-3.496323,91,4277.57279
-4.656194,14,4279.635778
-4.686846,142,4294.742358
-7.527016,26,4297.418029
-7.001,1,4297.754876
-6.682166,3,4298.38429
-3.749451,43,4303.078604
-7.998016,61,4311.306988
-9.201238,141,4325.827946
-7.001,1,4326.146666
-1.943539,300,4365.721584
-4.384703,77,4378.419177
-7.001,1,4379.221752
5.528608,652,4455.756734
-7.001,1,4456.09613
-7.001,1,4456.968348
-14.381,652,4531.320548
-1.970348,97,4544.151335
-4.181412,29,4547.949077
-11.096255,651,4627.740162
-7.848911,155,4647.512408
-3.391096,83,4656.62768
-12.016666,652,4735.07781
-7.001,1,4735.413982
4.770973,106,4748.695252
-2.986729,32,4753.548524
-10.126311,500,4809.717988
-8.257951,5,4811.786155
-24.097643,571,4877.677916
-0.160444,158,4899.008214
-4.42024,67,4905.934369
5.99062,652,4981.310002
-8.387182,6,4982.149188
-6.687434,2,4983.01103
-2.861498,137,4996.498039
3.739604,177,5015.505463
-5.299509,15,5018.896593
-7.001,1,5019.850672
-1.362957,200,5040.40499
-9.516897,652,5118.633996
-7.001,1,5118.929572
-2.457646,118,5131.014923
-3.874807,123,5146.517282
-7.001,1,5147.252112
-7.001,1,5147.63945
1.755433,242,5179.933604
-7.026108,354,5224.095185
-9.482452,250,5253.797977
-7.001,1,5254.171962
-6.550129,6,5255.028807
-2.091277,151,5275.177426
8.860731,276,5305.677761
-7.001,1,5306.406271
-7.001,1,5306.738309
-9.659719,8,5307.675926
-6.669873,64,5317.363495
-14.58695,85,5327.128941
-4.890386,128,5342.846313
-5.822427,58,5348.973943
-6.588717,2,5349.386226
-15.950284,652,5429.787845
8.769466,648,5510.460679
-5.044796,652,5592.217534
-7.42527,17,5594.401947
-4.436213,21,5597.042949
-3.191602,33,5601.522525
-7.001,1,5602.263793
-2.120687,77,5612.224115
-7.310331,204,5639.555993
-7.317118,3,5640.39245
-7.214951,2,5640.829156
3.39628,162,5660.846755
-7.263958,652,5741.943264
-7.001,1,5743.060935
-2.520125,58,5750.365242
-8.596496,8,5751.206706
-6.525027,2,5752.626333
-7.001,1,5752.946129
-11.90616,184,5777.38396
-7.001,1,5778.121174
-10.148708,167,5801.269858
-5.391102,48,5809.084677
-6.914001,61,5816.540992
-7.001,1,5816.909558
-6.928906,20,5819.94893
-5.022963,7,5821.422097
-7.001,1,5822.075322
-2.30087,57,5831.065821
1.654949,521,5896.749942
-8.688041,282,5931.645435
-20.451571,570,5995.433429
1.377525,223,6020.561882
-3.747575,441,6076.058
2.973638,269,6107.462781
4.768821,201,6133.324139
-3.341047,442,6190.4769
-3.108561,154,6211.011815
-5.569494,41,6216.765953
-2.751585,207,6248.225823
-13.726469,435,6305.492814
-5.589882,5,6306.190954
-5.242638,105,6322.640492
-7.001,1,6323.057446
17.103394,265,6356.616701
-4.806033,60,6365.498891
3.067607,104,6377.106975
-7.001,1,6377.44925
3.356112,396,6427.237449
-6.98499,6,6428.314759
-6.486104,32,6435.210192
-6.983286,4,6437.021808
-13.044717,336,6476.966623
-7.005191,2,6477.421861
-1.876198,59,6485.581745
-3.488848,58,6492.447136
-3.919019,15,6496.800041
-7.001,1,6497.082392
1.319623,190,6516.502034
-6.461839,11,6518.392938
-10.175035,169,6539.964322
-2.592908,39,6545.24437
1.01552,95,6556.103832
0.181088,116,6569.408232
-2.476471,64,6576.122349
-4.762868,18,6578.063149
-6.619158,13,6579.464039
-7.001,1,6579.937543
-6.926453,652,6654.109848
1.045908,652,6731.906922
-7.001,1,6732.629707
-2.915651,193,6757.978133
-10.334023,251,6789.346035
-7.001,1,6790.272868
-1.738797,357,6831.017119
-6.384882,16,6832.651837
-8.600356,6,6833.333161
-7.257832,391,6873.99928
-7.001,1,6874.274046
-5.969137,7,6876.745666
-5.356503,138,6893.500081
-9.452242,130,6909.1466
-7.001,1,6909.538593
1.903842,185,6931.322734
-1.418369,317,6971.12254
-3.901212,46,6976.489859
9.769175,204,7001.470564
-7.001,1,7001.750531
-3.471741,196,7024.585842
-20.570127,155,7048.003381
-6.728083,3,7049.540499
-3.936865,652,7126.73288
4.123658,234,7155.54578
-15.450757,311,7198.540032
-1.986478,286,7233.229804
-6.455959,8,7234.146093
-1.926358,86,7245.46804
4.395424,386,7291.165594
-6.245059,62,7297.279063
-1.560131,47,7304.165963
7.633235,449,7360.335157
-0.009362,80,7370.616463
-5.928875,69,7382.771191
-7.001,1,7383.521765
-4.599761,8,7384.487819
0.437175,85,7396.678878
-6.721928,20,7399.772898
-4.435763,40,7406.016383
-3.884561,102,7421.949441
-6.248892,14,7424.664911
-5.896577,159,7443.370748
-6.232219,406,7496.285999
-2.306048,66,7504.376316
-7.001,1,7505.110444
-2.482533,110,7516.144204
-0.361665,256,7553.294507
-3.108358,51,7559.211844
0.846598,236,7590.533607
-7.001,1,7590.875503
-7.001,1,7591.196682
-3.500977,142,7612.949902
-11.110848,327,7654.036969
-7.001,1,7654.799621
-4.92951,357,7700.297434
-5.194213,33,7704.155704
-6.146464,151,7723.565217
-1.097203,54,7729.779915
-8.463872,23,7732.229957
-8.184503,29,7736.408049
