#{"t_start": 1642956403.414474, "env_id": null}
r,l,t
-11.929391,321,48.945071
-9.926031,8,50.476176
-26.280884,357,91.287708
-10.708232,193,113.294794
-8.315228,33,117.988668
-6.169259,652,197.422717
-28.122749,425,248.430954
-5.119652,102,260.145138
-7.857473,652,332.958006
-14.128796,652,409.079033
-13.490196,139,426.0658
-24.652488,220,448.059719
-15.515163,652,524.326836
-16.964628,81,533.899494
-9.073278,54,541.128803
-7.770448,174,559.228653
-16.515505,652,638.274548
-22.525071,652,715.73918
-10.145859,14,719.378003
-11.889393,71,729.36256
-4.622292,183,753.510593
-14.243048,269,785.946141
-3.381469,177,804.059405
-8.876597,652,876.885099
-30.219514,652,954.372246
-6.759548,17,956.709138
-7.001,1,957.047318
-8.780799,652,1032.314073
-7.001,1,1032.65783
-7.001,1,1033.370181
-7.001,1,1034.108961
-7.001,1,1034.422722
-8.283077,25,1037.395382
-10.75047,143,1051.580588
-6.00399,9,1053.222717
-9.700639,16,1054.849399
-6.684618,3,1055.541873
-22.030789,652,1127.091161
-12.175953,652,1201.993684
-9.790548,90,1214.37449
-8.999197,135,1229.659189
-7.001,1,1230.391964
-18.5792,652,1297.072044
-7.380446,32,1299.964932
4.072588,652,1373.930953
-7.001,1,1374.739092
-7.001,1,1375.559805
-28.493629,652,1452.579122
-11.095201,318,1491.390466
-7.001,1,1491.789883
-7.001,1,1492.15352
-4.392555,151,1508.918614
-29.087044,461,1557.627657
-4.306269,385,1601.16145
-30.361986,638,1678.340269
-6.751184,61,1684.799198
-8.738648,24,1688.891812
-8.623649,652,1764.705827
-7.001,1,1765.075474
-29.920887,625,1831.216321
-6.910802,164,1850.279706
-6.997976,2,1852.002141
-7.513371,652,1929.588454
-7.001,1,1929.89541
-6.704403,38,1934.018414
-9.56773,117,1949.180801
-6.926112,6,1949.866024
-11.340067,84,1959.640181
-7.001,1,1959.928708
-7.659488,284,1991.384905
-7.001,1,1992.888968
-14.879678,587,2058.151888
-7.001,1,2058.526921
-9.199963,49,2063.089477
-4.21102,652,2132.421445
-8.9454,8,2133.720271
-10.30729,131,2147.15884
-8.471513,384,2191.555811
-10.043081,138,2208.545796
-6.25924,4,2209.639366
-6.67255,14,2211.47997
-24.22363,381,2255.765764
-13.862127,545,2315.865686
-6.77875,3,2316.951085
-18.098108,160,2336.903758
0.190719,146,2354.798846
-7.885695,652,2444.9588
-6.91311,2,2445.910179
-6.36283,24,2448.675653
-7.494403,12,2450.494879
-0.797135,66,2459.754874
-3.161905,189,2479.72985
-0.829262,65,2488.376498
-4.576999,128,2501.158304
-7.571324,393,2548.393035
-17.040631,652,2623.758295
-6.823733,29,2628.434506
-8.608165,83,2638.656402
-7.001,1,2639.944017
-14.569656,308,2674.129846
-12.892272,52,2681.038679
-11.318513,36,2684.670412
-7.001,1,2685.782459
-5.37508,7,2686.626704
-19.999343,178,2705.055349
-30.551335,315,2746.524251
-19.049637,372,2791.119855
-10.30241,255,2817.842857
-7.001,1,2818.635017
-7.001,1,2819.613285
-14.208122,652,2889.598679
-9.401231,64,2899.587398
-10.734659,197,2921.04708
-10.179135,652,2997.405962
-16.068238,652,3074.612521
-6.0319,5,3075.310344
-7.001,1,3076.114434
-13.440913,652,3150.143914
-7.017556,5,3151.049599
-7.001,1,3151.344875
-7.001,1,3152.187604
-3.71843,242,3181.615988
-18.338996,274,3208.893341
-7.373874,9,3211.574323
-10.657442,27,3213.970723
-10.231065,223,3239.761964
-19.129306,514,3300.542514
-6.753555,33,3305.429755
-5.457532,66,3313.093302
-7.001,1,3313.406228
-7.001,1,3314.23328
-26.751537,361,3359.076991
-7.726369,61,3367.971442
-11.60432,652,3447.458261
-20.685158,408,3492.567704
-8.798213,321,3531.539464
-7.136327,10,3533.446646
-8.659742,497,3592.356114
-17.784366,652,3666.789572
-6.687713,52,3674.528413
-4.222611,505,3733.484228
-11.324147,104,3746.81467
-7.001,1,3747.496413
-7.001,1,3747.776145
-5.4131,513,3806.985527
2.365969,136,3822.964129
-7.44788,7,3823.938725
-13.32311,652,3899.285667
-7.856582,45,3904.752243
-6.033271,16,3906.498531
-6.069343,22,3909.025673
-0.249038,370,3959.287703
-7.661409,104,3971.432571
-7.001,1,3972.587242
-7.480667,3,3973.807365
-0.837681,150,3993.340998
-19.562122,360,4037.780163
-7.001,1,4038.558288
-7.001,1,4038.86402
-17.426708,652,4118.933656
-22.961181,652,4194.329362
-6.52069,12,4196.85294
-8.579707,64,4205.531092
-3.513623,60,4213.525038
-10.999206,161,4231.10327
-7.001,1,4231.432961
-8.870405,14,4232.937718
-2.16147,151,4251.003452
-7.984009,652,4328.10506
-0.841237,120,4344.095046
-7.001,1,4344.419748
