#{"t_start": 1642956403.4654582, "env_id": null}
r,l,t
-9.306631,142,23.263695
-6.453746,8,25.014908
-7.001,1,25.297031
-16.372006,302,63.642758
-7.001,1,64.293505
-7.001,1,66.652516
-25.723262,652,143.500361
-19.025242,652,220.963432
-14.878773,70,229.646851
-27.821009,433,277.40927
-5.200627,652,352.450222
-9.864156,652,429.614994
-8.303818,652,501.143685
-7.001,1,501.477054
-7.001,1,501.824074
-18.102986,652,579.592891
-17.097711,48,583.931806
-7.001,1,584.283588
-7.001,1,585.257057
-15.985134,418,633.311411
-7.001,1,634.068021
-7.832526,13,635.802571
-6.319595,13,638.225805
-5.865454,105,651.150825
-16.006674,119,664.264479
-9.580394,54,670.975965
-8.70999,51,677.49182
-6.761714,407,728.547399
-7.964106,652,806.434276
-7.001,1,806.713523
-7.001,1,807.685562
-7.001,1,807.981774
-12.986901,652,879.349745
-6.977007,125,892.784433
-8.645582,9,896.036321
-16.545443,254,926.148091
-7.001,1,926.875977
-8.146064,3,927.838425
-5.674888,21,930.896734
-21.872664,203,953.035666
-5.322634,652,1028.372095
-22.87273,652,1103.080721
-7.001,1,1103.439629
-10.773259,652,1175.560461
-7.264567,7,1178.644543
-6.149259,6,1179.48477
-17.134494,652,1252.303969
-6.298933,162,1267.757976
-8.999526,20,1269.999088
-22.356052,652,1339.656084
-7.001,1,1340.376329
-12.026494,652,1412.861943
-13.622779,652,1496.839827
-28.711803,652,1566.711243
-7.869395,12,1569.309727
-5.678808,7,1569.981216
-6.687862,3,1570.575251
-6.856104,7,1572.02882
-6.246553,90,1580.310021
-10.987599,236,1608.38965
-3.101972,72,1618.094702
-4.747586,486,1675.283413
-9.01238,31,1678.965528
-10.948429,652,1752.543347
-24.060188,629,1823.016443
-10.636823,357,1865.260821
-20.901876,414,1912.624042
-7.001,1,1913.364968
-7.001,1,1913.688287
-8.07679,16,1916.975798
-7.001,1,1917.746166
1.641184,231,1942.834226
-13.748128,652,2019.114783
-7.127647,4,2020.057032
-3.50644,398,2063.975589
-23.453697,642,2131.805777
-21.287518,652,2206.875412
-5.819988,55,2216.600681
-6.479801,333,2252.325993
-6.558088,652,2325.632477
-7.001,1,2326.023333
-5.815206,96,2339.297104
-4.192321,652,2424.073313
-0.607746,171,2452.519444
-5.402311,29,2455.87584
-3.830455,13,2457.12413
-7.538546,4,2458.125226
-7.130902,652,2529.764548
-7.840262,2,2530.260732
-7.228225,1,2530.699658
-10.883729,500,2590.529048
-9.239655,19,2592.886693
-14.432805,356,2634.907454
-7.001,1,2635.195175
-7.001,1,2635.975379
3.158383,268,2666.566122
-7.001,1,2667.63334
-6.38188,8,2668.988267
1.889298,210,2693.596879
-7.001,1,2693.952079
-9.58131,341,2735.801363
-5.021918,9,2737.232495
-5.526581,106,2748.830579
-15.897702,652,2825.003325
-4.340945,652,2895.424191
-7.001,1,2896.230216
-11.475726,186,2917.779138
-7.001,1,2918.134022
-7.442416,6,2918.927091
-8.860662,517,2978.9511
-1.675858,57,2985.742371
-6.138779,652,3060.960442
-7.001,1,3061.696194
-7.001,1,3064.451888
-12.508484,652,3139.196022
-4.316124,170,3159.012782
-10.064659,60,3167.098138
-8.44312,107,3179.948454
-11.442787,342,3216.229599
-7.001,1,3217.06139
-6.923643,3,3217.594095
-25.804789,652,3293.072558
-8.022551,79,3303.335019
-14.837186,459,3360.799258
-5.452537,39,3366.157552
-10.698723,109,3379.930033
-7.2324,2,3380.438028
-8.281846,130,3393.363556
-13.147649,430,3449.631088
-6.833521,20,3451.581482
-3.718088,652,3524.177332
-7.001,1,3526.710537
-12.735876,114,3540.348788
-3.694332,27,3542.998963
-9.860549,652,3619.935403
-11.844453,652,3696.019472
-7.001,1,3696.679203
-9.73242,253,3726.308671
-6.329554,131,3741.577191
-7.001,1,3741.960093
-12.521001,652,3817.554022
-6.885367,25,3821.864012
-7.370177,463,3877.308563
-0.373243,354,3918.002121
-10.527877,65,3925.394821
-10.119063,652,4014.368321
-5.107728,114,4026.463909
-5.804943,54,4031.977352
-15.575024,394,4082.129209
-6.191554,5,4082.757179
-7.356117,5,4083.433011
-14.921133,507,4143.485825
-11.979226,542,4210.577321
-17.501026,541,4275.92372
-11.458098,290,4309.753483
-7.001,1,4310.063015
-13.955534,356,4354.034558
-7.001,1,4355.291146
-7.001,1,4355.98737
-0.744347,652,4433.749789
-8.287233,27,4438.857997
-8.047899,196,4461.850136
-11.306285,33,4466.474751
-2.8298,13,4467.870625
-7.001,1,4468.565701
-5.158008,19,4470.462931
-7.001,1,4470.949853
-19.775691,607,4539.538085
-7.27588,7,4540.515754
-2.926477,169,4561.907027
-4.980822,72,4571.055123
-7.737694,20,4573.619248
-6.067126,179,4593.711467
-7.379542,20,4597.825776
-4.703168,327,4638.373654
-9.151475,1,4639.17358
-7.860792,13,4640.575051
-8.921568,148,4657.819417
-6.763072,3,4658.883136
-25.119978,623,4732.419561
-7.141027,3,4732.946405
-4.051525,201,4759.195936
2.202795,652,4837.644354
-3.980105,80,4845.661581
-7.258431,222,4869.063227
-9.77773,652,4942.23223
-5.068537,73,4950.614954
-6.743458,62,4959.447382
-6.978457,14,4960.847515
-7.001,1,4961.594155
-8.002086,6,4963.247597
-6.232743,56,4970.284497
-2.295044,311,5004.216018
-18.621657,652,5078.797758
-7.001,1,5079.948024
-0.66994,135,5095.416566
-7.001,1,5095.837798
-6.833871,2,5097.267355
-7.001,1,5097.689261
-10.385741,23,5101.766128
-7.001,1,5102.52802
-5.768769,652,5183.160399
-7.001,1,5183.471698
1.85514,308,5219.418586
-1.779732,652,5298.105264
-6.346097,2,5298.550127
-9.996398,111,5312.532016
-7.001,1,5313.227189
-6.02635,11,5315.793171
-8.656078,150,5334.456153
-13.386672,257,5367.183231
-0.463584,115,5379.265922
-13.153621,588,5451.604242
-6.360187,6,5452.879875
-2.589467,174,5472.502734
-7.001,1,5473.162092
-6.836325,144,5489.276655
-3.852594,161,5511.985425
-7.001,1,5512.670345
-9.213782,42,5518.907269
-2.532923,335,5563.128069
-2.435521,31,5566.178251
-11.313968,427,5619.252865
-9.293835,6,5620.469087
-7.001,1,5621.188996
1.152117,338,5663.540782
3.490143,204,5689.353246
-7.001,1,5689.647567
-7.001,1,5690.381833
-7.377933,278,5724.587808
-7.086818,2,5725.094347
-9.107587,372,5774.776316
-2.968058,77,5785.628485
-4.940829,45,5792.427915
6.233528,371,5844.479928
-3.845607,51,5850.622123
-4.487089,295,5888.568917
-5.972983,105,5901.964933
-9.034489,42,5905.767172
-16.610465,652,5982.230951
-17.284395,340,6019.753669
6.620811,652,6099.043436
-0.420551,208,6126.958771
-12.608939,226,6153.219989
-0.028751,200,6179.96641
-2.167779,108,6194.371058
1.514782,233,6230.263803
-9.185861,241,6261.352831
-4.947221,110,6275.782094
-7.001,1,6276.06347
-7.001,1,6276.443729
5.353508,156,6297.602693
-6.015192,10,6298.763582
-7.001,1,6299.533491
-14.724519,348,6345.843495
-3.794469,201,6372.905321
-5.278525,74,6382.249161
-3.840262,21,6385.006408
-0.8512,71,6393.076592
22.110363,583,6469.374508
-7.027453,29,6472.24192
-7.180308,652,6552.030433
-7.001,1,6552.802183
-3.455077,652,6624.916445
-12.415069,624,6699.200399
-2.433147,175,6723.248069
-6.978543,238,6753.334346
-7.426031,159,6775.079298
-0.609263,64,6781.010669
0.334029,105,6793.44562
-6.418857,652,6864.144079
7.453657,181,6888.733765
-0.001028,652,6967.834775
-4.722338,53,6973.808578
-7.195783,9,6974.818812
-2.38116,228,7002.708423
0.286547,78,7012.822827
-7.001,1,7013.116605
2.070205,327,7057.709898
-1.161483,163,7076.941616
-6.336756,22,7080.431709
-4.987405,12,7081.529175
-6.678173,39,7085.253873
-7.001,1,7085.603702
-3.939299,224,7111.41941
7.308102,193,7132.507374
-7.262809,242,7162.896674
-4.04593,58,7171.573081
-4.80097,215,7202.390481
-7.001,1,7202.79503
-6.050016,57,7211.158558
0.308178,526,7274.359475
-7.001,1,7274.703186
-6.775329,189,7294.705671
-7.001,1,7295.097043
-19.658816,401,7342.863785
-4.572906,337,7392.512547
-9.737976,46,7400.398684
-3.785305,45,7407.655073
-0.105192,134,7427.320593
-7.001,1,7428.10627
-10.28826,51,7433.341224
-3.0678,24,7436.240021
-8.376287,44,7441.750803
-3.478713,77,7451.609143
3.072336,100,7466.325277
-9.904973,215,7492.163812
-5.177702,8,7493.177813
-7.001,1,7493.891223
-7.716767,2,7494.332019
6.009175,180,7514.729161
1.505532,101,7528.474899
-7.528908,511,7600.189498
-6.571007,40,7605.561985
-7.001,1,7605.887241
-1.414764,414,7660.708137
-6.440429,2,7661.178186
-6.61361,25,7664.012737
-7.001,1,7664.832613
-5.538851,7,7666.148515
-7.001,1,7666.939888
-13.162548,270,7699.225798
0.503144,85,7711.24339
0.615043,31,7714.383272
0.899126,439,7767.058426
-2.798976,246,7795.484097
-4.801439,275,7827.454009
2.607072,156,7847.407462
-7.001,1,7848.449439
-6.667737,3,7849.365796
-7.001,1,7850.141335
-3.124406,72,7863.631536
-6.869586,18,7865.945352
-3.634898,68,7876.510796
-0.118399,249,7908.198085
13.319465,230,7936.32497
-0.942074,151,7954.195903
-7.001,1,7954.636911
-6.858912,12,7955.941695
1.834467,139,7971.5909
-2.377735,71,7981.291811
2.780727,179,8002.125854
-7.001,1,8002.827474
19.49069,652,8083.351434
-7.440817,221,8113.616206
-7.001,1,8113.941535
-7.001,1,8114.24592
-7.803267,17,8116.901698
5.082226,185,8142.016007
-7.058155,31,8147.706412
-6.512641,34,8151.537855
3.411058,259,8184.077764
-7.001,1,8184.850405
-7.001,1,8185.601924
-7.001,1,8186.579343
1.003515,192,8216.774994
-0.999626,99,8229.478436
-7.227245,78,8237.827772
-7.001,1,8238.171783
-1.563516,91,8252.156631
6.312773,82,8260.010632
-7.001,1,8260.386314
-5.925476,71,8269.957346
-3.225135,31,8273.382009
-10.440626,21,8275.483594
-1.448573,474,8336.407827
-1.013982,324,8380.228438
-7.001,1,8380.568547
-7.001,1,8380.889951
-10.704615,332,8425.633751
12.448204,211,8455.696572
-1.062723,147,8479.389154
0.561274,89,8491.935655
-7.004827,3,8492.930457
-3.026558,87,8501.719822
-7.001,1,8502.087725
-7.001,1,8503.329652
-0.516095,113,8519.477617
-6.368207,4,8520.016296
-7.001,1,8520.726722
-5.353447,52,8530.44714
-5.363481,7,8531.475023
-7.001,1,8532.216661
-4.411669,72,8544.476289
-6.570583,2,8545.377326
-7.001,1,8545.727497
1.252316,179,8571.259939
-7.034882,46,8578.787034
-4.025149,51,8585.105319
-2.188936,101,8599.635158
